render_ms throttle_clock_ms throttle_work_ms throttle_sleep_ms markers frame_timestamp_ns
17.14462500 18.03300000 18.03283500 0.00016500 3 274550377222458
16.16779100 15.19854200 5.06850000 10.13004200 3 274550393390291
16.72170900 17.67933300 17.67916800 0.00016500 3 274550410111916
16.59095800 15.65900000 5.04783400 10.61116600 3 274550426702958
16.86395800 17.80754200 17.80741600 0.00012600 3 274550443566875
16.63991700 15.75287500 5.14120700 10.61166800 3 274550460206958
16.88575000 17.76070800 17.76054100 0.00016700 3 274550477092500
16.55600000 15.66925000 5.13729200 10.53195800 3 274550493648458
16.94966700 17.84070800 17.84045900 0.00024900 3 274550510598208
16.32475000 15.43137500 5.01300000 10.41837500 3 274550526923000
16.89154100 17.76820900 17.76804200 0.00016700 3 274550543814458
16.57041700 15.66695800 5.15195800 10.51500000 3 274550560385000
16.86458300 17.78570800 17.78554100 0.00016700 3 274550577249500
16.26629200 15.47425000 4.95920700 10.51504300 3 274550593515791
17.13812500 17.94308400 17.94295800 0.00012600 3 274550610653916
16.29533300 15.28512500 4.95070900 10.33441600 3 274550626949375
16.84925000 17.75691600 17.75666700 0.00024900 3 274550643798500
16.57358400 15.77375000 5.00395700 10.76979300 3 274550660372083
16.78883300 17.68337500 17.68320900 0.00016600 3 274550677160916
16.54008300 15.72737500 5.01975000 10.70762500 3 274550693701000
16.89383400 17.69304200 17.69283400 0.00020800 3 274550710594791
16.56625000 15.68804200 5.02370900 10.66433300 3 274550727161166
16.85512500 17.67770800 17.67750000 0.00020800 3 274550744016166
16.18441600 15.43208300 4.99849900 10.43358400 3 274550760200583
17.62045900 18.46904200 18.46887600 0.00016600 3 274550777821083
15.78962500 15.04350000 4.91191700 10.13158300 3 274550793610791
17.74129100 18.45495800 18.45479100 0.00016700 3 274550811351958
15.78795900 14.97750000 4.97487500 10.00262500 3 274550827140000
17.60691600 18.39237500 18.39208300 0.00029200 3 274550844746875
15.68441700 14.94566700 5.00771000 9.93795700 3 274550860431291
17.65408300 18.39825000 18.39804100 0.00020900 3 274550878085416
15.82000000 15.10508300 5.05254100 10.05254200 3 274550893905500
17.71895900 18.46145900 18.46125100 0.00020800 3 274550911624333
15.65191600 14.83341600 4.99641600 9.83700000 3 274550927276291
17.59366700 18.34466700 18.34450000 0.00016700 3 274550944869833
15.69254200 14.95145800 4.96229100 9.98916700 3 274550960562458
17.81395800 18.51529200 18.51516800 0.00012400 3 274550978376416
15.45229200 14.86637500 4.98154200 9.88483300 3 274550993828666
18.18737500 18.86866700 18.86845700 0.00021000 3 274551012016208
15.27500000 14.46841600 4.92829100 9.54012500 3 274551027291083
17.87750000 18.70429200 18.70408500 0.00020700 3 274551045168541
15.63000000 14.77404200 5.03695800 9.73708400 3 274551060798666
17.69741600 18.52479100 18.52458200 0.00020900 3 274551078496000
15.56366700 14.77437500 4.99708300 9.77729200 3 274551094059791
17.90654200 18.68604200 18.68587600 0.00016600 3 274551111966208
15.46645800 14.68604200 4.97475000 9.71129200 3 274551127432666
17.62445800 18.45666600 18.45645800 0.00020800 3 274551145057083
15.71558400 14.86816700 4.98712600 9.88104100 3 274551160772708
17.71541600 18.53337500 18.53320900 0.00016600 3 274551178488083
15.72645900 14.90704200 5.43925100 9.46779100 3 274551194214583
17.90358300 18.69945800 18.69916700 0.00029100 3 274551212118166
15.53891700 14.64050000 5.19883300 9.44166700 3 274551227657291
17.78933300 18.75075000 18.75054100 0.00020900 3 274551245446416
15.49741700 14.63254200 4.98229100 9.65025100 3 274551260943833
18.25133300 19.07441600 19.07416600 0.00025000 3 274551279195208
15.19970800 14.26583400 4.99966800 9.26616600 3 274551294394875
17.81670900 18.80187500 18.80162400 0.00025100 3 274551312211583
15.73670800 14.58387500 5.13454100 9.44933400 3 274551327948291
17.64637500 18.79075000 18.79058300 0.00016700 3 274551345594666
15.72687500 14.58025000 5.21683400 9.36341600 3 274551361321666
17.81666700 18.92341600 18.92324900 0.00016700 3 274551379138208
15.49533300 14.41070900 5.19370800 9.21700100 3 274551394633666
17.65754200 18.79525000 18.79512400 0.00012600 3 274551412291041
15.53650000 14.46045800 5.19691700 9.26354100 3 274551427827583
17.41912500 18.49004200 18.48987500 0.00016700 3 274551445246708
16.10470800 14.98404100 5.06683100 9.91721000 3 274551461351583
17.96154200 19.00108400 19.00087500 0.00020900 3 274551479312958
15.36604100 14.40116600 5.20479000 9.19637600 3 274551494679041
17.52925000 18.57325000 18.57308200 0.00016800 3 274551512208250
15.77891700 14.75350000 5.00737400 9.74612600 3 274551527987166
17.77204200 18.79933400 18.79916600 0.00016800 3 274551545759208
15.56112500 14.52262500 5.09262400 9.43000100 3 274551561320291
17.50466600 18.48091600 18.48074800 0.00016800 3 274551578824916
16.07816700 15.04579200 5.21812600 9.82766600 3 274551594903333
17.51987500 18.61100000 18.61079300 0.00020700 3 274551612423041
15.57750000 14.62200000 5.12570800 9.49629200 3 274551628000541
17.61537500 18.57433300 18.57416700 0.00016600 3 274551645615916
15.81408300 14.78654200 4.98616800 9.80037400 3 274551661430000
17.74525000 18.70733300 18.70712500 0.00020800 3 274551679175208
15.65604200 14.61291700 5.29187500 9.32104200 3 274551694831291
17.60212500 18.70612500 18.70595800 0.00016700 3 274551712433333
15.69987500 14.71808300 4.96816500 9.74991800 3 274551728133416
17.81287500 18.80654200 18.80637500 0.00016700 3 274551745946166
15.86804200 14.68170800 5.29008400 9.39162400 3 274551761814208
17.99004100 19.03758400 19.03745800 0.00012600 3 274551779804208
15.21587500 14.26375000 5.18716600 9.07658400 3 274551795020125
18.02841700 19.08433300 19.08412400 0.00020900 3 274551813048583
15.21241700 14.27908300 5.21645900 9.06262400 3 274551828260916
17.06200000 17.97291700 17.97270700 0.00021000 3 274551845322958
16.14362500 15.18462500 5.03433300 10.15029200 3 274551861466625
16.98620800 17.89433300 17.89420800 0.00012500 3 274551878452750
16.55787500 15.64650000 5.09145800 10.55504200 3 274551895010791
16.83391700 17.80020900 17.80000100 0.00020800 3 274551911844541
16.41608300 15.52266600 4.98979100 10.53287500 3 274551928260750
16.96516700 17.85583400 17.85558400 0.00025000 3 274551945225875
16.56275000 15.59541600 4.98895700 10.60645900 3 274551961788625
16.88504100 17.85725000 17.85708400 0.00016600 3 274551978673666
16.43962500 15.49216700 4.96733400 10.52483300 3 274551995113291
17.18558400 18.10483300 18.10462400 0.00020900 3 274552012298833
16.02420800 15.16750000 4.91320800 10.25429200 3 274552028323041
17.20504200 18.03520900 18.03500000 0.00020900 3 274552045528208
16.24141600 15.38625000 4.96833300 10.41791700 3 274552061769500
16.93758400 17.87850000 17.87837500 0.00012500 3 274552078707083
16.54066600 15.53245800 5.06875000 10.46370800 3 274552095247750
16.98095900 17.93629200 17.93604200 0.00025000 3 274552112228666
16.17354100 15.31950000 5.01345900 10.30604100 3 274552128402250
17.20725000 18.07808300 18.07791800 0.00016500 3 274552145609541
16.14566700 15.18279200 4.98337500 10.19941700 3 274552161755166
16.86554200 17.82212500 17.82191700 0.00020800 3 274552178620708
16.70554100 15.71675000 5.54533300 10.17141700 3 274552195326250
17.02562500 18.00158300 18.00133300 0.00025000 3 274552212351875
16.41058400 15.43358300 5.20566600 10.22791700 3 274552228762458
16.94700000 17.94850000 17.94824900 0.00025100 3 274552245709416
16.35033300 15.45175000 5.06800000 10.38375000 3 274552262059791
17.12754200 18.01862500 18.01833200 0.00029300 3 274552279187333
16.16504100 15.26387500 5.11337400 10.15050100 3 274552295352458
17.16308400 18.02904200 18.02887600 0.00016600 3 274552312515416
16.21720800 15.34783300 5.02324800 10.32458500 3 274552328732666
17.34358300 18.23833400 18.23820900 0.00012500 3 274552346076250
15.79158400 14.95295800 4.98650000 9.96645800 3 274552361867833
17.06383300 17.91941700 17.91916600 0.00025100 3 274552378931625
16.47750000 15.46541600 5.05716500 10.40825100 3 274552395409208
16.86320800 17.85195900 17.85179100 0.00016800 3 274552412272333
16.56037500 15.66325000 4.95566600 10.70758400 3 274552428832750
16.88312500 17.82725000 17.82704100 0.00020900 3 274552445715833
16.34012500 15.37204100 4.92645600 10.44558500 3 274552462056000
16.54295900 17.52787500 17.52770800 0.00016700 3 274552478598916
16.93287500 16.00458400 5.05858400 10.94600000 3 274552495531791
17.10891600 17.90208300 17.90191700 0.00016600 3 274552512640833
16.31091700 15.48500000 5.08208300 10.40291700 3 274552528951708
16.62962500 17.55879200 17.55862500 0.00016700 3 274552545581250
16.50525000 15.63741600 4.98483200 10.65258400 3 274552562086458
17.53516700 18.33841700 18.33821000 0.00020700 3 274552579621791
16.01583300 15.16912500 4.97075000 10.19837500 3 274552595637750
16.55679200 17.42129200 17.42104300 0.00024900 3 274552612194291
16.65612500 15.76662500 4.95595800 10.81066700 3 274552628850416
16.51795800 17.42879100 17.42854200 0.00024900 3 274552645368375
16.75491700 15.92458400 4.91854200 11.00604200 3 274552662123375
16.79208300 17.65579100 17.65558300 0.00020800 3 274552678915375
16.72012500 15.86816700 4.87400100 10.99416600 3 274552695635541
16.85800000 17.62812500 17.62796000 0.00016500 3 274552712493500
16.60700000 15.81325000 5.04762500 10.76562500 3 274552729100541
16.77154200 17.63200000 17.63183300 0.00016700 3 274552745872041
16.52825000 15.69600000 4.89787600 10.79812400 3 274552762400416
17.00983300 17.81208300 17.81187400 0.00020900 3 274552779410083
16.45512500 15.56720900 4.93237600 10.63483300 3 274552795865333
16.86100000 17.77145800 17.77129300 0.00016500 3 274552812726333
16.41487500 15.57879200 5.00150100 10.57729100 3 274552829141166
16.83416700 17.67508300 17.67491600 0.00016700 3 274552845975250
16.46470800 15.62145800 4.86979300 10.75166500 3 274552862440041
17.05195800 17.90395900 17.90379200 0.00016700 3 274552879492000
16.24858400 15.39487500 5.00645700 10.38841800 3 274552895740666
17.09316600 17.96458300 17.96441600 0.00016700 3 274552912833750
16.48195900 15.59266700 4.93308300 10.65958400 3 274552929315666
17.05312500 17.93329100 17.93316700 0.00012400 3 274552946368875
16.19195800 15.37279200 4.93950000 10.43329200 3 274552962560791
17.01004200 17.77850000 17.77833400 0.00016600 3 274552979570791
16.42216600 15.59458300 4.98708200 10.60750100 3 274552995993125
17.26533400 18.11458400 18.11441600 0.00016800 3 274553013258250
15.94891600 15.07800000 4.94975000 10.12825000 3 274553029207208
16.90545900 17.78116600 17.78091600 0.00025000 3 274553046112666
16.47466600 15.62104200 4.99537500 10.62566700 3 274553062587416
17.00383400 17.85833300 17.85812500 0.00020800 3 274553079591208
16.48720800 15.64712500 4.95545900 10.69166600 3 274553096078416
17.07979200 17.92666700 17.92645800 0.00020900 3 274553113158166
16.24025000 15.41454200 4.94033300 10.47420900 3 274553129398416
17.02075000 17.86366600 17.86350000 0.00016600 3 274553146419166
16.40300000 15.56650000 5.03920900 10.52729100 3 274553162822208
17.10687500 17.94004200 17.93983400 0.00020800 3 274553179929083
16.39583300 15.51775000 5.13041600 10.38733400 3 274553196324958
17.33191700 18.19758300 18.19729200 0.00029100 3 274553213656791
15.91979100 14.97275000 5.02129200 9.95145800 3 274553229576708
17.41404200 18.30541700 18.30516700 0.00025000 3 274553246990625
15.86750000 15.08679200 4.93912600 10.14766600 3 274553262858125
17.44587500 18.29083300 18.29058300 0.00025000 3 274553280304041
15.85545800 15.10395800 4.89629100 10.20766700 3 274553296159500
17.92120900 18.64070900 18.64041600 0.00029300 3 274553314080666
15.57125000 14.76829100 4.97383200 9.79445900 3 274553329652000
17.89579100 18.64025000 18.64008300 0.00016700 3 274553347547708
15.49925000 14.72162500 5.07087400 9.65075100 3 274553363047041
17.62491700 18.48166700 18.48145800 0.00020900 3 274553380671916
15.63400000 14.84575000 4.92908300 9.91666700 3 274553396305958
17.70620800 18.49654200 18.49633400 0.00020800 3 274553414012125
15.52233400 14.70050000 4.92158300 9.77891700 3 274553429534458
17.69800000 18.49341600 18.49329000 0.00012600 3 274553447232458
15.82300000 15.05045900 4.96683400 10.08362500 3 274553463055416
17.46541600 18.30037500 18.30020700 0.00016800 3 274553480520875
15.92062500 15.12079100 5.01862600 10.10216500 3 274553496441541
17.67145900 18.43908400 18.43883500 0.00024900 3 274553514112916
15.69312500 14.87108300 4.94862600 9.92245700 3 274553529806083
17.54637500 18.28270800 18.28249900 0.00020900 3 274553547352541
15.79166600 15.04770900 4.96712600 10.08058300 3 274553563144166
17.65066700 18.44079100 18.44054100 0.00025000 3 274553580794791
15.41816700 14.74895900 4.86195900 9.88700000 3 274553596212958
17.54229100 18.25308300 18.25287500 0.00020800 3 274553613755208
16.05995900 15.29262500 4.87162500 10.42100000 3 274553629815208
17.44766600 18.18808300 18.18779000 0.00029300 3 274553647262833
15.91400000 15.17883400 4.96404200 10.21479200 3 274553663176833
17.53620900 18.30304100 18.30287300 0.00016800 3 274553680713083
15.89675000 15.12504200 4.99833400 10.12670800 3 274553696609916
17.92416600 18.67287500 18.67270900 0.00016600 3 274553714533958
15.45279200 14.65883300 4.91620800 9.74262500 3 274553729986833
17.74929200 18.54504200 18.54479200 0.00025000 3 274553747736083
15.60966600 14.83387500 4.94512500 9.88875000 3 274553763345750
17.39383400 18.22366700 18.22345800 0.00020900 3 274553780739583
15.90062500 15.07337500 4.85937500 10.21400000 3 274553796640250
17.74283300 18.52879100 18.52853900 0.00025200 3 274553814383000
15.69875000 14.91029200 4.99745900 9.91283300 3 274553830081791
17.33733300 18.13708300 18.13687500 0.00020800 3 274553847419083
15.91537500 15.06366700 5.01287500 10.05079200 3 274553863334458
17.07066700 17.90383300 17.90358300 0.00025000 3 274553880405083
16.39670800 15.56191700 4.88516700 10.67675000 3 274553896801958
17.04600000 17.87741700 17.87729300 0.00012400 3 274553913847833
16.44404200 15.61904100 5.04174800 10.57729300 3 274553930292000
16.94466700 17.77941700 17.77920900 0.00020800 3 274553947236625
16.20066600 15.34700000 5.06466700 10.28233300 3 274553963437333
16.72583400 17.59104200 17.59083400 0.00020800 3 274553980163041
16.85729100 15.98854100 5.02666500 10.96187600 3 274553997020541
17.33433400 18.18579200 18.18554200 0.00025000 3 274554014354708
15.92345800 15.14300000 4.97050000 10.17250000 3 274554030278166
17.55375000 18.34145800 18.34129200 0.00016600 3 274554047831916
15.81733300 15.01820900 4.93133400 10.08687500 3 274554063649333
17.51795900 18.26462500 18.26450000 0.00012500 3 274554081167166
15.81466600 15.08766600 4.94670800 10.14095800 3 274554096981958
17.68116700 18.43716700 18.43687600 0.00029100 3 274554114663083
15.67216700 14.98333300 5.01316600 9.97016700 3 274554130335250
17.58208300 18.27895900 18.27875000 0.00020900 3 274554147917250
15.79391700 15.01679100 4.90491500 10.11187600 3 274554163711125
17.71162500 18.46700000 18.46683400 0.00016600 3 274554181422791
15.73870800 15.02054200 5.18775200 9.83279000 3 274554197161500
17.57862500 18.32262500 18.32241800 0.00020700 3 274554214740125
15.83720800 15.05287500 5.10454200 9.94833300 3 274554230577375
18.31991700 19.08900000 19.08862500 0.00037500 3 274554248897291
15.03683300 14.22454200 5.15075100 9.07379100 3 274554263934125
17.96054200 18.73266600 18.73245800 0.00020800 3 274554281894666
15.45929200 14.62879200 5.11854200 9.51025000 3 274554297353958
18.86341600 19.76587500 19.76562500 0.00025000 3 274554316217375
14.42775000 13.61345800 5.09283200 8.52062600 3 274554330645125
18.78241700 19.57995900 19.57974900 0.00021000 3 274554349427500
14.60562500 13.76866600 4.99991600 8.76875000 3 274554364033166
18.51850000 19.33908400 19.33895800 0.00012600 3 274554382551625
14.91429200 13.99541600 5.01699800 8.97841800 3 274554397466083
18.43237500 19.41729200 19.41712600 0.00016600 3 274554415898333
14.84041600 14.00412500 5.00816700 8.99595800 3 274554430738708
18.61358400 19.45308300 19.45287500 0.00020800 3 274554449352333
14.87545800 13.89729200 5.01987600 8.87741600 3 274554464227916
18.66737500 19.58012500 19.57995900 0.00016600 3 274554482895125
14.61745800 13.78829200 5.05275000 8.73554200 3 274554497512583
18.57062500 19.45708300 19.45687400 0.00020900 3 274554516083250
14.75129200 13.93083300 5.00812400 8.92270900 3 274554530834541
18.65841700 19.47958400 19.47937500 0.00020900 3 274554549492916
14.86791600 13.89162500 5.01229200 8.87933300 3 274554564360875
17.17545900 18.16495800 18.16475000 0.00020800 3 274554581536333
16.15737500 15.11366700 5.02358300 10.09008400 3 274554597693833
17.53470800 18.55525000 18.55508200 0.00016800 3 274554615228416
15.87975000 14.84741600 5.15612500 9.69129100 3 274554631108166
17.26591700 18.31966700 18.31945900 0.00020800 3 274554648374041
16.10800000 15.05416700 5.00412500 10.05004200 3 274554664482166
17.19079100 18.24937500 18.24916700 0.00020800 3 274554681672791
16.17237500 15.10429100 5.17499900 9.92929200 3 274554697845250
17.06133400 18.12845900 18.12825000 0.00020900 3 274554714906583
16.14266600 15.18966600 5.10212400 10.08754200 3 274554731049250
17.59554200 18.53141700 18.53121000 0.00020700 3 274554748644791
16.03420800 14.94800000 5.20212500 9.74587500 3 274554764679041
17.15691700 18.25125000 18.25108300 0.00016700 3 274554781835875
16.11508300 15.05883300 5.15949900 9.89933400 3 274554797951125
17.66633400 18.69445900 18.69420800 0.00025100 3 274554815617291
15.94858300 14.82720800 5.29825000 9.52895800 3 274554831565958
17.44258300 18.57516700 18.57504100 0.00012600 3 274554849008500
15.74316700 14.69600000 5.24770800 9.44829200 3 274554864751666
17.02816700 18.04795800 18.04783400 0.00012400 3 274554881779791
15.91962500 15.05358300 4.92183200 10.13175100 3 274554897699458
16.75258300 17.62958400 17.62937600 0.00020800 3 274554914452083
16.81891700 15.91191600 5.02029000 10.89162600 3 274554931271000
16.62600000 17.54516700 17.54495900 0.00020800 3 274554947896958
16.69620800 15.82858300 4.91083300 10.91775000 3 274554964593166
16.77112500 17.58737500 17.58720900 0.00016600 3 274554981364250
16.63991700 15.83145900 5.04325100 10.78820800 3 274554998004208
17.14245800 17.90612500 17.90591700 0.00020800 3 274555015146625
16.23854200 15.44191600 5.01145700 10.43045900 3 274555031385250
16.72695800 17.58116700 17.58095900 0.00020800 3 274555048112166
16.59229200 15.82429200 4.98445900 10.83983300 3 274555064704458
16.61204100 17.39470800 17.39454200 0.00016600 3 274555081316458
16.95304200 15.97662500 4.98662500 10.99000000 3 274555098269583
16.64850000 17.57650000 17.57633500 0.00016500 3 274555114918041
16.70658300 15.82087500 5.08895800 10.73191700 3 274555131624666
16.13600000 17.09908300 17.09883400 0.00024900 3 274555147760583
17.10795900 16.19800000 4.99741700 11.20058300 3 274555164868583
16.63658300 17.51970900 17.51945800 0.00025100 3 274555181505250
16.79695800 15.90995800 5.13620800 10.77375000 3 274555198302125
16.35529200 17.18441700 17.18420800 0.00020900 3 274555214657375
17.21875000 16.27570800 5.23887500 11.03683300 3 274555231876166
16.71450000 17.70633300 17.70620700 0.00012600 3 274555248590666
16.35812500 15.50900000 4.94987400 10.55912600 3 274555264948833
16.93241700 17.81220900 17.81204200 0.00016700 3 274555281881208
16.44166600 15.52516600 4.95066500 10.57450100 3 274555298323041
16.84875000 17.66433400 17.66416600 0.00016800 3 274555315171583
16.50062500 15.67195800 5.01975000 10.65220800 3 274555331672375
16.77216700 17.68391700 17.68370800 0.00020900 3 274555348444416
16.50400000 15.70570800 4.95154200 10.75416600 3 274555364948416
16.65966700 17.43987500 17.43970900 0.00016600 3 274555381608041
16.83187500 15.91929200 4.96033500 10.95895700 3 274555398439916
16.70000000 17.59566600 17.59545800 0.00020800 3 274555415139916
16.61283300 15.76462500 5.00870800 10.75591700 3 274555431752875
16.57458300 17.47308400 17.47295900 0.00012500 3 274555448327291
16.81895900 15.89512500 4.92837600 10.96674900 3 274555465146416
16.74787500 17.64079100 17.64062400 0.00016700 3 274555481894166
16.64145800 15.75750000 4.99770900 10.75979100 3 274555498535666
16.60708300 17.48529200 17.48508400 0.00020800 3 274555515142750
16.67912500 15.72933300 4.98629100 10.74304200 3 274555531821833
16.68233400 17.65612500 17.65595800 0.00016700 3 274555548504166
16.69700000 15.81462500 4.85770800 10.95691700 3 274555565201208
16.80879100 17.69212500 17.69191700 0.00020800 3 274555582009958
16.60237500 15.70875000 4.92320900 10.78554100 3 274555598612458
16.44937500 17.33816700 17.33795900 0.00020800 3 274555615061708
16.89591700 15.97229200 4.83650000 11.13579200 3 274555631957708
16.64812500 17.58691600 17.58679100 0.00012500 3 274555648605833
16.66950000 15.75812500 4.90633300 10.85179200 3 274555665275250
16.67012500 17.56700000 17.56683400 0.00016600 3 274555681945375
16.70916700 15.86187500 5.01066600 10.85120900 3 274555698654541
16.75620800 17.61229200 17.61216800 0.00012400 3 274555715410791
16.62225000 15.75733300 4.96058300 10.79675000 3 274555732033083
16.53787500 17.38370900 17.38358300 0.00012600 3 274555748570875
16.95625000 16.01187500 5.10683300 10.90504200 3 274555765527125
16.63112500 17.57212500 17.57191600 0.00020900 3 274555782158291
16.70966700 15.82175000 5.05129100 10.77045900 3 274555798867958
16.62579100 17.53333300 17.53320800 0.00012500 3 274555815493708
16.68570900 15.78008300 5.04125000 10.73883300 3 274555832179458
16.81833300 17.65125000 17.65108200 0.00016800 3 274555848997750
16.60550000 15.72029200 5.14958400 10.57070800 3 274555865603291
16.43712500 17.41854200 17.41837500 0.00016700 3 274555882040458
16.83570800 15.93745800 4.84770800 11.08975000 3 274555898876125
16.62362500 17.51129200 17.51104200 0.00025000 3 274555915499750
16.79608400 15.89620800 4.98329100 10.91291700 3 274555932295833
16.79712500 17.59045800 17.59025100 0.00020700 3 274555949092916
16.36708300 15.55370900 5.01362500 10.54008400 3 274555965460000
16.33154200 17.22879100 17.22862400 0.00016700 3 274555981791583
17.23733300 16.39379200 4.99025100 11.40354100 3 274555999028958
17.23445800 18.05933300 18.05916700 0.00016600 3 274556016263333
16.12620900 15.26683400 4.97350000 10.29333400 3 274556032389541
16.62145800 17.43220800 17.43204100 0.00016700 3 274556049011083
16.71379200 15.91629200 5.03216700 10.88412500 3 274556065724958
17.17825000 18.05587500 18.05570800 0.00016700 3 274556082903083
16.19529100 15.34554100 5.04745800 10.29808300 3 274556099098333
17.19125000 18.05166700 18.05145900 0.00020800 3 274556116289583
16.16012500 15.28458300 4.95437500 10.33020800 3 274556132449791
17.13670900 17.93150000 17.93133300 0.00016700 3 274556149586416
16.24333300 15.43450000 4.98633500 10.44816500 3 274556165829833
17.07808300 17.92141700 17.92120900 0.00020800 3 274556182907833
16.28458400 15.51720800 5.27554000 10.24166800 3 274556199192416
17.18854100 17.98262500 17.98245800 0.00016700 3 274556216380958
16.35454200 15.42775000 5.13620800 10.29154200 3 274556232735666
17.17745800 18.05725000 18.05691700 0.00033300 3 274556249913000
16.00983400 15.18787500 4.97083200 10.21704300 3 274556265922916
17.39329100 18.25475000 18.25454100 0.00020900 3 274556283316125
16.01708400 15.20270900 4.99720900 10.20550000 3 274556299333250
17.62654100 18.44970800 18.44950100 0.00020700 3 274556316959750
15.77679200 14.87904200 4.95600000 9.92304200 3 274556332736583
17.62300000 18.49750000 18.49729100 0.00020900 3 274556350359500
15.66162500 14.81016600 4.89566500 9.91450100 3 274556366021166
17.41458300 18.26720900 18.26704200 0.00016700 3 274556383435791
15.95170900 15.12291600 4.93041500 10.19250100 3 274556399387458
17.53466600 18.35183400 18.35166700 0.00016700 3 274556416922125
15.86183400 15.07995800 5.00912500 10.07083300 3 274556432784083
17.62658300 18.40662500 18.40637500 0.00025000 3 274556450410500
15.74254200 14.93237500 4.97837600 9.95399900 3 274556466153083
17.36458300 18.21500000 18.21483400 0.00016600 3 274556483517708
15.94933300 15.08362500 4.94454200 10.13908300 3 274556499467000
17.65358400 18.48391700 18.48374900 0.00016800 3 274556517120541
15.66483300 14.75275000 4.99766600 9.75508400 3 274556532785541
17.50425000 18.37129100 18.37108400 0.00020700 3 274556550290250
15.86733300 15.04204200 5.12604300 9.91599900 3 274556566157000
17.52304200 18.40512500 18.40495800 0.00016700 3 274556583679958
16.00283300 15.15895800 5.07166500 10.08729300 3 274556599682875
17.53770900 18.38212500 18.38195900 0.00016600 3 274556617220625
15.82108300 14.93158400 4.99900100 9.93258300 3 274556633041750
17.55679200 18.39008300 18.38987500 0.00020800 3 274556650598541
15.84120800 14.99495800 5.02170800 9.97325000 3 274556666439750
17.46004200 18.37150000 18.37133400 0.00016600 3 274556683899708
15.92254100 15.04175000 5.07904100 9.96270900 3 274556699822333
17.37025000 18.25295900 18.25279200 0.00016700 3 274556717192416
15.95975000 15.08458300 5.02337500 10.06120800 3 274556733152250
17.53475000 18.41466700 18.41445700 0.00021000 3 274556750687000
15.86200000 14.92950000 4.97645900 9.95304100 3 274556766549000
17.54395900 18.42308300 18.42283300 0.00025000 3 274556784092958
15.70354100 14.86858300 4.97975000 9.88883300 3 274556799796500
17.53541700 18.41204200 18.41183400 0.00020800 3 274556817331875
15.88845800 15.02875000 5.01704200 10.01170800 3 274556833220458
17.45095900 18.30662500 18.30637500 0.00025000 3 274556850671333
15.98858300 15.07329200 5.02574900 10.04754300 3 274556866660000
17.58150000 18.45325000 18.45308200 0.00016800 3 274556884241458
15.78275000 14.89662500 5.01141800 9.88520700 3 274556900024125
17.12887500 18.06445800 18.06429200 0.00016600 3 274556917153000
16.09204200 15.27412500 4.98837600 10.28574900 3 274556933245041
17.15904100 17.98695800 17.98674900 0.00020900 3 274556950404291
16.29183400 15.35737500 4.98979200 10.36758300 3 274556966695958
16.59270800 17.46891700 17.46875200 0.00016500 3 274556983288625
16.76041700 15.91525000 4.98400000 10.93125000 3 274557000049166
16.97845800 17.83595800 17.83574900 0.00020900 3 274557017027750
16.38287500 15.54633400 4.96266700 10.58366700 3 274557033410416
16.55279200 17.42145800 17.42129100 0.00016700 3 274557049963166
16.75862500 15.75608300 4.90991600 10.84616700 3 274557066721916
16.38933300 17.35120900 17.35095900 0.00025000 3 274557083111125
17.10591700 16.18054100 4.98633200 11.19420900 3 274557100217166
16.35537500 17.34804200 17.34779100 0.00025100 3 274557116572375
16.99975000 16.04087500 4.89679200 11.14408300 3 274557133572250
16.14350000 17.11562500 17.11550000 0.00012500 3 274557149715666
17.28916600 16.27254200 4.96787600 11.30466600 3 274557167004875
16.23995900 17.20920800 17.20900100 0.00020700 3 274557183244791
17.10116600 16.17491700 5.41000100 10.76491600 3 274557200346083
16.08437500 16.99212500 16.99199900 0.00012600 3 274557216430333
17.14037500 16.20562500 5.11112500 11.09450000 3 274557233570708
16.65275000 17.56220800 17.56158400 0.00062400 3 274557250223458
16.81412500 15.87695800 5.27191600 10.60504200 3 274557267037625
16.22866700 17.21087500 17.21066700 0.00020800 3 274557283266291
17.39041700 16.26558400 5.28654300 10.97904100 3 274557300656791
17.45720800 18.63991600 18.63966600 0.00025000 3 274557318113875
15.79691700 14.64895900 5.14295900 9.50600000 3 274557333911000
17.56966600 18.67116600 18.67095700 0.00020900 3 274557351480500
15.74995900 14.71666700 5.02625000 9.69041700 3 274557367230458
17.08425000 18.12866700 18.12845900 0.00020800 3 274557384314625
16.38454100 15.25441600 5.24379200 10.01062400 3 274557400699416
17.14004200 18.31245900 18.31233400 0.00012500 3 274557417839250
16.03116700 14.95104100 4.96095900 9.99008200 3 274557433870541
17.62691600 18.70766700 18.70745900 0.00020800 3 274557451497375
15.93708400 14.75304200 5.21037600 9.54266600 3 274557467434541
17.33854100 18.50645800 18.50633300 0.00012500 3 274557484772958
15.93475000 14.86791700 5.27445800 9.59345900 3 274557500707708
17.06395900 18.14679100 18.14658400 0.00020700 3 274557517771666
16.37170800 15.18404200 5.24933400 9.93470800 3 274557534143541
17.22808300 18.41416700 18.41400100 0.00016600 3 274557551371416
16.17191700 14.99575000 5.21970800 9.77604200 3 274557567543541
17.55062500 18.72208300 18.72191700 0.00016600 3 274557585094083
15.53191700 14.57045800 5.13604100 9.43441700 3 274557600626125
17.73750000 18.64975000 18.64954200 0.00020800 3 274557618363458
15.54679100 14.71245900 5.24904200 9.46341700 3 274557633910250
