frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
12653,12652,25947,1,109253249820,-1.379318,-0.032250,0.032250,0.039167,609,2,-2.841096,-2.839750,16.617791,16.489879,9.807046,0.000000,7.302125,7.300487,0.001554,0.038959,0.009500,1.199084,629,8107293,69137,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12654,12653,25949,1,109261357920,-1.391110,-0.032208,0.032208,0.036459,612,2,-2.852888,-2.807625,16.695125,16.572525,9.468060,0.000000,7.925500,7.880029,0.045388,0.036292,0.022500,0.638250,631,8107251,66861,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12655,12654,25951,1,109269466020,-1.305402,-0.032125,0.032125,0.029542,611,2,-2.767180,-2.724166,16.597625,16.409054,9.137487,0.000000,7.819626,7.776321,0.043221,0.029334,0.008291,0.924167,638,8091842,64322,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12656,12655,25953,1,109277574120,-0.980360,-0.027750,0.027750,0.029792,613,2,-2.442138,-2.389667,16.358292,16.299155,9.066251,0.000000,7.794915,7.742112,0.052720,0.029625,0.008292,0.290916,632,8122540,69654,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12657,12656,25955,1,109285682220,-1.122860,-0.027583,0.027583,0.030750,610,2,-2.584638,-2.476250,16.825833,16.711568,8.251704,0.000000,9.160457,9.051945,0.108471,0.030584,0.019125,1.264125,630,8107301,66952,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12658,12657,25957,1,109293790320,-1.039027,-0.031125,0.031125,0.024667,609,2,-2.500805,-2.500666,16.599500,16.490713,8.606203,0.000000,8.769958,8.769654,0.000263,0.024542,0.013542,0.291958,636,8107174,64936,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12659,12658,25959,1,109301898420,-1.106610,-0.027250,0.027250,0.025333,610,2,-2.568388,-2.443833,16.750917,16.646385,8.087815,0.000000,8.868125,8.743321,0.124721,0.025208,0.008000,0.922292,630,8091774,68436,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12660,12659,25961,1,109310006520,-1.079194,-0.028042,0.028042,0.030125,611,2,-2.540972,-2.535667,16.655917,16.512626,8.684624,0.000000,8.751125,8.745570,0.005471,0.029958,0.008083,0.404542,631,8122733,67563,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12661,12660,25963,1,109318114620,-0.985986,-0.031875,0.031875,0.032375,614,2,-2.447764,-2.326959,16.590125,16.478373,7.814639,0.000000,8.972666,8.850821,0.121762,0.032291,0.008167,1.032458,640,8107076,64934,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12662,12661,25965,1,109326222720,-1.026652,-0.027500,0.027500,0.028166,611,2,-2.488430,-2.446334,16.724000,16.621759,8.243242,0.000000,8.918624,8.872612,0.045929,0.028000,0.007416,0.925166,631,8107319,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12663,12662,25967,1,109334330820,-0.923152,-0.027500,0.027500,0.031917,609,2,-2.384930,-2.360833,16.579833,16.469837,8.411900,0.000000,8.920417,8.890654,0.029680,0.031792,0.014041,0.298167,629,8107278,67058,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12664,12663,25969,1,109342438920,-0.836319,-0.030708,0.030708,0.024792,613,2,-2.298097,-2.297917,16.596500,16.486090,8.397025,0.000000,9.084166,9.082946,0.001137,0.024667,0.007458,0.915083,640,8107075,64827,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12665,12664,25971,1,109350547020,-1.031485,-0.031917,0.031917,0.026083,612,2,-2.493263,-2.396583,16.878500,16.771018,8.018239,0.000000,9.057416,8.960404,0.096929,0.025917,0.006083,0.305333,632,8107334,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12666,12665,25973,1,109358655120,-1.061527,-0.027500,0.027500,0.035375,609,2,-2.523305,-2.409083,16.713375,16.610155,7.929539,0.000000,9.035833,8.921320,0.114388,0.035125,0.012917,1.255708,629,8107258,66952,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12667,12666,25975,1,109366763220,-0.948486,-0.031917,0.031917,0.028833,612,2,-2.410264,-2.406542,16.570292,16.459347,8.310875,0.000000,8.919084,8.914988,0.004013,0.028750,0.006416,0.308375,639,8107122,64934,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12668,12667,25977,1,109374871320,-1.186735,-0.027542,0.027542,0.030208,610,2,-2.648513,-2.516417,16.921583,16.823793,8.164904,0.000000,9.041416,8.909029,0.132304,0.030042,0.011166,0.947083,630,8107295,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12669,12668,25979,1,109382979420,-1.009860,-0.027583,0.027583,0.029542,611,2,-2.471638,-2.346416,16.506458,16.394596,7.866059,0.000000,8.886208,8.760820,0.125305,0.029250,0.012500,1.227167,631,8107290,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12670,12669,25981,1,109391087520,-1.014111,-0.027834,0.027834,0.035125,612,2,-2.475889,-2.346250,16.687584,16.581235,7.793331,0.000000,9.149917,9.012446,0.137388,0.034958,0.014125,0.650041,639,8107053,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12671,12670,25983,1,109399195620,-1.092068,-0.027750,0.027750,0.030500,612,2,-2.553846,-2.455875,16.761291,16.660468,8.153548,0.000000,8.876042,8.761905,0.114054,0.030375,0.017834,1.319209,632,8107323,69039,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12672,12671,25985,1,109407303720,-1.036777,-0.027542,0.027542,0.031875,608,2,-2.498555,-2.400292,16.628042,16.516288,7.913920,0.000000,8.950459,8.836571,0.113763,0.031667,0.008750,0.642792,628,8107284,66951,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12673,12672,25987,1,109415411820,-1.349402,-0.029250,0.029250,0.054542,613,2,-2.811180,-2.716041,16.995958,16.887261,8.320079,0.000000,8.918001,8.822571,0.095346,0.054334,0.009041,0.611791,640,8107070,65022,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12674,12673,25989,1,109423519920,-1.116527,-0.027875,0.027875,0.034583,611,2,-2.578305,-2.487459,16.450459,16.343377,8.302418,0.000000,8.456791,8.361779,0.094929,0.034375,0.017458,0.287792,631,8107306,68950,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12675,12674,25991,1,109431628020,-1.074360,-0.028291,0.028291,0.034209,610,2,-2.536138,-2.412458,16.641166,16.552334,7.970640,0.000000,8.976292,8.852446,0.123763,0.034084,0.022958,1.210959,630,8111820,67146,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12676,12675,25993,1,109439736120,-1.016986,-0.027375,0.027375,0.030875,613,2,-2.478764,-2.342917,16.625959,16.486127,7.824296,0.000000,9.043166,8.907112,0.135971,0.030708,0.034917,0.456917,639,8102550,64748,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12677,12676,25995,1,109447844220,-1.079735,-0.027792,0.027792,0.032833,609,2,-2.541513,-2.438917,16.746083,16.639622,8.318542,0.000000,8.816207,8.713404,0.102720,0.032667,0.008958,1.126459,629,8107315,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12678,12677,25997,1,109455952320,-1.169527,-0.028167,0.028167,0.042167,612,2,-2.631305,-2.510625,16.773125,16.667872,7.978416,0.000000,9.033333,8.910278,0.122971,0.042042,0.010708,1.263000,631,8107288,66952,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12679,12678,25999,1,109464060420,-0.898402,-0.031208,0.031208,0.030709,610,2,-2.360180,-2.359958,16.412208,16.298381,8.019748,0.000000,8.783374,8.783029,0.000304,0.030584,0.012250,0.290667,637,8107128,64935,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12680,12679,26001,1,109472168520,-0.702110,-0.027750,0.027750,0.036042,612,2,-2.163888,-2.163750,16.487042,16.376135,8.656786,0.000000,8.875541,8.875196,0.000262,0.035875,0.015292,0.955541,632,8107244,69568,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12681,12680,26003,1,109480276620,-1.264110,-0.028000,0.028000,0.027167,608,2,-2.725888,-2.604375,17.245333,17.139563,8.596334,0.000000,8.932874,8.803112,0.129679,0.027042,0.008125,0.618625,627,8103844,71050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12682,12681,26005,1,109488384720,-0.954736,-0.028042,0.028042,0.040625,612,2,-2.416514,-2.416375,16.373959,16.273130,8.728786,0.000000,8.709167,8.708779,0.000305,0.040458,0.011833,0.919917,640,8110497,65227,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12683,12682,26007,1,109496492820,-1.152360,-0.027875,0.027875,0.033708,609,2,-2.614138,-2.614042,16.880958,16.769044,9.096987,0.000000,8.841666,8.841279,0.000304,0.033500,0.008833,0.290916,629,8107298,69003,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12684,12683,26009,1,109504600920,-1.099652,-0.028292,0.028292,0.032250,611,2,-2.561430,-2.435917,16.630625,16.524957,7.949496,0.000000,8.919292,8.793529,0.125679,0.032042,0.007583,0.932292,631,8107321,66950,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12685,12684,26011,1,109512709020,-1.064319,-0.028500,0.028500,0.027583,613,2,-2.526097,-2.404167,16.648000,16.539420,7.977424,0.000000,8.953959,8.831821,0.122054,0.027417,0.008375,1.047958,641,8107275,64958,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12686,12685,26013,1,109520817120,-1.263985,-0.028875,0.028875,0.036125,611,2,-2.725763,-2.638792,16.883000,16.778857,8.233983,0.000000,8.847458,8.760280,0.087095,0.035958,0.026834,0.290708,631,8108013,69095,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12687,12686,26015,1,109528925220,-1.034902,-0.035542,0.035542,0.028542,609,2,-2.496680,-2.385750,16.454250,16.337780,8.031122,0.000000,8.707958,8.596862,0.111055,0.028458,0.006792,0.839376,628,8106425,66938,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12688,12687,26017,1,109537033320,-1.024152,-0.030500,0.030500,0.028000,611,2,-2.485930,-2.364541,16.672583,16.570882,7.826619,0.000000,9.117209,8.995613,0.121471,0.027750,0.008834,0.290000,639,8106951,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12689,12688,26019,1,109545141420,-1.027943,-0.027916,0.027916,0.032625,609,2,-2.489721,-2.384166,16.687125,16.582846,8.059583,0.000000,8.889542,8.778279,0.111138,0.032417,0.011708,1.288166,629,8107294,69049,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12690,12689,26021,1,109553249520,-1.016360,-0.028041,0.028041,0.033667,625,2,-2.478138,-2.364875,16.671750,16.562735,7.917210,0.000000,9.035791,8.912112,0.123596,0.033500,0.015709,0.291375,645,8107343,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12691,12690,26023,1,109561357620,-1.164194,-0.027625,0.027625,0.034708,611,2,-2.625972,-2.505792,16.831167,16.722953,8.036449,0.000000,8.999790,8.879445,0.120262,0.034500,0.009417,0.760042,638,8107027,66429,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12692,12691,26025,1,109569465720,-0.979818,-0.027333,0.027333,0.026209,612,2,-2.441596,-2.350041,16.498958,16.393673,7.931285,0.000000,8.796584,8.704738,0.091763,0.026084,0.012166,0.607542,632,8107323,67635,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12693,12692,26027,1,109577573820,-1.005360,-0.031625,0.031625,0.026542,612,2,-2.467138,-2.351708,16.708875,16.598162,7.848279,0.000000,9.080875,8.964112,0.116721,0.026417,0.005792,1.276667,631,8107291,66885,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12694,12693,26029,1,109585681920,-1.302569,-0.029000,0.029000,0.055083,611,2,-2.764347,-2.690667,16.980542,16.877382,8.366784,0.000000,8.881541,8.807195,0.074262,0.054792,0.016916,1.223000,638,8107090,67028,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12695,12694,26031,1,109593790020,-0.937443,-0.027541,0.027541,0.033417,612,2,-2.399221,-2.356875,16.318208,16.213436,8.092873,0.000000,8.677165,8.625862,0.051220,0.033334,0.019375,0.608792,632,8107270,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12696,12695,26033,1,109601898120,-1.048777,-0.027875,0.027875,0.030292,611,2,-2.510555,-2.399458,16.794667,16.688077,8.003389,0.000000,9.023709,8.905112,0.118513,0.030125,0.032708,1.247417,631,8107382,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12697,12696,26035,1,109610006220,-1.190111,-0.027250,0.027250,0.038916,613,2,-2.651889,-2.567209,16.824667,16.718085,8.258832,0.000000,8.813584,8.722988,0.090471,0.038708,0.043750,0.291000,639,8107022,67031,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12698,12697,26037,1,109618114320,-0.960777,-0.027584,0.027584,0.027583,607,2,-2.422555,-2.336375,16.454000,16.345835,7.971378,0.000000,8.761917,8.675530,0.086304,0.027416,0.023709,0.782125,627,8107282,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12699,12698,26039,1,109626222420,-1.065652,-0.027667,0.027667,0.029125,614,2,-2.527430,-2.418750,16.788208,16.688748,7.916055,0.000000,9.115791,9.005737,0.109971,0.029042,0.009291,0.336583,639,8122724,65734,0,2,0,2,0,0,0,0,0,0,7124,0,4596,2528,0
12700,12699,26041,1,109634330520,-1.053277,-0.031625,0.031625,0.026250,611,2,-2.515055,-2.430500,16.670958,16.554370,8.062159,0.000000,8.863500,8.773071,0.090346,0.026167,0.007542,1.017083,633,8091746,68267,0,2,0,2,0,0,0,0,0,0,5490,0,3594,1896,0
12701,12700,26043,1,109642438620,-1.073318,-0.027583,0.027583,0.027584,609,2,-2.535096,-2.430458,16.703375,16.599417,7.893583,0.000000,9.058126,8.953280,0.104804,0.027417,0.007458,1.243418,629,8107260,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12702,12701,26045,1,109650546720,-0.960985,-0.027458,0.027458,0.029084,613,2,-2.422763,-2.297541,16.571000,16.405184,7.639510,0.000000,9.095877,8.970446,0.125347,0.028959,0.013958,0.354334,639,8091657,64410,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12703,12702,26047,1,109658654820,-1.028652,-0.030458,0.030458,0.036959,612,2,-2.490430,-2.412208,16.751000,16.691035,8.246584,0.000000,8.734125,8.647196,0.086846,0.036792,0.013708,0.855750,631,8122757,69573,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12704,12703,26049,1,109666762920,-1.052110,-0.027625,0.027625,0.028375,609,2,-2.513888,-2.423667,16.706792,16.598900,7.961401,0.000000,8.960459,8.870030,0.090304,0.028250,0.007708,0.620334,629,8107256,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12705,12704,26051,1,109674871020,-0.932985,-0.027500,0.027500,0.038292,610,2,-2.394763,-2.274458,16.564208,16.461785,7.788083,0.000000,9.024833,8.904320,0.120430,0.038167,0.021750,1.242500,637,8107032,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12706,12705,26053,1,109682979120,-1.036736,-0.027709,0.027709,0.031041,611,2,-2.498514,-2.407375,16.787084,16.677839,8.126157,0.000000,8.914376,8.822863,0.091471,0.030875,0.007875,0.293125,631,8107295,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12707,12706,26055,1,109691087220,-0.950777,-0.028292,0.028292,0.035250,610,2,-2.412555,-2.409417,16.597375,16.488385,8.014663,0.000000,8.780875,8.723238,0.057512,0.035166,0.022375,0.904126,630,8107305,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12708,12707,26057,1,109699195320,-1.106110,-0.028041,0.028041,0.030084,611,2,-2.567888,-2.466083,16.838666,16.739117,7.985431,0.000000,9.073667,8.967528,0.106055,0.029959,0.009250,0.824750,637,8107117,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12709,12708,26059,1,109707303420,-1.062402,-0.028166,0.028166,0.037500,612,2,-2.524180,-2.524000,16.639625,16.536326,8.963448,0.000000,8.501833,8.501070,0.000679,0.037250,0.010250,0.640666,631,8107297,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12710,12709,26061,1,109715411520,-1.034485,-0.030125,0.030125,0.027500,610,2,-2.496263,-2.406083,16.655417,16.536704,7.923598,0.000000,8.975459,8.885113,0.090263,0.027375,0.008625,1.237417,630,8107273,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12711,12710,26063,1,109723519620,-0.841527,-0.027375,0.027375,0.026792,611,2,-2.303305,-2.302042,16.490375,16.390751,7.804212,0.000000,8.929124,8.927612,0.001429,0.026667,0.007916,0.644333,638,8107068,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12712,12711,26065,1,109731627720,-1.049111,-0.027167,0.027167,0.025416,611,2,-2.510889,-2.506959,16.890917,16.784708,8.338248,0.000000,8.959625,8.955321,0.004179,0.025250,0.007916,0.944791,632,8107312,69391,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12713,12712,26067,1,109739735820,-1.074693,-0.027458,0.027458,0.032625,609,2,-2.536471,-2.448958,16.708916,16.600914,8.012783,0.000000,8.943708,8.854571,0.089054,0.032375,0.015709,0.289875,628,8107282,67545,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12714,12713,26069,1,109747843920,-1.097985,-0.027416,0.027416,0.028209,613,2,-2.559763,-2.446541,16.706625,16.597070,8.043114,0.000000,8.948042,8.834654,0.113305,0.028084,0.037291,0.934125,640,8107099,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12715,12714,26071,1,109755952020,-1.054527,-0.027875,0.027875,0.031959,612,2,-2.516305,-2.421458,16.639875,16.537158,8.163120,0.000000,8.765666,8.669029,0.096554,0.031792,0.008875,0.442958,632,8109654,69134,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12716,12715,26073,1,109764060120,-1.016818,-0.027833,0.027833,0.027000,610,2,-2.478596,-2.390916,16.645625,16.531781,7.937748,0.000000,8.985084,8.897071,0.087888,0.026875,0.007125,1.209500,630,8104914,66873,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12717,12716,26075,1,109772168220,-0.918527,-0.027208,0.027208,0.024208,612,2,-2.380305,-2.262292,16.585042,16.478087,7.784758,0.000000,9.021833,8.903695,0.118096,0.024042,0.007250,1.297750,639,8107105,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12718,12717,26077,1,109780276320,-1.049777,-0.027500,0.027500,0.025500,611,2,-2.511555,-2.505333,16.814583,16.710220,8.862331,0.000000,8.863667,8.857029,0.006554,0.025334,0.012000,0.303834,631,8107279,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12719,12718,26079,1,109788384420,-0.941735,-0.028167,0.028167,0.024292,612,2,-2.403513,-2.314958,16.575292,16.464089,7.757774,0.000000,9.034292,8.945487,0.088763,0.024167,0.011083,1.292167,632,8107293,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12720,12719,26081,1,109796492520,-0.901610,-0.026958,0.026958,0.023084,610,2,-2.363388,-2.230708,16.643208,16.538576,7.733592,0.000000,9.135876,9.003029,0.132805,0.022834,0.015750,0.664708,637,8107150,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12721,12720,26083,1,109804600620,-0.995736,-0.028292,0.028292,0.037625,611,2,-2.457514,-2.456459,16.777459,16.668057,8.553413,0.000000,8.881749,8.876404,0.005262,0.037458,0.011083,0.965084,630,8107249,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12722,12721,26085,1,109812708720,-0.880235,-0.028958,0.028958,0.030708,610,2,-2.342013,-2.341833,16.567833,16.456647,8.518275,0.000000,8.943874,8.943487,0.000304,0.030583,0.008417,0.292875,630,8107274,67054,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12723,12722,26087,1,109820816820,-1.070902,-0.027500,0.027500,0.026208,610,2,-2.532680,-2.412458,16.874000,16.768984,7.829900,0.000000,9.261001,9.140612,0.120305,0.026042,0.007625,0.969792,637,8107146,64851,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12724,12723,26089,1,109828924920,-0.964069,-0.027583,0.027583,0.032833,612,2,-2.425847,-2.342500,16.576500,16.474102,8.160791,0.000000,8.673209,8.589654,0.083471,0.032750,0.016625,1.302583,631,8107267,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12725,12724,26091,1,109837033020,-0.942777,-0.027459,0.027459,0.029500,611,2,-2.404555,-2.318959,16.662042,16.548598,7.808674,0.000000,9.056584,8.970238,0.086262,0.029333,0.015333,0.641833,631,8107374,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12726,12725,26093,1,109845141120,-0.901152,-0.028083,0.028083,0.032417,612,2,-2.362930,-2.247208,16.641708,16.537873,7.779591,0.000000,9.029250,8.913070,0.116097,0.032292,0.014708,1.324666,639,8107017,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12727,12726,26095,1,109853249220,-1.077569,-0.031750,0.031750,0.033667,633,2,-2.539347,-2.441333,16.859750,16.742794,8.385744,0.000000,8.717667,8.619488,0.098096,0.033583,0.008000,0.306000,653,8106928,69691,0,2,0,2,0,0,0,0,0,0,7441,0,3510,3931,0
12728,12727,26097,1,109861357320,-1.004818,-0.027583,0.027583,0.032917,611,2,-2.466596,-2.363791,16.610583,16.509052,7.889927,0.000000,8.989710,8.886530,0.103138,0.032792,0.027667,1.250166,631,8107276,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12729,12728,26099,1,109869465420,-1.018194,-0.031500,0.031500,0.028666,612,2,-2.479972,-2.362834,16.696709,16.590039,7.933471,0.000000,8.980166,8.862862,0.117221,0.028500,0.007625,0.298333,639,8107176,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12730,12729,26101,1,109877573520,-0.984319,-0.027333,0.027333,0.026500,610,2,-2.446097,-2.331958,16.649458,16.542970,8.067051,0.000000,8.854708,8.740237,0.114388,0.026333,0.014000,0.932333,630,8107240,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12731,12730,26103,1,109885681620,-1.121527,-0.027459,0.027459,0.029541,611,2,-2.583305,-2.441292,16.820542,16.714147,7.959184,0.000000,9.079376,8.937071,0.142221,0.029375,0.008875,0.610500,631,8107260,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12732,12731,26105,1,109893789720,-0.945735,-0.027000,0.027000,0.029834,610,2,-2.407513,-2.292791,16.507541,16.405421,7.813172,0.000000,8.966584,8.842028,0.124472,0.029709,0.010208,1.280292,637,8107086,65029,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12733,12732,26107,1,109901897820,-1.204277,-0.029208,0.029208,0.048459,612,2,-2.666055,-2.660000,16.941875,16.826465,8.541127,0.000000,8.500291,8.492654,0.007512,0.048042,0.010708,0.915208,632,8107322,68967,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12734,12733,26109,1,109910005920,-1.159652,-0.028917,0.028917,0.044791,611,2,-2.621430,-2.513625,16.638709,16.532462,8.344283,0.000000,8.621376,8.513280,0.107971,0.044625,0.011666,0.616125,631,8107269,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12735,12734,26111,1,109918114020,-1.016652,-0.027625,0.027625,0.034583,610,2,-2.478430,-2.367708,16.540333,16.434840,7.966340,0.000000,8.820708,8.709862,0.110805,0.034417,0.009250,1.286584,638,8107098,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12736,12735,26113,1,109926222120,-0.933361,-0.027417,0.027417,0.040833,612,2,-2.395139,-2.392459,16.600042,16.486580,8.910355,0.000000,8.671041,8.667988,0.002887,0.040708,0.009167,0.306792,632,8107277,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12737,12736,26115,1,109934330220,-1.047027,-0.027584,0.027584,0.035708,611,2,-2.508805,-2.399209,16.797000,16.689702,7.971532,0.000000,9.055209,8.936071,0.119054,0.035625,0.019750,0.960791,631,8107275,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12738,12737,26117,1,109942438320,-0.874444,-0.027584,0.027584,0.025583,611,2,-2.336222,-2.336125,16.510750,16.400416,8.049749,0.000000,8.869959,8.869571,0.000305,0.025375,0.008333,0.330250,639,8107056,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12739,12738,26119,1,109950546420,-0.967902,-0.031375,0.031375,0.029834,611,2,-2.429680,-2.340208,16.776791,16.664818,7.955154,0.000000,9.056375,8.963029,0.093263,0.029667,0.007125,0.949751,631,8107290,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12740,12739,26121,1,109958654520,-1.199943,-0.027833,0.027833,0.031500,611,2,-2.661721,-2.552708,16.915375,16.810500,8.124625,0.000000,9.051624,8.942404,0.109137,0.031334,0.011791,1.268166,631,8107279,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12741,12740,26123,1,109966762620,-0.977569,-0.027625,0.027625,0.029666,613,2,-2.439347,-2.320334,16.460959,16.355074,7.872314,0.000000,8.836833,8.717612,0.119138,0.029333,0.007458,0.645542,641,8107052,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12742,12741,26125,1,109974870720,-1.011194,-0.027375,0.027375,0.031750,611,2,-2.472972,-2.384125,16.716958,16.610326,8.068848,0.000000,8.909917,8.820821,0.089054,0.031500,0.015708,0.908084,631,8107296,69140,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12743,12742,26127,1,109982978820,-0.902943,-0.030291,0.030291,0.037084,624,2,-2.364721,-2.364625,16.575083,16.463812,8.478494,0.000000,8.872749,8.871654,0.001012,0.036917,0.015458,0.607916,643,8107315,66866,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12744,12743,26129,1,109991086920,-0.962652,-0.031875,0.031875,0.039750,613,2,-2.424430,-2.424292,16.743042,16.649433,8.762412,0.000000,9.037791,9.037529,0.000179,0.039583,0.015625,0.932750,640,8110870,66601,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12745,12744,26131,1,109999195020,-1.202402,-0.028458,0.028458,0.039834,611,2,-2.664180,-2.593541,16.923083,16.807333,8.145663,0.000000,8.989333,8.878695,0.110555,0.039667,0.014958,0.291375,631,8103572,67391,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
