frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
23011,19.815208,19.666415,19.660799,0.000000,0.000292,0.000000,0.000000,0.073542,0.017333,0.933208,640,8106990,123872,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23012,21.373292,21.125079,20.977992,0.000000,0.000584,0.000000,0.000000,0.069541,0.018667,0.622916,632,8095490,124828,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23013,20.577250,20.470590,20.480749,0.000000,0.000417,0.000000,0.000000,0.054875,0.018000,1.289166,631,8119027,126451,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23014,20.353541,20.192499,20.166753,0.000000,0.000459,0.000000,0.000000,0.069542,0.024292,1.310500,640,8107050,124576,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23015,19.311625,19.146079,19.141798,0.000000,0.000374,0.000000,0.000000,0.070292,0.024833,1.312708,631,8107320,126739,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23016,20.191625,20.012369,20.010004,0.000000,0.000499,0.000000,0.000000,0.057042,0.021792,1.318833,632,8107261,124533,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23017,19.259667,19.110191,19.116826,0.000000,0.000376,0.000000,0.000000,0.054708,0.019042,0.635167,639,8099684,124447,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23018,19.383125,19.193123,19.197004,0.000000,0.000334,0.000000,0.000000,0.087833,0.019500,0.615709,632,8114674,127632,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23019,20.136417,20.026921,20.010418,0.000000,0.000249,0.000000,0.000000,0.088916,0.020584,1.247917,630,8107149,124539,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23020,20.142500,19.943164,19.943055,0.000000,0.000375,0.000000,0.000000,0.067458,0.016875,1.277750,641,8107048,124440,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
