frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
58,10.748208,10.637454,6.138611,0.000000,4.507125,4.020221,0.486779,0.021167,0.013917,0.288875,629,8107270,141772,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
59,21.959250,21.878319,21.884102,0.000000,0.000293,0.000000,0.000000,0.047250,0.018875,0.927375,650,8133346,145984,0,302,0,302,0,0,0,0,0,0,23191,14400,4680,4111,0
60,11.706834,11.600624,6.380255,0.000000,5.198126,4.481472,0.716362,0.043250,0.017083,0.650167,632,8091795,139167,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
61,23.984000,23.896774,23.562484,0.000000,0.001126,0.000000,0.000000,0.099833,0.038542,0.597375,643,8133508,153302,0,302,0,302,0,0,0,0,0,0,21307,14400,3510,3397,0
62,8.853541,8.679955,7.788871,0.000000,1.318333,1.318054,0.000071,0.063792,0.024000,0.336042,639,8091599,128239,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
63,22.863125,22.753583,22.656991,0.000000,0.000792,0.000000,0.000000,0.079417,0.033583,1.280834,642,8118113,151620,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
64,11.412209,11.321416,7.128221,0.000000,3.800500,3.548138,0.251945,0.094416,0.018250,0.292625,635,8091817,137613,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
65,23.066166,22.890057,22.796296,0.000000,0.000376,0.000000,0.000000,0.039167,0.010458,1.017250,649,8086995,140423,0,302,0,302,0,0,0,0,0,0,23098,14400,4680,4018,0
66,9.314250,9.252204,6.833581,0.000000,2.648583,2.628888,0.019570,0.033750,0.075625,0.291916,632,8122650,138977,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
67,22.333875,22.148078,22.129326,0.000000,0.000333,0.000000,0.000000,0.033750,0.019834,1.300792,639,8071756,143916,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
68,11.515167,11.420378,6.496410,0.000000,4.895376,4.279471,0.615696,0.033833,0.012042,0.613667,639,8107043,131833,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
69,22.202458,22.132248,22.082066,0.000000,0.000250,0.000000,0.000000,0.043042,0.046125,1.101084,645,8133525,147378,0,302,0,302,0,0,0,0,0,0,21312,14400,3510,3402,0
70,11.150167,10.970511,6.280550,0.000000,4.681834,4.128805,0.552904,0.024208,0.016500,0.608917,629,8060943,130029,0,2,0,2,0,0,0,0,0,0,6316,0,3908,2408,0
71,21.783792,21.715495,21.711253,0.000000,0.000166,0.000000,0.000000,0.031416,0.016792,0.769667,651,8117876,140165,0,302,0,302,0,0,0,0,0,0,22215,14400,4282,3533,0
72,11.761250,11.633527,6.227495,0.000000,5.409374,4.622055,0.787195,0.025916,0.007959,0.628250,632,8107255,133921,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
73,21.560166,21.467115,21.423123,0.000000,0.000125,0.000000,0.000000,0.028000,0.022917,0.840083,647,8087237,137134,0,302,0,302,0,0,0,0,0,0,23104,14400,4656,4048,0
74,11.836709,11.719993,6.307673,0.000000,5.387208,4.603888,0.783154,0.029708,0.008875,0.301959,635,8122448,133106,0,2,0,2,0,0,0,0,0,0,5430,0,3534,1896,0
75,21.602583,21.495479,21.486142,0.000000,0.000208,0.000000,0.000000,0.026625,0.007875,0.771291,642,8087173,139539,0,302,0,302,0,0,0,0,0,0,21374,14400,3510,3464,0
76,11.145167,11.053691,6.999922,0.000000,4.739875,4.739637,0.000196,0.023375,0.026833,0.291208,640,8137982,128191,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
77,21.589000,21.482833,21.475131,0.000000,0.000208,0.000000,0.000000,0.031458,0.012542,0.954500,639,8102602,140364,0,302,0,302,0,0,0,0,0,0,20602,14400,3510,2692,0
78,12.701375,12.583669,6.189480,0.000000,6.385416,5.273013,1.112237,0.029541,0.006875,1.173999,632,8091823,127419,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,21.757166,21.662338,21.567718,0.000000,0.000291,0.000000,0.000000,0.036000,0.009959,1.304583,647,8102444,134528,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
80,10.998292,10.905069,6.205019,0.000000,4.675001,4.132346,0.542487,0.030625,0.032250,0.680000,631,8107240,127398,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,21.468250,21.360976,21.333470,0.000000,0.000209,0.000000,0.000000,0.037000,0.018542,1.278500,640,8118080,138230,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,12.524542,12.396177,6.144633,0.000000,6.269958,5.192930,1.076820,0.025291,0.011750,0.661375,637,8091621,120190,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,21.407083,21.307165,21.301904,0.000000,0.000166,0.000000,0.000000,0.032750,0.016542,1.112292,640,8102599,136633,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,11.595292,11.475980,6.205088,0.000000,5.276458,4.534055,0.742237,0.029041,0.019084,0.659416,632,8107262,125204,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,21.559083,21.458378,21.456001,0.000000,0.000165,0.000000,0.000000,0.031917,0.019125,1.300292,649,8102463,129717,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,11.888458,11.775923,6.122780,0.000000,5.616124,4.760554,0.855404,0.022625,0.005584,0.660833,633,8107224,123486,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,21.478584,21.376145,21.368251,0.000000,0.000166,0.000000,0.000000,0.032666,0.016500,1.138875,642,8118085,135457,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,11.990833,11.883804,6.087114,0.000000,5.794416,4.878846,0.915445,0.026708,0.006334,0.669541,639,8091632,116280,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,21.413292,21.319918,21.314741,0.000000,0.000166,0.000000,0.000000,0.054791,0.010709,0.943250,643,8118060,134192,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,11.790625,11.683446,6.498464,0.000000,5.165166,4.456638,0.708195,0.047916,0.010250,0.305041,631,8107252,120878,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,21.758500,21.706785,21.704662,0.000000,0.000166,0.000000,0.000000,0.035500,0.077791,0.798249,649,8117927,127110,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,11.596666,11.422415,6.085458,0.000000,5.346917,4.576971,0.769821,0.032917,0.016542,0.809125,629,8076300,116962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,21.481667,21.355451,21.337209,0.000000,0.000210,0.000000,0.000000,0.028750,0.007000,1.251708,639,8102641,129136,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,12.109208,12.009514,6.072573,0.000000,5.933207,4.972013,0.961070,0.022417,0.019708,0.655875,641,8107082,114378,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,21.495542,21.394899,21.359783,0.000000,0.000291,0.000000,0.000000,0.034375,0.011417,1.046792,643,8118052,129075,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,11.726667,11.632140,6.039749,0.000000,5.601459,4.746930,0.854320,0.029083,0.018458,0.612250,631,8108334,117823,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,21.373541,21.270865,21.247332,0.000000,0.000168,0.000000,0.000000,0.035209,0.016375,1.132918,649,8101391,121775,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,12.108542,11.976457,5.968376,0.000000,6.015749,5.026554,0.989112,0.027542,0.009166,0.616083,628,8076343,113879,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,21.383833,21.302014,21.268556,0.000000,0.000167,0.000000,0.000000,0.039167,0.014667,0.911208,641,8118059,126467,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,11.311709,11.199825,6.125488,0.000000,5.070751,4.831430,0.239154,0.024958,0.009625,0.631167,637,8102892,110276,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,21.399458,21.276215,21.273228,0.000000,0.000125,0.000000,0.000000,0.032042,0.008625,1.085124,643,8106795,124224,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,12.952792,12.848845,6.040745,0.000000,6.798542,5.548472,1.249945,0.031208,0.014333,0.585625,631,8107265,115233,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,22.048875,21.892209,21.891333,0.000000,0.000210,0.000000,0.000000,0.025208,0.021917,0.950000,637,8072132,62015,0,282,0,292,0,0,0,0,0,0,7208,0,4680,2528,0
104,10.141375,10.200302,6.878073,0.000000,3.373499,3.263011,0.109863,0.029375,0.115708,0.652792,647,8199322,101395,0,22,0,12,0,0,0,0,0,0,21276,14400,3510,3366,0
105,22.817000,22.619341,22.512294,0.000000,0.000375,0.000000,0.000000,0.096708,0.020792,0.616874,628,8025602,55930,0,302,0,302,0,0,0,0,0,0,14234,8828,3510,1896,0
106,10.652083,10.542790,6.997369,0.000000,3.521209,3.363888,0.156154,0.043083,0.016584,0.313875,653,8153210,110361,0,2,0,2,0,0,0,0,0,0,14265,5572,4680,4013,0
107,23.372208,23.243673,23.249596,0.000000,0.000292,0.000000,0.000000,0.034542,0.056333,1.287958,642,8164436,71872,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,10.152084,10.020551,5.997161,0.000000,4.002666,3.684472,0.318070,0.037708,0.009875,0.369542,628,8014552,102384,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,22.722875,22.635579,22.603269,0.000000,0.000126,0.000000,0.000000,0.036625,0.040333,0.772833,642,8082034,60666,0,302,0,302,0,0,0,0,0,0,21910,14400,4680,2830,0
110,10.709208,10.584165,6.316504,0.000000,4.256083,3.850471,0.405446,0.027542,0.011583,0.485041,637,8127626,115152,0,2,0,2,0,0,0,0,0,0,6674,0,3510,3164,0
111,22.858333,22.736220,22.739324,0.000000,0.000166,0.000000,0.000000,0.029959,0.022541,0.932500,637,8118183,71621,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,10.661584,10.531873,6.059008,0.000000,4.442209,3.978055,0.463987,0.024791,0.007375,0.483334,639,8091528,107016,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,23.013375,22.904828,22.891406,0.000000,0.000168,0.000000,0.000000,0.023166,0.010542,0.944043,640,8149011,77877,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,10.164458,10.076882,5.926250,0.000000,4.137000,3.771722,0.365112,0.034875,0.009750,0.449042,630,8060926,107423,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,23.322750,23.188218,23.174107,0.000000,0.000207,0.000000,0.000000,0.022875,0.011708,0.949583,644,8087017,78100,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,9.793750,9.760632,6.587785,0.000000,3.735957,3.735636,0.000238,0.031042,0.068833,0.446583,637,8156906,114805,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,23.667583,23.485987,23.475362,0.000000,0.000250,0.000000,0.000000,0.028500,0.014459,1.104791,642,8058167,93165,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,9.666750,9.629022,6.731874,0.000000,3.368792,3.368471,0.000196,0.025500,0.105584,0.388416,651,8147956,108005,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,23.376167,23.170015,23.148136,0.000000,0.000249,0.000000,0.000000,0.028917,0.011333,0.947874,637,8060038,90944,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,10.314542,10.242924,5.968954,0.000000,4.266750,3.861222,0.405403,0.037166,0.020875,0.301542,633,8132435,109708,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
121,23.916291,23.763448,23.742824,0.000000,0.000208,0.000000,0.000000,0.035792,0.024375,1.474999,643,8073493,97421,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
122,9.140292,9.115562,6.175164,0.000000,3.012208,3.006428,0.005655,0.030583,0.079292,0.000000,637,8153590,110586,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,23.229000,23.027953,23.011228,0.000000,0.000207,0.000000,0.000000,0.030417,0.027625,1.332625,639,8058064,107817,0,302,0,302,0,0,0,0,0,0,21404,14400,4536,2468,0
124,10.498083,10.391338,5.881241,0.000000,4.489000,4.008388,0.480487,0.029625,0.021375,0.469875,633,8113573,101596,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
125,22.868042,22.757953,22.740184,0.000000,0.000208,0.000000,0.000000,0.030250,0.020917,1.096167,637,8109889,112652,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,10.672000,10.564915,5.898450,0.000000,4.640042,4.094138,0.545778,0.030167,0.014208,0.613542,641,8107078,98583,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
127,23.028375,22.914294,22.902670,0.000000,0.000124,0.000000,0.000000,0.028750,0.017000,1.104708,643,8102597,111806,0,302,0,302,0,0,0,0,0,0,21361,14400,3510,3451,0
128,9.999625,9.882048,5.835213,0.000000,4.046585,3.714138,0.332279,0.024500,0.006625,0.663125,634,8091782,100395,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,23.226792,23.131247,23.122299,0.000000,0.000416,0.000000,0.000000,0.039708,0.020875,0.902000,650,8117934,108316,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,10.185708,10.056917,6.059250,0.000000,3.962083,3.657805,0.304070,0.030333,0.016000,0.608667,631,8107186,102249,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
131,23.759167,23.658127,23.656390,0.000000,0.000251,0.000000,0.000000,0.051875,0.025250,1.100500,647,8118064,109285,0,302,0,302,0,0,0,0,0,0,22917,14400,3510,5007,0
132,9.423125,9.322282,6.093162,0.000000,3.223083,3.185513,0.037445,0.031625,0.030750,0.292500,641,8107059,93844,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,23.269750,23.126417,23.119198,0.000000,0.000249,0.000000,0.000000,0.038166,0.016834,0.907417,645,8087118,106416,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
134,10.032916,9.977383,6.297542,0.000000,4.101792,4.101345,0.000364,0.024584,0.104916,0.436583,636,8123494,98873,0,3,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
135,22.996334,22.813222,22.810280,0.000000,0.000165,0.000000,0.000000,0.031083,0.012125,1.261543,650,8093071,99324,0,302,0,302,0,0,0,0,0,0,24644,14400,4680,5564,0
136,11.009000,10.900198,5.775280,0.000000,5.121958,4.430596,0.691279,0.027000,0.017500,0.605708,637,8100262,94259,0,2,0,2,0,0,0,0,0,0,7018,0,3510,3508,0
137,22.841875,22.701576,22.700148,0.000000,0.000166,0.000000,0.000000,0.031750,0.025625,0.932457,642,8093377,102642,0,302,0,302,0,0,0,0,0,0,21397,14400,3510,3487,0
138,10.317750,10.209826,5.817719,0.000000,4.383542,3.939263,0.444112,0.024875,0.017208,0.603000,643,8101690,88045,0,2,0,2,0,0,0,0,0,0,8801,0,4680,4121,0
