frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
4178,4177,8453,1,36126295920,-1.217445,-0.056666,0.000125,-0.056541,0.056541,0.027500,602,2,-2.679223,-2.546375,13.385750,13.239459,7.438828,0.000000,6.532709,6.399693,0.132932,0.027417,0.006792,0.954166,629,7967619,33036,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4179,4178,8455,1,36134404020,-4.487320,-0.070209,0.000042,-0.070167,0.070167,0.040250,633,0,-22.632432,-22.499584,19.953209,19.887873,19.868404,0.000000,0.000249,0.000000,0.000000,0.040083,0.023042,1.266542,658,8303946,42243,0,272,0,272,0,0,0,0,0,0,21278,14400,3510,3368,0
4180,4179,8457,1,36142512120,-1.218903,-0.040041,0.000083,-0.039958,0.039958,0.038459,597,2,-2.680681,-2.554458,13.414916,13.275834,7.505971,0.000000,6.540541,6.413734,0.126724,0.038292,0.011500,0.635542,617,7906012,32830,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4181,4180,8459,1,36150620220,-4.464487,-0.041458,0.000166,-0.041292,0.041292,0.047167,630,0,-22.609598,-22.483375,19.928917,19.850870,19.858623,0.000000,0.000166,0.000000,0.000000,0.047000,0.022500,1.262709,661,8272810,42044,0,272,0,272,0,0,0,0,0,0,23051,14400,4680,3971,0
4182,4181,8461,1,36158728320,-1.119736,-0.047708,0.000042,-0.047666,0.047666,0.031292,597,2,-2.581514,-2.581375,13.338583,13.175048,7.967893,0.000000,6.461083,6.460735,0.000265,0.031084,0.010375,0.626416,617,7936989,32958,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4183,4182,8463,1,36166836420,-4.463778,-0.033125,0.000042,-0.033083,0.033083,0.041542,627,0,-22.608889,-22.608750,20.027375,19.967040,19.937828,0.000000,0.000168,0.000000,0.000000,0.041334,0.021125,1.248709,652,8241935,41890,0,272,0,272,0,0,0,0,0,0,21257,14400,3510,3347,0
4184,4183,8465,1,36174944520,-1.069195,-0.035125,0.000084,-0.035041,0.035041,0.029334,604,2,-2.530973,-2.530833,13.288750,13.152536,8.278587,0.000000,6.433417,6.433152,0.000224,0.029167,0.006750,0.608208,631,7967563,33074,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4185,4184,8467,1,36183052620,-4.222236,-0.054041,0.000000,-0.054041,0.054041,0.030334,626,0,-22.367348,-22.367208,19.836375,19.725120,19.726133,0.000000,0.000333,0.000000,0.000000,0.030167,0.009917,1.252459,651,8242266,41912,0,272,0,272,0,0,0,0,0,0,21237,14400,3510,3327,0
4186,4185,8469,1,36191160720,-1.057070,-0.038875,0.000000,-0.038875,0.038875,0.037625,600,2,-2.518848,-2.518708,13.518167,13.394110,7.895846,0.000000,6.707958,6.707651,0.000224,0.037417,0.008083,0.623333,620,7967811,33072,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4187,4186,8471,1,36199268820,-5.706904,-0.053750,0.000000,-0.053750,0.053750,0.058750,634,0,-23.852015,-23.851875,21.333167,21.264490,21.069534,0.000000,0.000375,0.000000,0.000000,0.058583,0.020000,0.600000,665,8319014,42199,0,272,0,272,0,0,0,0,0,0,22991,14400,4680,3911,0
4188,4187,8473,1,36207376920,-1.314653,-0.048167,0.000042,-0.048125,0.048125,0.047000,595,1,-2.776431,-2.757542,12.291083,12.171976,6.994223,0.000000,5.170540,5.151527,0.018889,0.046750,0.019417,0.609958,615,7905986,33005,0,32,0,32,0,0,0,0,0,0,5407,0,3510,1897,0
4189,4188,8475,1,36215485020,-5.246362,-0.059709,0.000000,-0.059709,0.059709,0.047041,634,0,-23.391473,-23.372584,20.615042,20.515126,20.454378,0.000000,0.000167,0.000000,0.000000,0.046750,0.051083,0.992042,664,8208055,41644,0,272,0,272,0,0,0,0,0,0,21404,14400,4536,2468,0
4190,4189,8477,1,36223593120,-1.290904,-0.063459,0.000042,-0.063417,0.063417,0.027583,605,1,-2.752682,-2.636292,12.727875,12.550118,6.946923,0.000000,5.561292,5.444735,0.116390,0.027416,0.008375,0.608750,626,7993253,33226,0,32,0,32,0,0,0,0,0,0,5610,0,3654,1956,0
4191,4190,8479,1,36231701220,-4.616695,-0.057834,0.000084,-0.057750,0.057750,0.031375,622,0,-22.761807,-22.645417,20.009125,19.897811,19.872926,0.000000,0.000166,0.000000,0.000000,0.031208,0.023292,0.780041,648,8250546,41870,0,272,0,272,0,0,0,0,0,0,19806,14400,3510,1896,0
4192,4191,8481,1,36239809320,-1.159862,-0.037334,0.000000,-0.037334,0.037334,0.025583,599,2,-2.621640,-2.495625,13.226500,13.049187,7.160972,0.000000,6.409584,6.270818,0.138683,0.025416,0.006917,0.942667,618,7936839,32996,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4193,4192,8483,1,36247917420,-4.327404,-0.056084,0.000042,-0.056042,0.056042,0.030708,625,0,-22.472515,-22.346500,19.850875,19.807281,19.795792,0.000000,0.000167,0.000000,0.000000,0.030541,0.010875,0.612584,657,8257399,41898,0,272,0,272,0,0,0,0,0,0,21608,14400,4680,2528,0
4194,4193,8485,1,36256025520,-1.084361,-0.032625,0.000084,-0.032541,0.032541,0.024125,602,2,-2.546139,-2.540208,13.440291,13.320007,7.525560,0.000000,6.594374,6.588276,0.006015,0.023959,0.007458,0.942709,622,7967847,33126,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4195,4194,8487,1,36264133620,-4.178070,-0.059000,0.000000,-0.059000,0.059000,0.036417,614,0,-22.323181,-22.317250,19.777042,19.677713,19.670070,0.000000,0.000208,0.000000,0.000000,0.036250,0.014792,1.294708,644,8134026,41369,0,272,0,272,0,0,0,0,0,0,21404,14400,4536,2468,0
4196,4195,8489,1,36272241720,-1.076029,-0.037417,0.000167,-0.037250,0.037250,0.026500,610,2,-2.537807,-2.438959,13.581292,13.455666,7.618830,0.000000,6.692333,6.593318,0.098932,0.026375,0.018416,0.635500,630,8075847,33561,0,32,0,32,0,0,0,0,0,0,5610,0,3654,1956,0
4197,4196,8491,1,36280349820,-4.538695,-0.042667,0.000000,-0.042667,0.042667,0.037083,628,0,-22.683807,-22.584959,20.146000,20.065914,20.007417,0.000000,0.000208,0.000000,0.000000,0.036958,0.022042,1.278792,652,8257485,42044,0,272,0,272,0,0,0,0,0,0,20830,14400,3510,2920,0
4198,4197,8493,1,36288457920,-1.168945,-0.033500,0.000083,-0.033417,0.033417,0.029792,616,2,-2.630723,-2.504708,13.313583,13.160086,7.304797,0.000000,6.330667,6.200568,0.130058,0.029583,0.006542,0.659542,641,7951781,33353,0,32,0,32,0,0,0,0,0,0,9499,0,4596,4903,0
4199,4198,8495,1,36296566020,-5.412154,-0.037917,0.000042,-0.037875,0.037875,0.041166,622,0,-23.557265,-23.431250,20.926542,20.852060,20.585962,0.000000,0.000457,0.000000,0.000000,0.041000,0.015791,0.596542,649,8242103,41891,0,272,0,272,0,0,0,0,0,0,19890,14400,3594,1896,0
4200,4199,8497,1,36304674120,-1.067945,-0.057042,0.000167,-0.056875,0.056875,0.022083,601,2,-2.529723,-2.417042,12.339125,12.182986,6.574329,0.000000,5.622125,5.509069,0.112848,0.021916,0.006459,0.610584,621,7967761,33089,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4201,4200,8499,1,36312782220,-4.426320,-0.070208,0.000041,-0.070167,0.070167,0.036708,628,0,-22.571431,-22.458750,20.041708,19.958498,19.947347,0.000000,0.000251,0.000000,0.000000,0.036500,0.011875,1.239583,659,8288341,42009,0,272,0,272,0,0,0,0,0,0,21608,14400,4680,2528,0
4202,4201,8501,1,36320890320,-1.132237,-0.031542,0.000084,-0.031458,0.031458,0.023625,597,2,-2.594015,-2.492083,13.389250,13.271045,7.475928,0.000000,6.606041,6.498234,0.107724,0.023458,0.022334,0.291958,617,7921511,32938,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4203,4202,8503,1,36328998420,-4.402903,-0.052083,0.000041,-0.052042,0.052042,0.046708,628,0,-22.548015,-22.446083,19.954000,19.877919,19.864711,0.000000,0.000291,0.000000,0.000000,0.046542,0.053208,1.278292,653,8319293,42028,0,272,0,272,0,0,0,0,0,0,19806,14400,3510,1896,0
4204,4203,8505,1,36337106520,-0.995737,-0.052459,0.000000,-0.052459,0.052459,0.028208,596,2,-2.457515,-2.329542,13.276167,13.098530,7.204912,0.000000,6.591375,6.463151,0.128182,0.028041,0.007792,0.290667,623,7890635,32591,0,22,0,22,0,0,0,0,0,0,7208,0,4680,2528,0
4205,4204,8507,1,36345214620,-4.736987,-0.063375,0.000083,-0.063292,0.063292,0.040458,626,0,-22.882098,-22.754125,20.424583,20.354985,20.290037,0.000000,0.000251,0.000000,0.000000,0.040292,0.010791,0.942792,651,8288317,42302,0,282,0,282,0,0,0,0,0,0,19806,14400,3510,1896,0
4206,4205,8509,1,36353322720,-1.007570,-0.053709,0.000000,-0.053709,0.053709,0.031958,597,2,-2.469348,-2.362750,12.953917,12.797802,7.051424,0.000000,6.289292,6.182360,0.106849,0.031833,0.007625,0.303917,617,7921573,32757,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4207,4206,8511,1,36361430820,-4.588445,-0.071750,0.000042,-0.071708,0.071708,0.037417,633,0,-22.733556,-22.626958,20.264208,20.194163,20.199224,0.000000,0.000249,0.000000,0.000000,0.037125,0.012708,1.002416,664,8303652,42409,0,272,0,272,0,0,0,0,0,0,22948,14400,4680,3868,0
4208,4207,8513,1,36369538920,-0.990112,-0.071083,0.000041,-0.071042,0.071042,0.027167,598,2,-2.451890,-2.354708,13.085000,12.950418,7.270255,0.000000,6.415208,6.317859,0.097266,0.027083,0.022875,0.969667,618,7921259,32762,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4209,4208,8515,1,36377647020,-4.479945,-0.079917,0.000042,-0.079875,0.079875,0.033250,634,0,-22.625057,-22.527875,20.173167,20.077121,20.056040,0.000000,0.000209,0.000000,0.000000,0.033083,0.010417,0.658375,659,8288588,42359,0,272,0,272,0,0,0,0,0,0,22434,14400,3510,4524,0
4210,4209,8517,1,36385755120,-1.002112,-0.054209,0.000084,-0.054125,0.054125,0.028500,599,2,-2.463890,-2.320042,13.205500,13.062906,7.180963,0.000000,6.543833,6.399734,0.144016,0.028333,0.015917,1.110250,626,7905647,32847,0,32,0,32,0,0,0,0,0,0,8530,0,4680,3850,0
4211,4210,8519,1,36393863220,-4.207487,-0.056875,0.000000,-0.056875,0.056875,0.033667,629,0,-22.352598,-22.208750,19.888708,19.817939,19.812321,0.000000,0.000208,0.000000,0.000000,0.033500,0.014667,1.290667,654,8274357,42263,0,272,0,272,0,0,0,0,0,0,21403,14400,3510,3493,0
4212,4211,8521,1,36401971320,-0.991153,-0.044083,0.000000,-0.044083,0.044083,0.034917,603,2,-2.452931,-2.343417,13.467000,13.319257,7.394274,0.000000,6.719458,6.609694,0.109681,0.034708,0.008625,0.296708,623,7935583,32917,0,32,0,32,0,0,0,0,0,0,7240,0,3510,3730,0
4213,4212,8523,1,36410079420,-4.361528,-0.044833,0.000042,-0.044791,0.044791,0.114667,641,0,-22.506639,-22.397125,20.053708,20.052848,20.059629,0.000000,0.000249,0.000000,0.000000,0.114375,0.021334,0.854625,671,8396345,42846,0,272,0,272,0,0,0,0,0,0,23258,14400,4680,4178,0
4214,4213,8525,1,36418187520,-0.866362,-0.053500,0.000042,-0.053458,0.053458,0.031667,596,2,-2.328140,-2.240167,13.188167,12.998364,7.256234,0.000000,6.582624,6.494526,0.088015,0.031583,0.041667,0.613000,616,7828869,32514,0,32,0,32,0,0,0,0,0,0,6714,0,3510,3204,0
4215,4214,8527,1,36426295620,-4.135111,-0.042875,0.000042,-0.042833,0.042833,0.027334,623,0,-22.280223,-22.192250,19.952083,19.829588,19.807751,0.000000,0.000208,0.000000,0.000000,0.027167,0.013250,1.235959,648,8211162,41966,0,272,0,272,0,0,0,0,0,0,21075,14400,3510,3165,0
4216,4215,8529,1,36434403720,-0.979320,-0.031250,0.000042,-0.031208,0.031208,0.033000,612,2,-2.441098,-2.324958,13.527542,13.394753,7.428922,0.000000,6.769292,6.648110,0.121099,0.032792,0.030625,0.612958,639,7982996,33216,0,22,0,32,0,0,0,0,0,0,9542,0,4680,4862,0
4217,4216,8531,1,36442511820,-4.392654,-0.048375,0.000041,-0.048334,0.048334,0.031166,627,0,-22.537765,-22.421625,20.096667,20.004100,19.999782,0.000000,0.000166,0.000000,0.000000,0.031041,0.011584,1.256125,651,8242024,42195,0,282,0,272,0,0,0,0,0,0,20953,14400,3510,3043,0
4218,4217,8533,1,36450619920,-0.957153,-0.041375,0.000125,-0.041250,0.041250,0.022667,605,2,-2.418931,-2.322917,13.247833,13.109869,7.410285,0.000000,6.548416,6.437902,0.110473,0.022500,0.006667,0.290292,625,7967772,33052,0,32,0,32,0,0,0,0,0,0,6537,0,3510,3027,0
4219,4218,8535,1,36458728020,-4.563862,-0.041542,0.000167,-0.041375,0.041375,0.031791,627,0,-22.708973,-22.612959,20.290042,20.209952,20.208256,0.000000,0.000249,0.000000,0.000000,0.031625,0.011833,0.974250,658,8232751,42044,0,272,0,272,0,0,0,0,0,0,22727,14400,4680,3647,0
4220,4219,8537,1,36466836120,-0.842904,-0.061250,0.000083,-0.061167,0.061167,0.033000,609,2,-2.304682,-2.304500,12.962375,12.850810,7.379462,0.000000,6.255916,6.255443,0.000432,0.032875,0.013083,0.290334,629,7992209,33181,0,32,0,32,0,0,0,0,0,0,6545,0,3510,3035,0
4221,4220,8539,1,36474944220,-4.297111,-0.056500,0.000042,-0.056458,0.056458,0.027917,624,0,-22.442223,-22.442041,20.137541,20.014460,20.010464,0.000000,0.000207,0.000000,0.000000,0.027792,0.023250,1.261833,649,8226804,42036,0,272,0,272,0,0,0,0,0,0,20968,14400,3510,3058,0
4222,4221,8541,1,36483052320,-0.975862,-0.038875,0.000083,-0.038792,0.038792,0.025000,604,2,-2.437640,-2.313459,13.362084,13.195925,7.336660,0.000000,6.669292,6.531401,0.137807,0.024916,0.006417,0.300834,631,7967528,32905,0,22,0,22,0,0,0,0,0,0,7208,0,4680,2528,0
4223,4222,8543,1,36491160420,-4.637112,-0.057292,0.000125,-0.057167,0.057167,0.031833,626,0,-22.782223,-22.658042,20.344583,20.265852,20.237690,0.000000,0.000208,0.000000,0.000000,0.031708,0.015375,1.070500,650,8242186,42253,0,282,0,282,0,0,0,0,0,0,20973,14400,3510,3063,0
4224,4223,8545,1,36499268520,-0.827111,-0.059125,0.000042,-0.059083,0.059083,0.028000,601,2,-2.288889,-2.288750,12.873333,12.753026,7.152410,0.000000,6.254167,6.253818,0.000265,0.027792,0.017667,0.944542,621,7980423,33030,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4225,4224,8547,1,36507376620,-4.397737,-0.054667,0.000000,-0.054667,0.054667,0.034000,629,0,-22.542848,-22.542709,20.253959,20.154255,20.154331,0.000000,0.000292,0.000000,0.000000,0.033833,0.021917,0.547417,660,8260056,42277,0,272,0,272,0,0,0,0,0,0,22790,14400,4680,3710,0
4226,4225,8549,1,36515484720,-0.921820,-0.043625,0.000125,-0.043500,0.043500,0.024959,600,2,-2.383598,-2.279625,13.207416,13.054415,7.263794,0.000000,6.636665,6.532484,0.104098,0.024792,0.018500,1.100667,620,7936964,32801,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4227,4226,8551,1,36523592820,-4.542361,-0.071500,0.000084,-0.071416,0.071416,0.030750,627,0,-22.687473,-22.583500,20.303875,20.231175,20.211145,0.000000,0.000250,0.000000,0.000000,0.030625,0.029667,1.292999,652,8288440,42339,0,272,0,272,0,0,0,0,0,0,21011,14400,3510,3101,0
4228,4227,8553,1,36531700920,-0.891070,-0.068208,0.000208,-0.068000,0.068000,0.022208,603,2,-2.352848,-2.352417,13.032042,12.896412,7.602832,0.000000,6.330041,6.329359,0.000599,0.022125,0.022167,0.655417,629,7936749,32810,0,22,0,22,0,0,0,0,0,0,7208,0,4680,2528,0
4229,4228,8555,1,36539809020,-4.496487,-0.035167,0.000042,-0.035125,0.035125,0.025500,623,0,-22.641598,-22.641167,20.288750,20.184073,20.172204,0.000000,0.000167,0.000000,0.000000,0.025375,0.008792,1.057083,648,8180207,41985,0,282,0,282,0,0,0,0,0,0,21038,14400,3510,3128,0
4230,4229,8557,1,36547917120,-1.063861,-0.054958,0.000083,-0.054875,0.054875,0.028709,604,2,-2.525639,-2.380583,13.250708,13.121481,7.308166,0.000000,6.502292,6.356985,0.145223,0.028584,0.007000,0.608250,623,8014026,33096,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4231,4230,8559,1,36556025220,-5.524403,-0.069250,0.000042,-0.069208,0.069208,0.041042,633,0,-23.669514,-23.524458,21.143875,21.066373,20.973868,0.000000,0.000626,0.000000,0.000000,0.040792,0.014458,0.911166,664,8303815,42472,0,272,0,272,0,0,0,0,0,0,22670,14400,4680,3590,0
4232,4231,8561,1,36564133320,-0.853362,-0.060125,0.000125,-0.060000,0.060000,0.026125,598,1,-2.315140,-2.248375,12.012292,11.888760,6.479924,0.000000,5.408959,5.341985,0.066765,0.025958,0.014459,0.674458,617,7921388,32762,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4233,4232,8563,1,36572241420,-6.153945,-0.044750,0.000083,-0.044667,0.044667,0.035833,614,0,-24.299057,-24.232292,21.983917,21.843561,21.843802,0.000000,0.000208,0.000000,0.000000,0.035666,0.013334,0.843875,638,8087337,41718,0,302,0,302,0,0,0,0,0,0,20938,14400,3510,3028,0
4234,4233,8565,1,36580349520,-9.931403,-0.067791,0.000125,-0.067666,0.067666,0.032834,631,0,-44.759848,-44.693083,20.460791,20.367705,20.350246,0.000000,0.000125,0.000000,0.000000,0.032667,0.011625,0.951833,662,8288223,42405,0,272,0,272,0,0,0,0,0,0,22705,14400,4680,3625,0
4235,4234,8567,1,36588457620,-0.822737,-0.046208,0.000083,-0.046125,0.046125,0.025333,599,1,-2.284515,-2.284417,7.574667,7.439915,7.313116,0.000000,0.928000,0.927777,0.000098,0.025167,0.008833,0.513541,618,7921402,32792,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4236,4235,8569,1,36596565720,-4.526153,-0.066708,0.000125,-0.066583,0.066583,0.029625,629,0,-22.671265,-22.671167,20.386750,20.309451,20.284851,0.000000,0.000166,0.000000,0.000000,0.029458,0.024459,0.950333,654,8273075,42271,0,272,0,272,0,0,0,0,0,0,20875,14400,3510,2965,0
4237,4236,8571,1,36604673820,-0.965987,-0.045209,0.000042,-0.045167,0.045167,0.023791,601,2,-2.427765,-2.308209,13.123167,12.983001,7.175887,0.000000,6.446041,6.326318,0.119640,0.023625,0.006791,0.479584,628,7936732,32863,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4238,4237,8573,1,36612781920,-4.662654,-0.058834,0.000084,-0.058750,0.058750,0.041250,628,0,-22.807765,-22.688209,20.380000,20.289530,20.280099,0.000000,0.000210,0.000000,0.000000,0.041041,0.012500,0.949542,653,8257330,42266,0,272,0,272,0,0,0,0,0,0,20852,14400,3510,2942,0
4239,4238,8575,1,36620890020,-0.924320,-0.056125,0.000041,-0.056084,0.056084,0.025833,600,2,-2.386098,-2.385959,12.945000,12.793633,7.772041,0.000000,6.130167,6.129527,0.000598,0.025750,0.015333,0.663125,619,7952485,32951,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4240,4239,8577,1,36628998120,-4.538487,-0.058375,0.000125,-0.058250,0.058250,0.036375,628,0,-22.683598,-22.683459,20.297500,20.227913,20.191505,0.000000,0.000208,0.000000,0.000000,0.036166,0.012250,1.277916,660,8272784,42275,0,272,0,272,0,0,0,0,0,0,22641,14400,4680,3561,0
4241,4240,8579,1,36637106220,-0.987154,-0.057750,0.000041,-0.057709,0.057709,0.027541,602,2,-2.448932,-2.351750,13.132000,13.015746,7.361712,0.000000,6.425292,6.327943,0.097224,0.027458,0.018083,0.610667,622,7952335,32982,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4242,4241,8581,1,36645214320,-4.364653,-0.036417,0.000042,-0.036375,0.036375,0.028375,633,0,-22.509765,-22.412583,20.060833,19.937493,19.912256,0.000000,0.000249,0.000000,0.000000,0.028250,0.011250,1.078041,658,8189247,41854,0,272,0,272,0,0,0,0,0,0,21044,14400,3510,3134,0
4243,4242,8583,1,36653322420,-1.117070,-0.045542,0.000000,-0.045542,0.045542,0.021750,606,2,-2.578848,-2.461958,13.435750,13.316926,7.484366,0.000000,6.587791,6.470734,0.116974,0.021667,0.005625,0.292375,632,8005027,33195,0,32,0,32,0,0,0,0,0,0,6961,0,4680,2281,0
4244,4243,8585,1,36661430520,-4.603570,-0.042458,0.000083,-0.042375,0.042375,0.026959,625,0,-22.748681,-22.631791,20.169833,20.074363,20.057155,0.000000,0.000210,0.000000,0.000000,0.026792,0.010292,0.944208,650,8226758,41998,0,272,0,272,0,0,0,0,0,0,20766,14400,3510,2856,0
4245,4244,8587,1,36669538620,-0.949861,-0.067166,0.000041,-0.067125,0.067125,0.027417,601,2,-2.411639,-2.397666,13.029625,12.882784,7.274363,0.000000,6.249543,6.225069,0.024390,0.027209,0.017291,0.299833,621,7983203,33059,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4246,4245,8589,1,36677646720,-4.184112,-0.050209,0.000084,-0.050125,0.050125,0.027625,628,0,-22.329223,-22.315250,19.917584,19.834018,19.844358,0.000000,0.000332,0.000000,0.000000,0.027541,0.010959,0.919000,659,8226441,42046,0,272,0,272,0,0,0,0,0,0,22540,14400,4680,3460,0
4247,4246,8591,1,36685754820,-0.949737,-0.062083,0.000041,-0.062042,0.062042,0.021875,602,2,-2.411515,-2.318917,13.448958,13.307735,7.355594,0.000000,6.761624,6.668776,0.092765,0.021792,0.024666,0.945792,622,7983330,33041,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4248,4247,8593,1,36693862920,-4.185445,-0.053875,0.000083,-0.053792,0.053792,0.034625,618,0,-22.330557,-22.237959,19.919042,19.854630,19.820751,0.000000,0.000166,0.000000,0.000000,0.034458,0.024083,0.611042,648,8133664,41763,0,272,0,272,0,0,0,0,0,0,22290,14400,4536,3354,0
4249,4248,8595,1,36701971020,-0.924737,-0.039500,0.000041,-0.039459,0.039459,0.024625,609,2,-2.386515,-2.299084,13.422625,13.296268,7.474484,0.000000,6.669208,6.581609,0.087515,0.024458,0.006167,1.187583,630,8075852,33456,0,32,0,32,0,0,0,0,0,0,5610,0,3654,1956,0
4250,4249,8597,1,36710079120,-4.095945,-0.057750,0.000084,-0.057666,0.057666,0.033209,627,0,-22.241056,-22.153625,19.854541,19.755206,19.751323,0.000000,0.000209,0.000000,0.000000,0.032917,0.011208,1.251375,652,8257592,42211,0,272,0,272,0,0,0,0,0,0,20671,14400,3510,2761,0
4251,4250,8599,1,36718187220,-1.019653,-0.048542,0.000084,-0.048458,0.048458,0.022708,602,2,-2.481431,-2.362417,13.607042,13.482592,7.392257,0.000000,6.880249,6.760985,0.119181,0.022625,0.006417,0.656542,626,7967588,32978,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4252,4251,8601,1,36726295320,-4.175445,-0.064792,0.000000,-0.064792,0.064792,0.027458,624,0,-22.320556,-22.201542,19.839125,19.724833,19.706147,0.000000,0.000168,0.000000,0.000000,0.027292,0.012083,1.266166,650,8226719,42144,0,272,0,272,0,0,0,0,0,0,20668,14400,3510,2758,0
4253,4252,8603,1,36734403420,-1.033612,-0.066542,0.000084,-0.066458,0.066458,0.025750,601,2,-2.495390,-2.407750,13.541500,13.443479,7.375211,0.000000,6.730917,6.643110,0.087765,0.025583,0.018875,0.628000,621,7967841,33047,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4254,4253,8605,1,36742511520,-4.184611,-0.041166,0.000083,-0.041083,0.041083,0.027292,625,0,-22.329723,-22.242083,19.834333,19.699598,19.750242,0.000000,0.000208,0.000000,0.000000,0.027167,0.025458,1.243417,656,8211021,42044,0,272,0,272,0,0,0,0,0,0,22458,14400,4680,3378,0
4255,4254,8607,1,36750619620,-0.994278,-0.046250,0.000042,-0.046208,0.046208,0.023959,602,2,-2.456056,-2.448166,13.493000,13.346457,7.842322,0.000000,6.587167,6.578818,0.008266,0.023709,0.013583,0.317208,622,7998672,33177,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4256,4255,8609,1,36758727720,-3.956070,-0.047750,0.000084,-0.047666,0.047666,0.033834,628,0,-22.101181,-22.093291,19.645125,19.565100,19.550071,0.000000,0.000208,0.000000,0.000000,0.033500,0.016417,1.312833,653,8241900,42124,0,272,0,272,0,0,0,0,0,0,20653,14400,3510,2743,0
4257,4256,8611,1,36766835820,-1.029653,-0.044125,0.000042,-0.044083,0.044083,0.024292,600,2,-2.491431,-2.374792,13.756917,13.618885,7.390781,0.000000,6.998791,6.882027,0.116681,0.024083,0.006292,0.291250,627,7967678,33051,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4258,4257,8613,1,36774943920,-3.968737,-0.055417,0.000083,-0.055334,0.055334,0.029750,628,0,-22.113848,-21.997209,19.622417,19.531675,19.529584,0.000000,0.000166,0.000000,0.000000,0.029625,0.010916,0.932418,653,8243175,42256,0,272,0,272,0,0,0,0,0,0,20656,14400,3510,2746,0
4259,4258,8615,1,36783052020,-1.028779,-0.052375,0.000000,-0.052375,0.052375,0.022000,600,2,-2.490557,-2.401542,13.743375,13.601662,7.409823,0.000000,6.979000,6.887235,0.091640,0.021916,0.020334,0.289417,620,7966641,33062,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4260,4259,8617,1,36791160120,-4.630486,-0.068666,0.000041,-0.068625,0.068625,0.030042,626,0,-22.775598,-22.686583,20.285041,20.202921,20.142750,0.000000,0.000207,0.000000,0.000000,0.029875,0.030500,0.944459,656,8257356,41997,0,272,0,272,0,0,0,0,0,0,22457,14400,4680,3377,0
4261,4260,8619,1,36799268220,-0.972278,-0.053083,0.000000,-0.053083,0.053083,0.026625,601,2,-2.434056,-2.343250,13.025125,12.883556,7.241300,0.000000,6.263458,6.170901,0.092515,0.026459,0.014750,0.301458,621,7952545,32916,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4262,4261,8621,1,36807376320,-5.406112,-0.071083,0.000041,-0.071042,0.071042,0.048167,629,0,-23.551223,-23.460417,21.117167,21.054622,20.975777,0.000000,0.000334,0.000000,0.000000,0.047875,0.018083,1.116917,654,8319164,42120,0,272,0,272,0,0,0,0,0,0,20578,14400,3510,2668,0
4263,4262,8623,1,36815484420,-0.930070,-0.036625,0.000000,-0.036625,0.036625,0.022666,598,1,-2.391848,-2.304042,12.207292,12.066877,6.554410,0.000000,5.512833,5.424861,0.087806,0.022500,0.007750,0.865833,625,7890648,32705,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
