frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
47,22.085625,21.954214,21.920084,0.000000,0.000250,0.000000,0.000000,0.039333,0.016667,1.109125,648,8087033,151795,0,302,0,302,0,0,0,0,0,0,23431,14400,4680,4351,0
48,11.645333,11.523924,6.443840,0.000000,5.088875,4.407472,0.681236,0.038917,0.006083,0.571375,630,8107225,148327,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
49,21.905542,21.826100,21.791366,0.000000,0.000291,0.000000,0.000000,0.043500,0.008625,0.918292,643,8118052,161172,0,302,0,302,0,0,0,0,0,0,21615,14400,3510,3705,0
50,11.408875,11.311453,6.458912,0.000000,4.856751,4.253430,0.603195,0.068875,0.008875,0.612125,641,8107050,137740,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
51,21.674500,21.552788,21.538082,0.000000,0.000208,0.000000,0.000000,0.054333,0.011583,1.213292,642,8087165,156616,0,302,0,302,0,0,0,0,0,0,21592,14400,3510,3682,0
52,11.762041,11.649404,6.460264,0.000000,5.194458,4.478555,0.715695,0.034167,0.022250,0.609042,633,8109082,145867,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
53,23.027250,22.938676,22.834086,0.000000,0.000292,0.000000,0.000000,0.053084,0.013625,0.903625,647,8116076,148257,0,302,0,302,0,0,0,0,0,0,23329,14400,4680,4249,0
54,9.789792,9.705095,7.027675,0.000000,2.851250,2.849098,0.001819,0.049375,0.058625,0.291000,635,8122665,147689,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
55,21.695000,21.541887,21.548411,0.000000,0.000292,0.000000,0.000000,0.053708,0.023375,0.904375,640,8087189,155264,0,302,0,302,0,0,0,0,0,0,21458,14400,3510,3548,0
56,12.659625,12.523128,6.374372,0.000000,6.158375,5.120805,1.037403,0.025208,0.008209,0.612167,640,8076158,131197,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
