segment,frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
background,38323,16.552209,16.444969,8.109889,0.000000,8.854957,8.721777,0.133139,0.030250,0.023166,0.758500,637,8108480,64996,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38324,16.703333,16.592202,8.283875,0.000000,8.695042,8.591819,0.103139,0.039208,0.008542,1.023625,630,8105855,68996,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38325,16.629500,16.511915,8.115409,0.000000,8.779960,8.761069,0.018849,0.034333,0.013792,0.447959,630,8107294,67036,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38326,16.603750,16.495524,8.076580,0.000000,8.950957,8.824485,0.126389,0.025167,0.008333,0.750166,639,8107087,64862,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38327,16.726833,16.611238,8.129511,0.000000,8.858416,8.747736,0.110597,0.024334,0.015375,0.288250,629,8107294,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38328,16.720584,16.618725,7.987023,0.000000,8.995959,8.886026,0.109849,0.028500,0.006833,0.830291,630,8107410,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38329,16.671625,16.559632,7.952838,0.000000,8.981958,8.848277,0.133598,0.033541,0.007875,0.335292,639,8106973,64943,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38330,16.625416,16.515835,8.215089,0.000000,8.755084,8.748819,0.006223,0.031542,0.008000,0.753126,630,8107297,69046,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38331,16.924042,16.820127,8.217081,0.000000,8.968125,8.837027,0.131015,0.025333,0.006125,0.378875,632,8107301,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38332,16.547292,16.445860,8.041460,0.000000,8.805457,8.676985,0.128389,0.025916,0.019000,0.733083,639,8107090,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38333,16.593625,16.477240,8.492149,0.000000,8.690625,8.585861,0.104681,0.030291,0.008209,0.835792,630,8107285,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38334,16.680833,16.570892,8.101659,0.000000,8.956625,8.948277,0.008306,0.025875,0.031958,0.445792,631,8107327,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38335,16.802333,16.694255,8.124372,0.000000,8.957292,8.819611,0.137598,0.026417,0.015167,0.731125,640,8107050,65036,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38336,16.595750,16.501833,8.350504,0.000000,8.639583,8.639277,0.000223,0.034125,0.007459,0.291542,630,8107298,68945,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38337,16.711875,16.577119,8.006433,0.000000,8.932251,8.804027,0.128140,0.028584,0.017708,0.713624,631,8107320,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38338,16.741375,16.639924,8.049400,0.000000,8.946959,8.818736,0.128182,0.030209,0.008250,0.288542,640,8107021,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38339,16.730959,16.560114,8.277779,0.000000,8.667167,8.561777,0.105306,0.024208,0.005833,0.653751,628,8091848,68414,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38340,16.378166,16.325128,8.814344,0.000000,8.658417,8.657860,0.000515,0.028459,0.007041,0.705250,632,8122761,67593,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38341,17.516542,17.481328,8.434964,0.000000,9.286916,9.170735,0.115806,0.080542,0.026875,0.293041,640,8122494,65547,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38342,16.543208,16.399879,9.444450,0.000000,7.269040,7.268610,0.000222,0.072500,0.021042,0.802999,626,8091947,68448,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38343,16.342167,16.180589,8.491289,0.000000,8.118708,8.001443,0.117182,0.037042,0.012208,0.445584,632,8107246,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38344,16.506708,16.394667,8.035424,0.000000,8.703625,8.576777,0.126765,0.030667,0.011375,0.737208,639,8107220,64797,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38345,16.701625,16.585482,8.239296,0.000000,8.746875,8.648819,0.097973,0.027959,0.012791,0.289250,632,8107097,69268,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38346,16.701875,16.593337,8.165954,0.000000,8.850083,8.721110,0.128890,0.033292,0.041958,0.668209,638,8107299,66877,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38347,16.858667,16.759100,8.180100,0.000000,8.941083,8.813485,0.127473,0.033375,0.036667,0.805292,639,8107077,66585,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38348,16.647417,16.535113,8.290580,0.000000,8.648251,8.549111,0.099056,0.031875,0.011166,0.348458,631,8107329,67414,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38349,16.708291,16.597234,8.247660,0.000000,8.766167,8.634277,0.131807,0.040375,0.017459,0.742208,631,8107263,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38350,16.503125,16.393795,8.224423,0.000000,8.589834,8.489402,0.100348,0.028917,0.013375,0.448500,639,8107093,67036,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38351,16.685000,16.581246,8.330511,0.000000,8.828333,8.828069,0.000181,0.029625,0.021209,0.656542,632,8107366,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38352,16.586084,16.479740,8.442818,0.000000,8.907792,8.907444,0.000265,0.033375,0.013875,0.445250,630,8107254,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38353,16.891875,16.789529,8.231326,0.000000,8.908584,8.802111,0.106390,0.028750,0.018041,0.731374,637,8107076,67028,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38354,16.566708,16.455873,8.023536,0.000000,8.776415,8.671360,0.104972,0.034542,0.013416,0.291334,631,8107369,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38355,16.767167,16.669047,8.063713,0.000000,8.952291,8.822193,0.130015,0.038250,0.006416,0.659583,639,8122656,65644,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38356,16.698208,16.586228,8.457339,0.000000,8.574583,8.438611,0.135931,0.029583,0.010334,0.752958,630,8091633,68336,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38357,16.692000,16.520204,8.049656,0.000000,8.825708,8.716277,0.109348,0.026458,0.007042,0.301250,628,8091841,66336,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38358,16.619125,16.568392,8.175315,0.000000,8.812459,8.681277,0.131098,0.024583,0.046042,0.847833,640,8122549,65574,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38359,16.661667,16.553746,8.618335,0.000000,8.579708,8.571152,0.008473,0.026333,0.024042,0.462458,630,8107282,69042,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38360,16.654583,16.544057,8.022297,0.000000,8.860251,8.760069,0.100098,0.027292,0.010041,0.634958,633,8107302,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38361,16.715208,16.614714,8.740463,0.000000,8.905624,8.892151,0.013390,0.030250,0.015709,0.294750,636,8107133,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38362,16.796625,16.684799,8.390132,0.000000,8.669709,8.573611,0.096056,0.027375,0.008000,0.661667,630,8107266,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38363,16.555209,16.431236,8.049928,0.000000,8.791041,8.688736,0.102222,0.023666,0.012209,0.734625,632,8107271,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38364,16.597333,16.489637,7.854492,0.000000,8.989167,8.857818,0.131265,0.024208,0.006542,0.351833,638,8107166,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38365,16.684750,16.578988,8.906140,0.000000,8.720500,8.712652,0.007765,0.036708,0.008625,0.734542,632,8107223,69048,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38366,17.118208,17.010544,8.455289,0.000000,8.936958,8.827694,0.109056,0.059917,0.017375,0.289083,630,8107280,66918,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38367,16.707084,16.632252,8.741031,0.000000,8.463833,8.326693,0.137015,0.066541,0.020417,0.584208,640,8123180,65616,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38368,16.716958,16.568673,9.222508,0.000000,8.406042,8.405610,0.000182,0.055417,0.030583,0.288583,628,8091217,68422,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38369,16.814042,16.701046,9.323079,0.000000,7.985417,7.934028,0.051264,0.057625,0.016125,0.744958,631,8107280,66958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38370,16.395916,16.274155,9.044593,0.000000,7.842457,7.760776,0.081598,0.026917,0.008083,0.794918,639,8091641,64320,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38371,16.614584,16.483654,9.525041,0.000000,7.676584,7.665277,0.011265,0.028791,0.007834,0.429792,631,8122763,69671,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38372,16.658541,16.467842,9.129530,0.000000,7.916541,7.903694,0.012806,0.023834,0.007125,0.813875,627,8091831,66336,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38373,16.819625,16.759320,10.203655,0.000000,7.914875,7.914527,0.000265,0.026709,0.007875,0.366458,640,8122610,65577,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38374,16.605709,16.482047,9.538584,0.000000,7.599375,7.588152,0.011140,0.032375,0.009416,0.722708,630,8107254,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38375,16.627625,16.502676,9.260613,0.000000,7.833083,7.830194,0.002806,0.026625,0.015875,0.442292,631,8107281,67047,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38376,16.737291,16.614632,9.251347,0.000000,7.960333,7.924902,0.035390,0.027292,0.015875,0.646791,639,8107073,64848,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38377,16.678334,16.488288,9.430338,0.000000,7.748250,7.747902,0.000223,0.025750,0.008458,0.348708,628,8091864,68416,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38378,16.618875,16.553210,9.307510,0.000000,7.843292,7.838694,0.004515,0.025583,0.012000,0.646999,633,8122725,67594,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38379,16.716250,16.599744,9.449426,0.000000,7.923126,7.922652,0.000390,0.030416,0.019167,0.816334,639,8107081,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38380,16.670416,16.540704,9.528221,0.000000,7.660791,7.657235,0.003473,0.025042,0.010292,0.450417,630,8107292,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38381,16.761209,16.654587,9.358037,0.000000,7.869916,7.844444,0.025431,0.031833,0.017250,0.810084,631,8107286,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38382,16.508625,16.303008,9.070110,0.000000,7.871126,7.834860,0.036224,0.024625,0.007458,0.446125,638,8091669,64320,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38383,16.707041,16.646934,9.875210,0.000000,7.874000,7.873652,0.000264,0.023709,0.016250,0.809958,630,8122730,69677,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38384,16.778917,16.655164,9.136416,0.000000,8.089958,8.054736,0.035139,0.028958,0.015834,0.349459,632,8107293,66958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38385,16.561375,16.438833,9.690956,0.000000,7.912458,7.912068,0.000307,0.028417,0.010708,0.644542,637,8107091,65028,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38386,16.778750,16.607572,9.163087,0.000000,8.014749,7.998152,0.016514,0.020042,0.006833,0.702875,629,8095653,68513,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38387,16.673958,16.598489,9.140176,0.000000,8.047583,8.009444,0.038014,0.025875,0.015542,0.359125,631,8118917,67407,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38388,16.646292,16.522442,9.108053,0.000000,8.009999,7.973110,0.036806,0.053625,0.007917,0.816042,641,8107207,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38389,16.699792,16.510174,9.339336,0.000000,7.780832,7.776735,0.004014,0.020958,0.006542,0.445000,627,8091734,68422,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38390,16.725583,16.668828,9.216713,0.000000,8.055374,8.003152,0.052139,0.033750,0.021042,0.657292,631,8122755,67583,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38391,16.557458,16.433042,9.058660,0.000000,7.981542,7.944902,0.036515,0.029167,0.023250,0.443375,640,8107030,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38392,16.812084,16.686169,9.473822,0.000000,7.817208,7.808443,0.008723,0.027291,0.014834,0.707916,630,8107307,69046,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38393,16.650916,16.524771,9.218740,0.000000,7.918917,7.881444,0.037390,0.022667,0.014917,0.444291,631,8107283,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38394,16.589459,16.467279,8.903787,0.000000,8.174416,8.097360,0.076973,0.022125,0.014541,0.772292,640,8107046,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38395,17.113541,16.999267,9.493770,0.000000,8.034791,8.008610,0.026015,0.046709,0.021666,0.932708,631,8107306,69139,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38396,16.392000,16.264386,10.298916,0.000000,7.633793,7.633444,0.000265,0.025417,0.018083,0.356875,629,8107295,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38397,16.548250,16.429575,8.714206,0.000000,8.294583,8.217027,0.077473,0.021125,0.015000,0.712876,639,8107078,64792,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38398,16.902959,16.776819,9.561752,0.000000,7.798250,7.785319,0.012848,0.031583,0.016083,0.352375,633,8107331,69205,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38399,16.759833,16.634513,9.296326,0.000000,7.957000,7.908153,0.048764,0.031500,0.015917,0.586375,638,8107260,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38400,16.727167,16.600666,10.263418,0.000000,7.636833,7.636568,0.000182,0.039291,0.012750,0.292167,640,8107086,66439,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38401,16.685500,16.558159,9.674617,0.000000,7.492667,7.492402,0.000140,0.047916,0.019209,0.663084,630,8107338,67559,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38402,16.671250,16.547986,9.592226,0.000000,7.579333,7.544444,0.034806,0.042125,0.019291,0.799958,630,8107257,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38403,17.099375,16.956469,10.663464,0.000000,7.156084,7.148777,0.007223,0.053958,0.025958,0.302333,643,8107045,67039,0,2,0,2,0,0,0,0,0,0,7721,0,4680,3041,0
background,38404,16.139375,16.019944,9.637590,0.000000,7.065666,7.056527,0.009014,0.055416,0.028292,0.765625,646,8106990,67603,0,2,0,2,0,0,0,0,0,0,6928,0,3510,3418,0
background,38405,16.553000,16.450763,9.242824,0.000000,8.463916,8.455027,0.008806,0.038500,0.012166,0.306542,633,8108505,67086,0,2,0,2,0,0,0,0,0,0,5472,0,3510,1962,0
background,38406,16.641666,16.520360,8.169082,0.000000,8.771875,8.659069,0.112723,0.031875,0.009834,0.821250,636,8105867,66900,0,2,0,2,0,0,0,0,0,0,7142,0,4680,2462,0
background,38407,16.784625,16.681011,8.193952,0.000000,8.901708,8.775652,0.125973,0.031959,0.011708,0.297583,632,8107304,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38408,16.772250,16.638206,8.311591,0.000000,8.793125,8.665152,0.127889,0.034917,0.008708,0.659959,640,8122571,65548,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38409,16.467125,16.379293,8.266309,0.000000,8.511833,8.409277,0.102473,0.031000,0.035250,0.447250,628,8091841,68442,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38410,16.732084,16.659598,8.178611,0.000000,8.862417,8.760736,0.101598,0.044000,0.045666,0.814916,631,8112891,67176,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38411,16.566625,16.422309,8.267264,0.000000,8.712958,8.711194,0.001723,0.034208,0.013667,0.756000,638,8101543,64737,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38412,16.901166,16.803669,8.457076,0.000000,8.740374,8.640068,0.100223,0.026917,0.012708,0.463708,630,8107289,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38413,16.627459,16.505280,8.248381,0.000000,8.641292,8.519569,0.121681,0.039541,0.011834,0.728208,629,8107249,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38414,16.598708,16.493795,8.106279,0.000000,8.818126,8.683694,0.134348,0.036583,0.011125,0.297833,639,8107177,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38415,16.720458,16.610520,8.283371,0.000000,8.754750,8.653235,0.101431,0.033792,0.015542,0.819459,630,8107183,69136,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38416,16.804167,16.697510,8.229916,0.000000,8.824500,8.707319,0.117098,0.035000,0.013917,0.299500,630,8107289,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38417,16.436292,16.326093,8.175032,0.000000,8.625208,8.482402,0.142764,0.030250,0.021583,0.651291,637,8107157,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38418,16.835625,16.737517,8.390528,0.000000,8.757167,8.631693,0.125390,0.033208,0.015042,0.941750,632,8107286,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38419,16.513000,16.392520,8.170423,0.000000,8.734291,8.733902,0.000306,0.029833,0.007417,0.471250,630,8107242,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38420,16.802958,16.707387,8.017910,0.000000,9.076791,8.943819,0.132889,0.030958,0.011625,0.820750,638,8107070,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38421,16.643292,16.527895,8.285405,0.000000,8.672416,8.568110,0.104265,0.032708,0.009375,0.457000,630,8107307,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38422,16.765500,16.663571,8.114261,0.000000,8.912709,8.804027,0.108598,0.036875,0.031333,0.909292,630,8107384,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38423,16.708291,16.604116,8.185162,0.000000,8.840709,8.705152,0.135473,0.031417,0.009792,0.290292,639,8106977,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38424,16.480750,16.392850,8.665962,0.000000,8.539792,8.539527,0.000182,0.034625,0.041125,0.660584,631,8111843,69215,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38425,16.798542,16.670613,8.091548,0.000000,8.934959,8.826527,0.108307,0.034000,0.008958,0.804292,630,8102800,66868,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38426,16.674542,16.559410,7.965704,0.000000,8.959667,8.828111,0.131431,0.033833,0.017125,0.370625,637,8107044,64868,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38427,16.544833,16.437584,8.336133,0.000000,8.628625,8.628235,0.000265,0.037917,0.010041,0.829125,632,8107291,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38428,17.095125,16.984202,8.185872,0.000000,9.138001,9.007985,0.129807,0.057708,0.011584,0.448458,629,8107299,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38429,16.369792,16.266548,8.627250,0.000000,8.539249,8.535235,0.003931,0.050000,0.015166,0.623166,638,8107121,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38430,16.836583,16.737669,8.615257,0.000000,8.611582,8.611235,0.000306,0.039292,0.018458,0.471042,630,8107274,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38431,16.659958,16.549666,8.187942,0.000000,8.766333,8.661193,0.105057,0.030292,0.022375,0.724708,629,8107276,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38432,16.413584,16.302961,8.620532,0.000000,8.659667,8.659444,0.000139,0.033166,0.011000,0.289500,639,8107174,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38433,16.774583,16.670233,8.789000,0.000000,8.827875,8.827485,0.000307,0.031083,0.011875,0.653709,632,8107316,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38434,16.745208,16.647634,8.930846,0.000000,8.856707,8.845568,0.011014,0.038875,0.020584,0.650750,628,8109802,67056,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38435,16.701417,16.579226,8.719325,0.000000,8.822333,8.821944,0.000306,0.034583,0.011334,0.370500,637,8104589,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38436,16.593583,16.479413,8.820829,0.000000,8.705249,8.680318,0.024848,0.030750,0.007084,0.769374,631,8107171,68942,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38437,16.813542,16.702425,8.381466,0.000000,8.947709,8.947110,0.000432,0.039917,0.011791,0.462750,630,8107347,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38438,16.796500,16.693434,8.262367,0.000000,8.853958,8.706528,0.147347,0.034583,0.017709,0.668583,639,8107034,64943,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38439,16.699625,16.586994,8.483760,0.000000,8.574624,8.452818,0.121723,0.028792,0.024000,0.288792,631,8107386,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38440,16.533625,16.426297,8.925546,0.000000,8.611209,8.598277,0.012807,0.031375,0.011208,0.675041,629,8107227,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38441,16.581250,16.469109,8.187270,0.000000,8.692501,8.678069,0.014348,0.039000,0.019417,0.808917,639,8107167,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38442,16.678625,16.574619,8.489374,0.000000,8.650166,8.649860,0.000223,0.043208,0.030167,0.493792,631,8107247,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38443,16.648625,16.536688,8.439310,0.000000,8.881250,8.875277,0.005890,0.037917,0.018750,0.927499,630,8107251,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38444,16.829083,16.727463,8.058766,0.000000,9.047376,8.915111,0.132181,0.033709,0.009250,0.289833,639,8107066,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38445,16.678417,16.564924,9.107070,0.000000,8.617916,8.617318,0.000515,0.032958,0.021584,0.783084,630,8107266,69118,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38446,16.685417,16.581038,8.041258,0.000000,8.916041,8.786485,0.129473,0.034875,0.042833,0.305250,632,8107403,66888,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38447,16.606833,16.498298,8.913444,0.000000,8.752458,8.752194,0.000181,0.047417,0.020833,0.659292,637,8107057,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38448,16.801375,16.691284,8.252257,0.000000,8.834500,8.707485,0.126932,0.030208,0.036084,0.358208,631,8107283,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38449,16.635625,16.518987,8.892145,0.000000,8.777292,8.739485,0.037723,0.029375,0.014125,0.850208,628,8107222,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38450,16.658167,16.554285,8.088824,0.000000,8.882500,8.752361,0.130056,0.029166,0.010459,0.825667,640,8107232,64797,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38451,16.794458,16.683780,8.456025,0.000000,8.669332,8.564526,0.104681,0.044000,0.010125,0.468667,632,8107222,69195,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38452,16.583750,16.476539,8.130752,0.000000,8.789250,8.659194,0.129973,0.031958,0.009875,0.825542,636,8107239,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38453,16.670958,16.564625,9.020220,0.000000,8.836208,8.835777,0.000306,0.037875,0.009917,0.299792,639,8107040,66429,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38454,16.891417,16.781705,8.429239,0.000000,8.756541,8.649777,0.106681,0.036375,0.013208,0.666416,629,8107399,67563,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38455,16.481417,16.379860,8.219079,0.000000,8.632292,8.624402,0.007723,0.034958,0.015292,0.296083,631,8107230,67050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38456,16.820958,16.708033,8.270338,0.000000,8.858125,8.727611,0.130431,0.031958,0.008209,0.678292,639,8107140,66933,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38457,16.586750,16.478979,8.047946,0.000000,8.842958,8.737652,0.105223,0.034208,0.022542,0.759333,631,8107236,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38458,16.763583,16.663203,8.154095,0.000000,8.917084,8.782194,0.134807,0.047500,0.032709,0.466708,632,8107410,66960,0,2,0,2,0,0,0,0,0,0,6710,0,4302,2408,0
background,38459,16.669250,16.560053,8.323959,0.000000,8.666501,8.573486,0.092931,0.043375,0.036417,0.740125,636,8106936,67032,0,2,0,2,0,0,0,0,0,0,5904,0,3888,2016,0
background,38460,16.508875,16.401257,8.099337,0.000000,8.714416,8.550985,0.163348,0.033917,0.018875,0.300250,632,8107395,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38461,16.693042,16.599784,8.180135,0.000000,9.001542,8.869527,0.131973,0.030125,0.028333,0.933250,640,8122477,65549,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
background,38462,16.853208,16.736326,8.259664,0.000000,8.747459,8.656527,0.090848,0.039209,0.009291,0.297209,629,8091804,68443,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
background,38463,16.555667,16.437669,8.113301,0.000000,8.707457,8.598776,0.108598,0.035375,0.016750,0.907667,631,8107387,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
