frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
8402,8401,17453,1,74850581520,0.030667,-0.067458,0.000125,-0.067333,0.067333,0.067875,611,1,-1.431111,-1.430875,13.530458,13.399878,11.832389,0.000000,2.148041,2.147222,0.000236,0.067459,0.017208,0.314792,638,8115721,239613,0,2,0,2,0,0,0,0,0,0,7123,0,4680,2443,0
8403,8402,17455,1,74858689620,0.082126,-0.045083,0.000083,-0.045000,0.045000,0.082292,612,2,-1.379652,-1.379583,16.631875,16.546101,11.588978,0.000000,5.373292,5.372959,0.000124,0.063917,0.039292,0.313375,633,8107272,243662,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8404,8403,17457,1,74866797720,0.086292,-0.036542,0.000125,-0.036417,0.036417,0.086375,609,2,-1.375486,-1.375292,16.679167,16.520628,11.775959,0.000000,5.849917,5.849334,0.000416,0.071125,0.037250,0.766541,630,8076398,234891,0,2,0,2,0,0,0,0,0,0,6876,0,4467,2408,0
8405,8404,17459,1,74874905820,0.012167,-0.055375,0.000000,-0.055375,0.055375,0.076375,614,2,-1.449611,-1.394125,16.757458,16.679336,11.320905,0.000000,5.585667,5.529876,0.055666,0.075959,0.026666,0.615374,642,8137907,241662,0,2,0,2,0,0,0,0,0,0,5738,0,3723,2016,0
8406,8405,17461,1,74883013920,0.009584,-0.042167,0.000042,-0.042125,0.042125,0.067167,612,2,-1.452194,-1.400833,16.685917,16.582040,11.249837,0.000000,5.360666,5.309167,0.051416,0.066833,0.045584,0.495459,633,8107264,240859,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8407,8406,17463,1,74891122020,-0.085958,-0.059750,0.000125,-0.059625,0.059625,0.081833,611,2,-1.547736,-1.463292,16.778875,16.668625,11.202454,0.000000,5.771083,5.686417,0.084500,0.081583,0.018334,0.725500,638,8091618,230602,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8408,8407,17465,1,74899230120,-0.722625,-0.061000,0.000042,-0.060958,0.060958,0.107167,615,2,-2.184403,-2.184083,17.320000,17.252302,12.158629,0.000000,5.342292,5.337250,0.004667,0.106583,0.038417,0.415000,637,8164897,244431,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8409,8408,17467,1,74907338220,0.012126,-0.046291,0.000083,-0.046208,0.046208,0.085500,609,1,-1.449652,-1.447375,15.948583,15.819070,11.026342,0.000000,4.828791,4.825639,0.002277,0.085167,0.050208,0.770041,629,8080523,236634,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8410,8409,17469,1,74915446320,-0.137541,-0.047416,0.000125,-0.047291,0.047291,0.070000,611,2,-1.599319,-1.497000,16.833000,16.665608,11.028648,0.000000,5.804125,5.701292,0.102500,0.069459,0.020916,0.327583,638,8062775,225228,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8411,8410,17471,1,74923554420,0.003250,-0.063792,0.000042,-0.063750,0.063750,0.106583,614,2,-1.458528,-1.458125,16.542542,16.484363,11.825436,0.000000,5.703375,5.702542,0.000458,0.105708,0.042459,0.773042,636,8166921,242646,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8412,8411,17473,1,74931662520,-0.016249,-0.045000,0.000084,-0.044916,0.044916,0.083042,611,2,-1.478027,-1.407375,16.702833,16.575427,11.271100,0.000000,5.290958,5.220001,0.070707,0.082292,0.049292,0.296333,632,8097894,236624,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8413,8412,17475,1,74939770620,-0.105375,-0.053000,0.000333,-0.052667,0.052667,0.092875,613,1,-1.567153,-1.564792,16.772459,16.666702,11.878607,0.000000,5.444625,5.441431,0.002361,0.092250,0.050166,1.086083,639,8116446,227829,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8414,8413,17477,1,74947878720,-0.000792,-0.041417,0.000167,-0.041250,0.041250,0.059458,607,2,-1.462570,-1.404375,16.578750,16.379793,10.937217,0.000000,5.431375,5.372958,0.058292,0.059250,0.013208,1.037501,629,8045449,230957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8415,8414,17479,1,74955986820,-0.598583,-0.089250,0.000125,-0.089125,0.089125,0.092625,616,2,-2.060361,-1.997417,17.281125,17.204618,11.715489,0.000000,5.364000,5.283376,0.080124,0.092291,0.032375,0.309208,637,8169050,243891,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8416,8415,17481,1,74964094920,0.022709,-0.058041,0.000125,-0.057916,0.057916,0.067167,611,2,-0.835291,-0.835166,16.062041,15.928337,11.056679,0.000000,4.829084,4.828473,0.000278,0.066750,0.019875,0.996417,638,8076934,223107,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8417,8416,17483,1,74972203020,0.134958,-0.034417,0.000125,-0.034292,0.034292,0.135125,612,3,-0.723042,-0.723000,16.571084,16.532223,11.218049,0.000000,6.352334,6.352042,0.000292,0.049750,0.100541,0.667500,634,8132405,237062,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8418,8417,17485,1,74980311120,0.018292,-0.053167,0.000042,-0.053125,0.053125,0.044333,608,2,-1.443486,-1.353625,16.800000,16.629334,10.880336,0.000000,6.476792,6.386626,0.090041,0.044083,0.046083,0.795834,629,8081338,231501,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8419,8418,17487,1,74988419220,-0.014500,-0.046125,0.000083,-0.046042,0.046042,0.045750,610,2,-1.476278,-1.357584,16.716125,16.552911,10.688608,0.000000,6.530958,6.412000,0.118833,0.045541,0.010750,0.673584,636,8076173,220570,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8420,8419,17489,1,74996527320,0.071333,-0.066417,0.000042,-0.066375,0.066375,0.080875,615,2,-1.390445,-1.302125,16.597500,16.539871,10.838408,0.000000,5.938001,5.849500,0.088417,0.040041,0.082959,0.801458,637,8153557,235640,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8421,8420,17491,1,75004635420,0.071667,-0.073750,0.000083,-0.073667,0.073667,0.071833,610,3,-0.786333,-0.786167,16.683000,16.518713,11.097258,0.000000,5.734125,5.727960,0.006165,0.058208,0.026875,0.646084,631,8097005,230201,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8422,8421,17493,1,75012743520,-0.027916,-0.058583,0.000125,-0.058458,0.058458,0.043459,611,2,-1.489694,-1.343250,16.782916,16.654461,10.842578,0.000000,6.547000,6.393958,0.153000,0.043292,0.009417,0.490500,638,8086471,219380,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8423,8422,17495,1,75020851620,0.099875,-0.053625,0.000000,-0.053625,0.053625,0.100042,614,2,-1.361903,-1.270000,16.555542,16.510419,10.852325,0.000000,6.499875,6.388292,0.111500,0.039917,0.093333,0.958374,636,8138087,232377,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8424,8423,17497,1,75028959720,0.108417,-0.053584,0.000125,-0.053459,0.053459,0.108500,612,2,-1.353361,-1.259834,16.674792,16.599639,10.876834,0.000000,6.596750,6.503084,0.093624,0.037583,0.102000,0.318250,633,8122696,235306,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8425,8424,17499,1,75037067820,0.003709,-0.064208,0.000000,-0.064208,0.064208,0.038709,610,3,-0.854291,-0.853875,16.788041,16.595748,10.973324,0.000000,6.580625,6.579917,0.000708,0.038459,0.014291,0.950500,637,8060753,215263,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8426,8425,17501,1,75045175920,0.094875,-0.060667,0.000000,-0.060667,0.060667,0.094875,614,2,-1.366903,-1.267375,16.592167,16.536217,10.879020,0.000000,6.535791,6.436042,0.099666,0.043792,0.059833,0.303750,636,8138109,230402,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8427,8426,17503,1,75053284020,0.095876,-0.056583,0.000042,-0.056541,0.056541,0.096875,610,3,-0.762124,-0.762000,16.682333,16.576843,11.413286,0.000000,6.676707,6.676292,0.000415,0.039500,0.097375,0.769333,631,8107296,227790,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8428,8427,17505,1,75061392120,0.067417,-0.035792,0.000125,-0.035667,0.035667,0.074667,611,3,-0.790583,-0.790458,16.711792,16.611576,10.967276,0.000000,6.608583,6.608208,0.000375,0.038292,0.082416,0.605375,638,8091641,216880,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8429,8428,17507,1,75069500220,0.073167,-0.041250,0.000042,-0.041208,0.041208,0.073292,612,2,-1.388611,-1.278791,16.677583,16.567215,10.681064,0.000000,6.709000,6.599000,0.109958,0.036625,0.074000,0.481583,634,8107179,225832,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8430,8429,17509,1,75077608320,0.124167,-0.039375,0.000166,-0.039209,0.039209,0.124416,611,3,-0.733833,-0.733750,16.632334,16.536055,10.734275,0.000000,6.671709,6.581460,0.090249,0.037458,0.097958,1.099042,632,8122713,227841,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8431,8430,17511,1,75085716420,0.012292,-0.039000,0.000083,-0.038917,0.038917,0.034917,608,2,-1.449486,-1.335958,16.795208,16.606579,10.632955,0.000000,6.827834,6.686084,0.141667,0.034583,0.012792,0.317750,634,8060740,211793,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8432,8431,17513,1,75093824520,0.111042,-0.054000,0.000084,-0.053916,0.053916,0.125917,614,2,-1.350736,-1.253166,16.584583,16.560000,10.834889,0.000000,6.624334,6.526376,0.097875,0.034959,0.102500,1.282208,636,8169009,232680,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8433,8432,17515,1,75101932620,0.090792,-0.056917,0.000125,-0.056792,0.056792,0.091291,608,3,-0.767208,-0.767084,16.703584,16.583333,10.898256,0.000000,6.929874,6.929501,0.000373,0.033166,0.092334,0.307708,629,8091807,219001,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8434,8433,17517,1,75110040720,-0.029375,-0.062042,0.000167,-0.061875,0.061875,0.044708,612,2,-1.491153,-1.364917,16.803500,16.642674,10.776428,0.000000,6.696834,6.570375,0.126375,0.044416,0.042500,0.950834,639,8091645,211987,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8435,8434,17519,1,75118148820,0.090250,-0.071000,0.000167,-0.070833,0.070833,0.098083,613,3,-0.767750,-0.767625,16.563708,16.497286,10.669429,0.000000,6.650334,6.557709,0.092625,0.044375,0.085667,0.534292,635,8138100,224528,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8436,8435,17521,1,75126256920,0.057626,-0.056083,0.000125,-0.055958,0.055958,0.057792,608,2,-1.404152,-1.283625,16.715958,16.584877,10.498900,0.000000,6.915832,6.795167,0.120582,0.032125,0.063917,0.952041,628,8076405,215202,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8437,8436,17523,1,75134365020,-0.075000,-0.058334,0.000084,-0.058250,0.058250,0.040541,611,2,-1.536778,-1.411500,16.815959,16.672765,10.534787,0.000000,6.960625,6.828417,0.132125,0.040250,0.011791,0.958209,638,8091610,210657,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8438,8437,17525,1,75142473120,0.104625,-0.037333,0.000083,-0.037250,0.037250,0.104667,615,3,-0.753375,-0.753292,16.503708,16.471113,11.074474,0.000000,6.528125,6.514834,0.013291,0.035958,0.105417,0.301959,637,8138106,222591,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8439,8438,17527,1,75150581220,0.073751,-0.057000,0.000084,-0.056916,0.056916,0.073959,610,2,-1.388027,-1.260416,16.714208,16.560319,10.481138,0.000000,6.910333,6.782501,0.127791,0.040084,0.042916,0.923750,631,8091821,213323,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8440,8439,17529,1,75158689320,-0.041333,-0.060125,0.000125,-0.060000,0.060000,0.046458,612,2,-1.503111,-1.380833,16.798417,16.685880,10.586130,0.000000,6.920542,6.798000,0.122459,0.046167,0.019666,0.301958,638,8104838,209195,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8441,8440,17531,1,75166797420,0.053917,-0.048958,0.000125,-0.048833,0.048833,0.054042,611,2,-1.407861,-1.286083,16.588083,16.473784,10.771443,0.000000,6.601625,6.479625,0.121916,0.038834,0.030000,1.293126,633,8094020,216870,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8442,8441,17533,1,75174905520,0.048084,-0.049542,0.000125,-0.049417,0.049417,0.048167,611,2,-1.413694,-1.286792,16.689167,16.577721,10.474628,0.000000,6.932417,6.805292,0.127041,0.042833,0.014375,0.315167,632,8105999,212727,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8443,8442,17535,1,75183013620,0.021750,-0.059125,0.000125,-0.059000,0.059000,0.040875,613,2,-1.440028,-1.316417,16.709667,16.597624,10.482308,0.000000,6.910124,6.786291,0.123750,0.040583,0.009125,1.268041,640,8108334,209384,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8444,8443,17537,1,75191121720,0.099458,-0.056834,0.000125,-0.056709,0.056709,0.099500,614,2,-1.362320,-1.255000,16.605625,16.547246,10.553918,0.000000,6.837625,6.730167,0.107375,0.033333,0.074917,1.285708,636,8138106,220093,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8445,8444,17539,1,75199229820,0.034292,-0.035959,0.000042,-0.035917,0.035917,0.051666,606,2,-1.427486,-1.281459,16.748500,16.587865,10.348287,0.000000,7.040707,6.894542,0.146082,0.051416,0.012000,0.335000,627,8060932,206777,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8446,8445,17541,1,75207337920,-0.016625,-0.053750,0.000041,-0.053709,0.053709,0.055833,612,2,-1.478403,-1.367584,16.734250,16.659250,10.874957,0.000000,6.723124,6.612083,0.110958,0.055500,0.020333,1.220792,639,8137973,208202,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8447,8446,17543,1,75215446020,0.079833,-0.060625,0.000041,-0.060584,0.060584,0.079916,613,2,-1.381945,-1.270667,16.586875,16.498709,10.704779,0.000000,6.551208,6.439708,0.111458,0.037416,0.062125,0.610250,635,8122664,216312,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8448,8447,17545,1,75223554120,0.055626,-0.056458,0.000083,-0.056375,0.056375,0.055750,608,2,-1.406152,-1.287291,16.707541,16.543920,10.461669,0.000000,6.790625,6.671543,0.119041,0.036667,0.033458,0.936584,629,8076394,206120,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8449,8448,17547,1,75231662220,0.036459,-0.070750,0.000042,-0.070708,0.070708,0.045167,612,2,-1.425319,-1.301875,16.702500,16.607105,10.478445,0.000000,6.959124,6.835458,0.123625,0.035500,0.023500,0.298875,639,8122501,209173,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8450,8449,17549,1,75239770320,0.064667,-0.061833,0.000042,-0.061791,0.061791,0.064709,610,3,-0.793333,-0.776416,16.655125,16.557355,10.328819,0.000000,6.971958,6.920833,0.051125,0.042167,0.032375,0.923458,631,8107275,212104,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8451,8450,17551,1,75247878420,0.060084,-0.061417,0.000042,-0.061375,0.061375,0.060250,611,2,-1.401694,-1.270458,16.687917,16.579305,10.271049,0.000000,7.111252,6.979793,0.131375,0.046542,0.024875,0.608625,632,8107239,206781,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8452,8451,17553,1,75255986520,-0.007041,-0.055375,0.000042,-0.055333,0.055333,0.041375,610,2,-1.468819,-1.351125,16.750458,16.626177,10.410577,0.000000,7.007708,6.889583,0.118000,0.041209,0.035041,0.862833,637,8091660,204084,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8453,8452,17555,1,75264094620,0.099208,-0.057917,0.000042,-0.057875,0.057875,0.099333,613,2,-1.362570,-1.246000,16.577084,16.517092,10.509961,0.000000,6.830168,6.713376,0.116750,0.036708,0.079083,1.102875,634,8138151,212767,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8454,8453,17557,1,75272202720,-0.228291,-0.049542,0.000000,-0.049542,0.049542,0.047000,608,2,-1.690069,-1.556125,17.010833,16.863539,10.289426,0.000000,7.212208,7.065626,0.146499,0.046792,0.014083,0.301709,629,8076363,202208,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8455,8454,17559,1,75280310820,0.071667,-0.054500,0.000042,-0.054458,0.054458,0.071750,612,2,-1.390111,-1.295208,16.383375,16.298258,10.614871,0.000000,6.483625,6.380583,0.102959,0.038917,0.057333,1.253417,638,8122552,207963,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8456,8455,17561,1,75288418920,0.083167,-0.059541,0.000166,-0.059375,0.059375,0.083209,611,2,-1.378611,-1.276750,16.671833,16.562305,10.504889,0.000000,6.898167,6.796001,0.102083,0.032292,0.071667,0.306333,632,8107215,211253,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8457,8456,17563,1,75296527020,0.128751,-0.031458,0.000208,-0.031250,0.031250,0.128917,613,3,-0.729249,-0.729166,16.637750,16.582442,11.143500,0.000000,6.921000,6.920334,0.000666,0.040042,0.101500,0.921417,639,8091894,199363,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
8458,8457,17565,1,75304635120,0.018542,-0.069375,0.000125,-0.069250,0.069250,0.039958,611,2,-1.443236,-1.352667,16.793542,16.576291,10.592157,0.000000,6.751626,6.660917,0.090625,0.039708,0.009250,0.610583,633,8107014,205399,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
8459,8458,17567,1,75312743220,0.066875,-0.034875,0.000083,-0.034792,0.034792,0.066917,610,2,-1.394903,-1.293833,16.635000,16.562905,10.489089,0.000000,6.819208,6.717583,0.101542,0.037417,0.039333,0.905499,631,8107258,206211,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8460,8459,17569,1,75320851320,0.098167,-0.034917,0.000042,-0.034875,0.034875,0.098333,630,3,-0.759833,-0.759750,16.652042,16.556092,10.958133,0.000000,6.713417,6.691376,0.022041,0.050708,0.066500,1.266875,656,8076268,200670,0,2,0,2,0,0,0,0,0,0,9039,0,4536,4503,0
8461,8460,17571,1,75328959420,0.071917,-0.045667,0.000042,-0.045625,0.045625,0.072083,615,2,-1.389861,-1.275917,16.709583,16.588586,10.589818,0.000000,6.771459,6.657292,0.114125,0.041792,0.044916,0.662333,637,8144537,206177,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
8462,8461,17573,1,75337067520,0.107958,-0.043709,0.000209,-0.043500,0.043500,0.108083,612,2,-1.353820,-1.266875,16.647292,16.582036,10.336598,0.000000,7.004542,6.917459,0.087000,0.031750,0.109166,1.242541,633,8131363,206315,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8463,8462,17575,1,75345175620,0.033834,-0.053958,0.000083,-0.053875,0.053875,0.038875,609,2,-1.427944,-1.285958,16.757458,16.561031,10.197202,0.000000,7.158917,7.016668,0.142166,0.038625,0.011125,0.304083,636,8061184,190449,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8464,8463,17577,1,75353283720,0.122750,-0.055709,0.000167,-0.055542,0.055542,0.126791,618,3,-0.735250,-0.735125,16.594417,16.647825,10.753048,0.000000,7.024000,7.023584,0.000416,0.037125,0.152833,1.249208,639,8199460,210755,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8465,8464,17579,1,75361391820,0.089542,-0.058875,0.000167,-0.058708,0.058708,0.089709,608,2,-1.372236,-1.275125,16.716541,16.531667,10.263378,0.000000,7.036957,6.933042,0.103874,0.035000,0.074500,0.296833,629,8065353,198690,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8466,8465,17581,1,75369499920,0.030626,-0.046958,0.000083,-0.046875,0.046875,0.030834,608,2,-1.431152,-1.308041,16.742250,16.558286,10.133587,0.000000,7.146250,7.016334,0.129833,0.030125,0.008792,0.942667,635,8056322,188015,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8467,8466,17583,1,75377608020,0.133709,-0.031208,0.000042,-0.031166,0.031166,0.133959,616,3,-0.724291,-0.724250,16.580250,16.591367,10.348084,0.000000,7.094792,7.071293,0.023499,0.030792,0.135208,0.940416,637,8169058,206156,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8468,8467,17585,1,75385716120,0.050208,-0.042917,0.000208,-0.042709,0.042709,0.053833,603,2,-1.411570,-1.385625,16.766834,16.539243,10.742158,0.000000,6.576792,6.519167,0.057542,0.053500,0.023541,0.664833,624,8030024,193733,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8469,8468,17587,1,75393824220,0.021084,-0.041125,0.000125,-0.041000,0.041000,0.044375,614,3,-0.836916,-0.836792,16.712458,16.602660,11.030386,0.000000,6.736416,6.693168,0.043248,0.044042,0.017833,1.265875,641,8122519,191661,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8470,8469,17589,1,75401932320,0.036917,-0.037917,0.000042,-0.037875,0.037875,0.049875,613,2,-1.424861,-1.336542,16.667500,16.562277,10.433574,0.000000,6.848333,6.750750,0.097500,0.049542,0.010166,0.635500,634,8107288,198972,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8471,8470,17591,1,75410040420,0.050500,-0.052667,0.000084,-0.052583,0.052583,0.050542,611,2,-1.411278,-1.321667,16.669750,16.572400,10.450040,0.000000,6.847458,6.757625,0.089749,0.038042,0.021916,1.272875,632,8122709,199608,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8472,8471,17593,1,75418148520,0.028084,-0.053792,0.000125,-0.053667,0.053667,0.037708,613,2,-1.433694,-1.316000,16.705750,16.596235,10.281969,0.000000,7.093417,6.975459,0.117874,0.037458,0.015500,0.295583,639,8107056,189729,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8473,8472,17595,1,75426256620,0.092209,-0.071500,0.000209,-0.071291,0.071291,0.163209,616,3,-0.765791,-0.765708,16.619208,16.630760,10.282739,0.000000,7.147917,7.052584,0.095333,0.040167,0.135792,1.242333,637,8184468,204025,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8474,8473,17597,1,75434364720,0.119708,-0.040792,0.000042,-0.040750,0.040750,0.119833,607,2,-1.342070,-1.231709,16.655834,16.487790,10.129360,0.000000,7.122958,7.012459,0.110458,0.031500,0.112083,0.561709,627,8060929,193552,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8475,8474,17599,1,75442472820,0.021626,-0.059916,0.000208,-0.059708,0.059708,0.038792,609,2,-1.440152,-1.320833,16.781416,16.606646,10.062469,0.000000,7.268334,7.148834,0.119416,0.038542,0.015875,0.611167,636,8076195,184351,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8476,8475,17601,1,75450580920,0.084084,-0.056208,0.000125,-0.056083,0.056083,0.084209,614,2,-1.377694,-1.272291,16.620875,16.543481,10.096903,0.000000,7.163292,7.032667,0.130542,0.042542,0.051375,1.257251,635,8122714,196348,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8477,8476,17603,1,75458689020,0.040792,-0.055041,0.000083,-0.054958,0.054958,0.040875,609,2,-1.420986,-1.306458,16.726625,16.577715,10.124170,0.000000,7.144292,7.029542,0.114666,0.038542,0.012458,0.645750,629,8076364,192383,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8478,8477,17605,1,75466797120,0.019584,-0.056625,0.000125,-0.056500,0.056500,0.034042,612,2,-1.442194,-1.312625,16.704542,16.595853,10.203942,0.000000,7.194291,7.064417,0.129749,0.033875,0.007750,1.265959,639,8107082,184484,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8479,8478,17607,1,75474905220,0.090125,-0.050084,0.000042,-0.050042,0.050042,0.090208,615,2,-1.371653,-1.259084,16.612792,16.579007,10.227497,0.000000,7.148833,7.023375,0.125375,0.037916,0.076209,0.290083,636,8146137,196370,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8480,8479,17609,1,75483013320,0.075458,-0.056292,0.000125,-0.056167,0.056167,0.075500,616,2,-1.386320,-1.298625,16.698000,16.669912,10.307692,0.000000,7.132668,7.044792,0.087792,0.035000,0.169958,0.950042,637,8161060,196958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8481,8480,17611,1,75491121420,-0.023666,-0.060333,0.000083,-0.060250,0.060250,0.043958,605,2,-1.485444,-1.380042,16.782458,16.519996,10.661668,0.000000,6.420458,6.314126,0.106249,0.043667,0.012625,0.307417,632,8014398,174670,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8482,8481,17613,1,75499229520,0.124250,-0.032167,0.000125,-0.032042,0.032042,0.124291,615,3,-0.733750,-0.733625,16.535417,16.527673,10.274799,0.000000,7.003084,6.913709,0.089375,0.040625,0.104333,1.115417,636,8153616,195043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8483,8482,17615,1,75507337620,0.125208,-0.040084,0.000042,-0.040042,0.040042,0.125333,609,3,-0.732792,-0.722292,16.682375,16.577174,10.677005,0.000000,7.112750,7.101875,0.010875,0.035583,0.099375,0.904292,630,8107234,190458,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8484,8483,17617,1,75515445720,0.022501,-0.056375,0.000167,-0.056208,0.056208,0.035875,608,2,-1.439277,-1.321416,16.786041,16.578125,10.014610,0.000000,7.302791,7.184750,0.118000,0.035542,0.008583,0.305625,635,8060771,176606,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8485,8484,17619,1,75523553820,0.103125,-0.053542,0.000125,-0.053417,0.053417,0.103208,614,3,-0.754875,-0.754750,16.602709,16.570755,10.131121,0.000000,7.205667,7.108792,0.096875,0.038416,0.083625,1.246791,635,8153571,193083,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8486,8485,17621,1,75531661920,0.100417,-0.056666,0.000125,-0.056541,0.056541,0.106500,612,3,-0.757583,-0.757458,16.686041,16.583150,10.158525,0.000000,7.282917,7.270792,0.012125,0.029459,0.088375,0.290833,633,8107308,190002,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
8487,8486,17623,1,75539770020,0.012251,-0.062708,0.000000,-0.062708,0.062708,0.037000,610,2,-1.449527,-1.324333,16.771500,16.595928,9.834889,0.000000,7.413292,7.287626,0.125541,0.036792,0.015583,1.253917,637,8076153,175959,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
8488,8487,17625,1,75547878120,0.094834,-0.033666,0.000000,-0.033666,0.033666,0.155625,614,2,-1.366944,-1.240875,16.600750,16.611772,10.002478,0.000000,7.341708,7.215417,0.126166,0.035000,0.138292,0.289917,635,8153582,191110,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
