frame,presented_time_s
4296,538174.383639125
4297,538174.400305583
4298,538174.416972084
4299,538174.433638583
4300,538174.450305042
4301,538174.466971583
4302,538174.483638042
4303,538174.500304500
4304,538174.516971042
4305,538174.533637500
4306,538174.550304000
4307,538174.566970500
4308,538174.583636917
4309,538174.600303458
4310,538174.616969917
4311,538174.633636375
4312,538174.650302833
4313,538174.666969375
4314,538174.683635875
4315,538174.700302333
4316,538174.716968875
4317,538174.733635292
4318,538174.750301792
4319,538174.766968292
4320,538174.783634792
4321,538174.800301292
4322,538174.816967750
4323,538174.833634208
4324,538174.850300750
4325,538174.866967167
4326,538174.883633667
4327,538174.900300167
4328,538174.916966667
4329,538174.933633167
4330,538174.950299583
4331,538174.966966167
4332,538174.983632625
4333,538175.000299083
4334,538175.016965583
4335,538175.033632083
4336,538175.050298500
4337,538175.066965000
4338,538175.083631458
4339,538175.100298000
4340,538175.116964458
4341,538175.133630959
4342,538175.150297417
4343,538175.166963917
4344,538175.183630417
4345,538175.200296875
4346,538175.216963417
4347,538175.233629875
4348,538175.250296417
4349,538175.266962875
4350,538175.283629417
4351,538175.300295833
4352,538175.316962333
4353,538175.333628792
4354,538175.350295292
4355,538175.366961792
4356,538175.383628250
4357,538175.400294750
4358,538175.416961167
4359,538175.433627708
4360,538175.450294208
4361,538175.466960708
4362,538175.483627209
4363,538175.500293625
4364,538175.516960125
4365,538175.533626625
4366,538175.550293083
4367,538175.566959542
4368,538175.583626083
4369,538175.600292583
4370,538175.616959083
4371,538175.633625500
4372,538175.650292000
4373,538175.666958500
4374,538175.683625042
4375,538175.700291500
4376,538175.716958042
4377,538175.733624500
4378,538175.750290917
4379,538175.766957500
4380,538175.783623958
4381,538175.800290458
4382,538175.816956959
4383,538175.833623417
4384,538175.850289875
4385,538175.866956292
4386,538175.883622875
4387,538175.900289292
4388,538175.916955833
4389,538175.933622292
4390,538175.950288792
4391,538175.966955333
4392,538175.983621833
4393,538176.000288250
4394,538176.016954792
4395,538176.033621250
4396,538176.050287750
4397,538176.066954250
4398,538176.083620667
4399,538176.100287208
4400,538176.116953708
4401,538176.133620125
4402,538176.150286667
4403,538176.166953167
4404,538176.183619667
4405,538176.200286125
4406,538176.216952667
4407,538176.233619083
4408,538176.250285542
4409,538176.266952083
4410,538176.283618583
4411,538176.300285083
4412,538176.316951500
4413,538176.333618000
4414,538176.350284500
4415,538176.366951000
4416,538176.383617458
4417,538176.400283958
4418,538176.416950458
4419,538176.433616958
4420,538176.450283458
4421,538176.466949958
4422,538176.483616375
4423,538176.500282917
4424,538176.516949458
4425,538176.533615833
4426,538176.550282375
4427,538176.566948833
4428,538176.583615375
4429,538176.600281917
4430,538176.616948292
4431,538176.633614833
4432,538176.650281250
4433,538176.666947750
4434,538176.683614250
4435,538176.700280708
4436,538176.716947209
4437,538176.733613708
4438,538176.750280208
4439,538176.766946667
4440,538176.783613208
4441,538176.800279667
4442,538176.816946125
4443,538176.833612625
4444,538176.850279125
4445,538176.866945542
4446,538176.883612042
4447,538176.900278583
4448,538176.916945042
4449,538176.933611583
4450,538176.950278083
4451,538176.966944542
4452,538176.983611042
4453,538177.000277458
4454,538177.016944042
4455,538177.033610458
4456,538177.050276959
4457,538177.066943458
4458,538177.083609917
4459,538177.100276417
4460,538177.116942875
4461,538177.133609375
4462,538177.150275875
4463,538177.166942292
4464,538177.183608875
4465,538177.200275292
4466,538177.216941792
4467,538177.233608292
4468,538177.250274750
4469,538177.266941292
4470,538177.283607792
4471,538177.300274250
4472,538177.316940750
4473,538177.333607208
4474,538177.350273708
4475,538177.366940208
4476,538177.383606667
4477,538177.400273209
4478,538177.416939625
4479,538177.433606167
4480,538177.450272625
4481,538177.466939125
4482,538177.483605583
4483,538177.500272083
4484,538177.516938542
4485,538177.533605042
4486,538177.550271500
4487,538177.566938000
4488,538177.583604458
4489,538177.600270917
4490,538177.616937458
4491,538177.633603958
4492,538177.650270417
4493,538177.666936875
4494,538177.683603417
4495,538177.700269917
4496,538177.716936333
4497,538177.733602833
4498,538177.750269333
4499,538177.766935792
4500,538177.783602333
4501,538177.800268750
4502,538177.816935292
4503,538177.833601792
4504,538177.850268250
4505,538177.866934708
4506,538177.883601250
4507,538177.900267667
4508,538177.916934167
4509,538177.933600625
4510,538177.950267125
4511,538177.966933625
4512,538177.983600125
4513,538178.000266583
4514,538178.016933083
4515,538178.033599583
4516,538178.050266042
4517,538178.066932542
4518,538178.083599000
4519,538178.100265500
4520,538178.116932042
4521,538178.133598458
4522,538178.150264917
4523,538178.166931458
4524,538178.183597958
4525,538178.200264375
4526,538178.216930917
4527,538178.233597417
4528,538178.250263875
4529,538178.266930333
4530,538178.283596875
4531,538178.300263333
4532,538178.316929833
4533,538178.333596208
4534,538178.350262708
4535,538178.366929250
4536,538178.383595750
4537,538178.400262208
4538,538178.416928667
4539,538178.433595167
4540,538178.450261625
4541,538178.466928125
4542,538178.483594625
4543,538178.500261125
4544,538178.516927542
4545,538178.533594125
4546,538178.550260625
4547,538178.566927042
4548,538178.583593542
4549,538178.600260000
4550,538178.616926458
4551,538178.633592958
4552,538178.650259500
4553,538178.666925917
4554,538178.683592417
4555,538178.700258917
4556,538178.716925417
4557,538178.733591875
4558,538178.750258417
4559,538178.766924917
4560,538178.783591292
4561,538178.800257833
4562,538178.816924250
4563,538178.833590708
4564,538178.850257208
4565,538178.866923750
4566,538178.883590250
4567,538178.900256667
4568,538178.916923167
4569,538178.933589667
4570,538178.950256167
4571,538178.966922625
4572,538178.983589167
4573,538179.000255583
4574,538179.016922125
4575,538179.033588625
4576,538179.050255167
4577,538179.066921583
4578,538179.083588125
4579,538179.100254542
4580,538179.116921042
4581,538179.133587542
4582,538179.150253958
4583,538179.166920542
4584,538179.183587000
4585,538179.200253417
4586,538179.216919958
4587,538179.233586375
4588,538179.250252917
4589,538179.266919333
4590,538179.283585834
4591,538179.300252375
4592,538179.316918833
4593,538179.333585333
4594,538179.350251750
4595,538179.366918333
4596,538179.383584792
4597,538179.400251333
4598,538179.416917792
4599,538179.433584250
4600,538179.450250708
4601,538179.466917250
4602,538179.483583750
4603,538179.500250208
4604,538179.516916708
4605,538179.533583208
4606,538179.550249625
4607,538179.566916167
4608,538179.583582667
4609,538179.600249125
4610,538179.616915583
4611,538179.633582042
4612,538179.650248542
4613,538179.666915042
4614,538179.683581542
4615,538179.700248000
4616,538179.716914500
4617,538179.733580958
4618,538179.750247458
4619,538179.766913958
4620,538179.783580500
4621,538179.800246959
4622,538179.816913375
4623,538179.833579917
4624,538179.850246375
4625,538179.866912875
4626,538179.883579375
4627,538179.900245833
4628,538179.916912333
4629,538179.933578833
4630,538179.950245333
4631,538179.966911834
4632,538179.983578292
4633,538180.000244708
4634,538180.016911208
4635,538180.033577792
4636,538180.050244208
4637,538180.066910625
4638,538180.083577208
4639,538180.100243708
4640,538180.116910083
4641,538180.133576625
4642,538180.150243125
4643,538180.166909583
4644,538180.183576042
4645,538180.200242542
4646,538180.216909083
4647,538180.233575500
4648,538180.250242000
4649,538180.266908500
4650,538180.283575042
4651,538180.300241500
4652,538180.316907917
4653,538180.333574500
4654,538180.350240917
4655,538180.366907375
4656,538180.383573958
4657,538180.400240375
4658,538180.416906917
4659,538180.433573375
4660,538180.450239750
4661,538180.466906292
4662,538180.483572833
4663,538180.500239250
4664,538180.516905792
4665,538180.533572292
4666,538180.550238750
4667,538180.566905208
4668,538180.583571792
4669,538180.600238167
4670,538180.616904667
4671,538180.633571125
4672,538180.650237708
4673,538180.666904125
4674,538180.683570625
4675,538180.700237083
4676,538180.716903583
4677,538180.733570083
4678,538180.750236500
4679,538180.766903042
4680,538180.783569500
4681,538180.800236000
4682,538180.816902500
4683,538180.833569000
4684,538180.850235417
4685,538180.866901875
4686,538180.883568417
4687,538180.900234875
4688,538180.916901375
4689,538180.933567834
4690,538180.950234292
4691,538180.966900750
4692,538180.983567250
4693,538181.000233792
4694,538181.016900250
4695,538181.033566708
4696,538181.050233250
4697,538181.066899708
4698,538181.083566208
4699,538181.100232667
4700,538181.116899167
4701,538181.133565708
4702,538181.150232125
4703,538181.166898542
4704,538181.183565083
4705,538181.200231542
4706,538181.216898083
4707,538181.233564542
4708,538181.250231000
4709,538181.266897458
4710,538181.283563958
4711,538181.300230375
4712,538181.316896875
4713,538181.333563417
4714,538181.350229834
4715,538181.366896333
4716,538181.383562917
4717,538181.400229292
4718,538181.416895792
4719,538181.433562292
4720,538181.450228750
4721,538181.466895250
4722,538181.483561708
4723,538181.500228250
4724,538181.516894750
4725,538181.533561167
4726,538181.550227667
4727,538181.566894125
4728,538181.583560667
4729,538181.600227125
4730,538181.616893583
4731,538181.633560083
4732,538181.650226542
4733,538181.666893042
4734,538181.683559542
4735,538181.700225958
4736,538181.716892458
4737,538181.733558917
4738,538181.750225375
4739,538181.766891833
4740,538181.783558333
4741,538181.800224833
4742,538181.816891333
4743,538181.833557833
4744,538181.850224292
4745,538181.866890750
4746,538181.883557250
4747,538181.900223750
4748,538181.916890208
4749,538181.933556709
4750,538181.950223167
4751,538181.966889667
4752,538181.983556125
4753,538182.000222583
4754,538182.016889125
4755,538182.033555583
4756,538182.050222083
4757,538182.066888542
4758,538182.083555042
4759,538182.100221458
4760,538182.116887958
4761,538182.133554459
4762,538182.150220917
4763,538182.166887417
4764,538182.183553958
4765,538182.200220417
4766,538182.216886833
4767,538182.233553333
4768,538182.250219750
4769,538182.266886292
4770,538182.283552792
4771,538182.300219250
4772,538182.316885792
4773,538182.333552250
4774,538182.350218750
4775,538182.366885208
4776,538182.383551667
4777,538182.400218125
4778,538182.416884667
4779,538182.433551167
4780,538182.450217625
4781,538182.466884083
4782,538182.483550625
4783,538182.500217083
4784,538182.516883542
4785,538182.533550000
4786,538182.550216459
4787,538182.566883000
4788,538182.583549458
4789,538182.600215958
4790,538182.616882417
4791,538182.633548917
4792,538182.650215417
4793,538182.666881917
4794,538182.683548459
4795,538182.700214833
4796,538182.716881334
4797,538182.733547792
4798,538182.750214292
4799,538182.766880750
4800,538182.783547250
4801,538182.800213750
4802,538182.816880208
4803,538182.833546708
4804,538182.850213292
4805,538182.866879708
4806,538182.883546208
4807,538182.900212667
4808,538182.916879125
4809,538182.933545625
4810,538182.950212125
4811,538182.966878583
4812,538182.983545000
4813,538183.000211500
4814,538183.016877958
4815,538183.033544500
4816,538183.050210958
4817,538183.066877500
4818,538183.083543958
4819,538183.100210459
4820,538183.116876875
4821,538183.133543417
4822,538183.150209875
4823,538183.166876375
4824,538183.183542833
4825,538183.200209292
4826,538183.216875792
4827,538183.233542333
4828,538183.250208792
4829,538183.266875250
4830,538183.283541750
4831,538183.300208209
4832,538183.316874708
4833,538183.333541208
4834,538183.350207750
4835,538183.366874208
4836,538183.383540625
4837,538183.400207125
4838,538183.416879458
4839,538183.433540083
4840,538183.450206500
4841,538183.466873042
4842,538183.483539542
4843,538183.500205958
4844,538183.516872459
4845,538183.533539000
4846,538183.550205417
4847,538183.566871958
4848,538183.583538417
4849,538183.600204917
4850,538183.616871375
4851,538183.633537833
4852,538183.650204333
4853,538183.666870833
4854,538183.683537292
4855,538183.700203792
4856,538183.716870250
4857,538183.733536792
4858,538183.750203250
4859,538183.766869667
4860,538183.783536208
4861,538183.800202625
4862,538183.816869125
4863,538183.833535625
4864,538183.850202125
4865,538183.866868542
4866,538183.883535042
4867,538183.900201583
4868,538183.916868042
4869,538183.933534542
4870,538183.950201000
4871,538183.966867458
4872,538183.983533958
4873,538184.000200375
4874,538184.016866917
4875,538184.033533417
4876,538184.050199875
4877,538184.066866333
4878,538184.083532833
4879,538184.100199375
4880,538184.116865875
4881,538184.133532292
4882,538184.150198833
4883,538184.166865292
4884,538184.183531708
4885,538184.200198208
4886,538184.216864667
4887,538184.233531167
4888,538184.250197583
4889,538184.266864083
4890,538184.283530583
4891,538184.300197084
4892,538184.316863542
4893,538184.333530000
4894,538184.350196542
4895,538184.366863000
4896,538184.383529458
4897,538184.400195958
4898,538184.416862458
4899,538184.433528917
4900,538184.450195500
4901,538184.466861875
4902,538184.483528333
4903,538184.500194875
4904,538184.516861333
4905,538184.533527792
4906,538184.550194250
4907,538184.566860708
4908,538184.583527208
4909,538184.600193708
4910,538184.616860167
4911,538184.633526667
4912,538184.650193167
4913,538184.666859583
4914,538184.683526125
4915,538184.700192542
4916,538184.716859042
4917,538184.733525542
4918,538184.750192042
4919,538184.766858500
4920,538184.783525000
4921,538184.800191458
4922,538184.816857917
4923,538184.833524458
4924,538184.850190875
4925,538184.866857375
4926,538184.883523875
4927,538184.900190375
4928,538184.916856834
4929,538184.933523250
4930,538184.950189792
4931,538184.966856250
4932,538184.983522792
4933,538185.000189250
4934,538185.016855667
4935,538185.033522167
4936,538185.050188625
4937,538185.066855083
4938,538185.083521583
4939,538185.100188083
4940,538185.116854542
4941,538185.133521000
4942,538185.150187583
4943,538185.166854000
4944,538185.183520458
4945,538185.200186958
4946,538185.216853417
4947,538185.233519917
4948,538185.250186375
4949,538185.266852833
4950,538185.283519333
4951,538185.300185833
4952,538185.316852292
4953,538185.333518792
4954,538185.350185208
4955,538185.366851709
4956,538185.383518208
4957,538185.400184708
4958,538185.416851208
4959,538185.433517625
4960,538185.450184167
4961,538185.466850583
4962,538185.483517042
4963,538185.500183500
4964,538185.516850000
4965,538185.533516500
4966,538185.550182917
4967,538185.566849375
4968,538185.583515917
4969,538185.600182375
4970,538185.616848833
4971,538185.633515333
4972,538185.650181792
4973,538185.666848292
4974,538185.683514792
4975,538185.700181333
4976,538185.716847875
4977,538185.733514208
4978,538185.750180708
4979,538185.766847125
4980,538185.783513667
4981,538185.800180125
4982,538185.816846584
4983,538185.833513083
4984,538185.850179542
4985,538185.866845917
4986,538185.883512417
4987,538185.900178958
4988,538185.916845417
4989,538185.933511875
4990,538185.950178375
4991,538185.966844875
4992,538185.983511250
4993,538186.000177875
4994,538186.016844292
4995,538186.033510792
4996,538186.050177208
4997,538186.066843667
4998,538186.083510250
4999,538186.100176625
5000,538186.116843125
5001,538186.133509625
5002,538186.150176083
5003,538186.166842542
5004,538186.183509000
5005,538186.200175583
5006,538186.216842042
5007,538186.233508500
5008,538186.250175000
5009,538186.266841500
5010,538186.283507917
5011,538186.300174375
5012,538186.316840792
5013,538186.333507333
5014,538186.350173750
5015,538186.366840250
5016,538186.383506792
5017,538186.400173250
5018,538186.416839667
5019,538186.433506167
5020,538186.450172708
5021,538186.466839167
5022,538186.483505625
5023,538186.500172125
5024,538186.516838583
5025,538186.533505042
5026,538186.550171500
5027,538186.566838042
5028,538186.583504500
5029,538186.600171000
5030,538186.616837458
5031,538186.633503958
5032,538186.650170458
5033,538186.666836875
5034,538186.683503375
5035,538186.700169792
5036,538186.716836292
5037,538186.733502750
5038,538186.750169209
5039,538186.766835750
5040,538186.783502208
5041,538186.800168708
5042,538186.816835167
5043,538186.833501667
5044,538186.850168083
5045,538186.866834583
5046,538186.883501083
5047,538186.900167583
5048,538186.916834000
5049,538186.933500542
5050,538186.950166959
5051,538186.966833542
5052,538186.983499917
5053,538187.000166458
5054,538187.016832917
5055,538187.033499375
5056,538187.050165875
5057,538187.066832333
5058,538187.083498792
5059,538187.100165250
5060,538187.116831750
5061,538187.133498208
5062,538187.150164708
5063,538187.166831167
5064,538187.183497708
5065,538187.200164125
5066,538187.216830583
5067,538187.233497083
5068,538187.250163583
5069,538187.266830042
5070,538187.283496500
5071,538187.300162958
5072,538187.316829500
5073,538187.333495917
5074,538187.350162417
5075,538187.366828875
5076,538187.383495375
5077,538187.400161834
5078,538187.416828333
5079,538187.433494833
5080,538187.450161292
5081,538187.466827792
5082,538187.483494208
5083,538187.500160750
5084,538187.516827208
5085,538187.533493625
5086,538187.550160125
5087,538187.566826583
5088,538187.583493083
5089,538187.600159542
5090,538187.616826000
5091,538187.633492542
5092,538187.650158959
5093,538187.666825458
5094,538187.683491958
5095,538187.700158417
5096,538187.716824917
5097,538187.733491292
5098,538187.750157875
5099,538187.766824333
5100,538187.783490750
5101,538187.800157292
5102,538187.816823750
5103,538187.833490167
5104,538187.850156709
5105,538187.866823167
5106,538187.883489708
5107,538187.900156125
5108,538187.916822583
5109,538187.933489083
5110,538187.950155500
5111,538187.966822042
5112,538187.983488417
5113,538188.000154958
5114,538188.016821375
5115,538188.033487875
5116,538188.050154375
5117,538188.066820875
5118,538188.083487250
5119,538188.100153750
5120,538188.116820208
5121,538188.133486750
5122,538188.150153250
5123,538188.166819667
5124,538188.183486167
5125,538188.200152625
5126,538188.216819167
5127,538188.233485625
5128,538188.250152083
5129,538188.266818500
5130,538188.283485000
5131,538188.300151542
5132,538188.316817958
5133,538188.333484459
5134,538188.350150917
5135,538188.366817417
5136,538188.383483833
5137,538188.400150209
5138,538188.416816708
5139,538188.433483250
5140,538188.450149708
5141,538188.466816208
5142,538188.483482708
5143,538188.500149125
5144,538188.516815625
5145,538188.533482083
5146,538188.550148625
5147,538188.566815042
5148,538188.583481542
5149,538188.600148000
5150,538188.616814500
5151,538188.633480917
5152,538188.650147417
5153,538188.666813833
5154,538188.683480375
5155,538188.700146833
5156,538188.716813417
5157,538188.733479833
5158,538188.750146333
5159,538188.766812833
5160,538188.783479208
5161,538188.800145708
5162,538188.816812083
5163,538188.833478625
5164,538188.850145125
5165,538188.866811583
5166,538188.883478083
5167,538188.900144542
5168,538188.916810958
5169,538188.933477500
5170,538188.950143958
5171,538188.966810458
5172,538188.983476917
5173,538189.000143375
5174,538189.016809917
5175,538189.033476292
5176,538189.050142792
5177,538189.066809292
5178,538189.083475750
5179,538189.100142250
5180,538189.116808667
5181,538189.133475167
5182,538189.150141667
5183,538189.166808167
5184,538189.183474583
5185,538189.200141000
5186,538189.216807542
5187,538189.233473958
5188,538189.250140458
5189,538189.266806917
5190,538189.283473375
5191,538189.300139875
5192,538189.316806375
5193,538189.333472792
5194,538189.350139333
5195,538189.366805792
5196,538189.383472208
5197,538189.400138750
5198,538189.416805208
5199,538189.433471667
5200,538189.450138125
5201,538189.466804625
5202,538189.483471083
5203,538189.500137542
5204,538189.516804042
5205,538189.533470542
5206,538189.583469917
5207,538189.633469375
5208,538189.650135833
5209,538189.683468792
5210,538189.700135250
5211,538189.716801792
5212,538189.733468208
5213,538189.766801167
5214,538189.783467667
5215,538189.800134125
5216,538189.816800625
5217,538189.833467083
5218,538189.850133583
5219,538189.866800042
5220,538189.883466542
5221,538189.900133000
5222,538189.916799458
5223,538189.933465917
5224,538189.950132458
5225,538189.966798917
5226,538189.983465417
5227,538190.000131875
5228,538190.016798417
5229,538190.033464833
5230,538190.050131333
5231,538190.066797792
5232,538190.083464208
5233,538190.100130708
5234,538190.116797167
5235,538190.133463625
5236,538190.150130167
5237,538190.166796625
5238,538190.183463083
5239,538190.200129667
5240,538190.216796083
5241,538190.233462584
5242,538190.250129042
5243,538190.266795542
5244,538190.283461958
5245,538190.300128458
5246,538190.316794958
5247,538190.333461458
5248,538190.350127958
5249,538190.366794375
5250,538190.383460833
5251,538190.400127333
5252,538190.416793833
5253,538190.433460292
5254,538190.450126792
5255,538190.466793208
5256,538190.483459708
5257,538190.500126167
5258,538190.516792625
5259,538190.533459125
5260,538190.550125583
5261,538190.566792083
5262,538190.583458542
5263,538190.600125000
5264,538190.616791458
5265,538190.633457958
5266,538190.650124417
5267,538190.666790917
5268,538190.683457375
5269,538190.700123875
5270,538190.716790292
5271,538190.733456792
5272,538190.750123292
5273,538190.766789750
5274,538190.783456208
5275,538190.800122667
5276,538190.816789167
5277,538190.833455625
5278,538190.850122125
5279,538190.866788583
5280,538190.883455000
5281,538190.900121500
5282,538190.916788000
5283,538190.933454375
5284,538190.950120917
5285,538190.966787333
5286,538190.983453792
5287,538191.000120333
5288,538191.016786792
5289,538191.033453250
5290,538191.050119667
5291,538191.066786250
5292,538191.083452667
5293,538191.100119083
5294,538191.116785583
5295,538191.133452042
5296,538191.150118583
5297,538191.166785083
5298,538191.183451417
5299,538191.200117958
5300,538191.216784458
5301,538191.233450833
5302,538191.250117375
5303,538191.266783834
5304,538191.283450333
5305,538191.300116792
5306,538191.316783208
5307,538191.333449667
5308,538191.350116083
5309,538191.366782667
5310,538191.383449042
5311,538191.400115625
5312,538191.416782042
5313,538191.433448458
5314,538191.450114958
5315,538191.466781417
5316,538191.483447833
5317,538191.500114375
5318,538191.516780792
5319,538191.533447333
5320,538191.550113792
5321,538191.566780250
5322,538191.583446667
5323,538191.600113167
5324,538191.616779667
5325,538191.633446167
5326,538191.650112583
5327,538191.666779042
5328,538191.683445500
5329,538191.700111958
5330,538191.716778417
5331,538191.733444875
5332,538191.750111333
5333,538191.766777833
5334,538191.783444292
5335,538191.800110708
5336,538191.816777208
5337,538191.833443708
5338,538191.850110125
5339,538191.866776708
5340,538191.883443125
5341,538191.900109542
5342,538191.916776083
5343,538191.933442500
5344,538191.950109000
5345,538191.966775458
5346,538191.983441917
5347,538192.000108417
5348,538192.016774792
5349,538192.033441250
5350,538192.050107833
5351,538192.066774208
5352,538192.083440750
5353,538192.100107083
5354,538192.116773667
5355,538192.133440083
5356,538192.150106542
5357,538192.166773000
5358,538192.183439500
5359,538192.200105959
5360,538192.216772375
5361,538192.233438875
5362,538192.250105375
5363,538192.266771833
5364,538192.283438333
5365,538192.300104750
5366,538192.316771208
5367,538192.333437708
5368,538192.350104167
5369,538192.366770625
5370,538192.383437167
5371,538192.400103500
5372,538192.416770042
5373,538192.433436500
5374,538192.450103000
5375,538192.466769458
5376,538192.483435875
5377,538192.500102375
5378,538192.516768834
5379,538192.533435292
5380,538192.550101792
5381,538192.566768167
5382,538192.583434667
5383,538192.600101125
5384,538192.616767625
5385,538192.633434083
5386,538192.650100500
5387,538192.666767042
5388,538192.683433458
5389,538192.700099917
5390,538192.716766417
5391,538192.733432875
5392,538192.750099375
5393,538192.766765750
5394,538192.783432250
5395,538192.800098750
5396,538192.816765167
5397,538192.833431667
5398,538192.850098125
5399,538192.866764625
5400,538192.883431042
5401,538192.900097500
5402,538192.916764000
5403,538192.933430500
5404,538192.950096958
5405,538192.966763458
5406,538192.983429833
5407,538193.000096333
5408,538193.016762792
5409,538193.033429208
5410,538193.050095708
5411,538193.066762208
5412,538193.083428667
5413,538193.100095167
5414,538193.116761625
5415,538193.133428042
5416,538193.150094542
5417,538193.166761042
5418,538193.183427542
5419,538193.200093958
5420,538193.216760458
5421,538193.233426875
5422,538193.250093333
5423,538193.266759833
5424,538193.283426292
5425,538193.300092792
5426,538193.316759208
5427,538193.333425708
5428,538193.350092167
5429,538193.366758667
5430,538193.383425167
5431,538193.400091542
5432,538193.416758042
5433,538193.433424500
5434,538193.450090959
5435,538193.466757417
5436,538193.483423875
5437,538193.500090375
5438,538193.516756833
5439,538193.533423292
5440,538193.550089792
5441,538193.566756250
5442,538193.583422708
5443,538193.600089208
5444,538193.616755625
5445,538193.633422167
5446,538193.650088583
5447,538193.666755083
5448,538193.683421583
5449,538193.700088042
5450,538193.716754500
5451,538193.733420958
5452,538193.750087375
5453,538193.766753917
5454,538193.783420375
5455,538193.800086917
5456,538193.816753292
5457,538193.833419667
5458,538193.850086250
5459,538193.866752750
5460,538193.883419167
5461,538193.900085625
5462,538193.916752083
5463,538193.933418583
5464,538193.950085000
5465,538193.966751542
5466,538193.983417958
5467,538194.000084500
5468,538194.016750917
5469,538194.033417417
5470,538194.050083917
5471,538194.066750333
5472,538194.083416792
5473,538194.100083333
5474,538194.116749750
5475,538194.133416250
5476,538194.150082708
5477,538194.166749208
5478,538194.183415667
5479,538194.200082125
5480,538194.216748583
5481,538194.233415083
5482,538194.250081500
5483,538194.266747958
5484,538194.283414375
5485,538194.300080875
5486,538194.316747375
5487,538194.333413833
5488,538194.350080333
5489,538194.366746833
5490,538194.383413333
5491,538194.400079708
5492,538194.416746250
5493,538194.433412708
5494,538194.450079125
5495,538194.466745625
5496,538194.483412042
5497,538194.500078542
5498,538194.516745083
5499,538194.533411500
5500,538194.550077958
5501,538194.566744500
5502,538194.583410875
5503,538194.600077375
5504,538194.616743833
5505,538194.633410375
5506,538194.650076792
5507,538194.666743208
5508,538194.683409667
5509,538194.700076125
5510,538194.716742667
5511,538194.733409083
5512,538194.750075583
5513,538194.766742042
5514,538194.783408500
5515,538194.800075042
5516,538194.816741500
5517,538194.833407917
5518,538194.850074417
5519,538194.866740875
5520,538194.883407375
5521,538194.900073833
5522,538194.916740292
5523,538194.933406750
5524,538194.950073167
5525,538194.966739708
5526,538194.983406167
5527,538195.000072625
5528,538195.016739125
5529,538195.033405542
5530,538195.050072042
5531,538195.066738542
5532,538195.083404875
5533,538195.100071375
5534,538195.116737875
5535,538195.133404333
5536,538195.150070834
5537,538195.166737292
5538,538195.183403792
5539,538195.200070208
5540,538195.216736667
5541,538195.233403167
5542,538195.250069625
5543,538195.266736125
5544,538195.283402500
5545,538195.300069042
5546,538195.316735500
5547,538195.333401958
5548,538195.350068458
5549,538195.366734917
5550,538195.383401417
5551,538195.400067875
5552,538195.416734292
5553,538195.433400792
5554,538195.450067250
5555,538195.466733667
5556,538195.483400083
5557,538195.500066542
5558,538195.516733083
5559,538195.533399542
5560,538195.550065958
5561,538195.566732500
5562,538195.583398958
5563,538195.600065417
5564,538195.616731917
5565,538195.633398375
5566,538195.650064833
5567,538195.666731292
5568,538195.683397750
5569,538195.700064250
5570,538195.716730667
5571,538195.733397167
5572,538195.750063625
5573,538195.766730125
5574,538195.783396625
5575,538195.800063000
5576,538195.816729542
5577,538195.833395958
5578,538195.850062458
5579,538195.866728917
5580,538195.883395417
5581,538195.900061833
5582,538195.916728250
5583,538195.933394750
5584,538195.950061250
5585,538195.966727625
5586,538195.983394125
5587,538196.000060625
5588,538196.016727083
5589,538196.033393542
5590,538196.050060000
5591,538196.066726500
5592,538196.083392917
5593,538196.100059417
5594,538196.116725875
5595,538196.133392333
5596,538196.150058792
5597,538196.166725250
5598,538196.183391708
5599,538196.200058208
5600,538196.216724667
5601,538196.233391167
5602,538196.250057583
5603,538196.266724083
5604,538196.283390542
5605,538196.300057000
5606,538196.316723417
5607,538196.333389833
5608,538196.350056333
5609,538196.366722833
5610,538196.383389292
5611,538196.400055750
5612,538196.416722208
5613,538196.433388709
5614,538196.450055167
5615,538196.466721584
5616,538196.483388042
5617,538196.500054542
5618,538196.516721000
5619,538196.533387500
5620,538196.550053917
5621,538196.566720417
5622,538196.583386875
5623,538196.600053333
5624,538196.616719792
5625,538196.633386250
5626,538196.650052667
5627,538196.666719167
5628,538196.683385667
5629,538196.700052125
5630,538196.716718542
5631,538196.733385083
5632,538196.750051500
5633,538196.766717917
5634,538196.783384375
5635,538196.800050792
5636,538196.816717375
5637,538196.833383792
5638,538196.850050209
5639,538196.866716750
5640,538196.883383208
5641,538196.900049583
5642,538196.916716083
5643,538196.933382583
5644,538196.950049083
5645,538196.966715500
5646,538196.983382000
5647,538197.000048417
5648,538197.016714958
5649,538197.033381417
5650,538197.050047875
5651,538197.066714375
5652,538197.083380750
5653,538197.100047250
5654,538197.116713750
5655,538197.133380167
5656,538197.150046625
5657,538197.166713083
5658,538197.183379542
5659,538197.200046042
5660,538197.216712500
5661,538197.233378958
5662,538197.250045375
5663,538197.266711875
5664,538197.283378375
5665,538197.300044833
5666,538197.316711292
5667,538197.333377708
5668,538197.350044167
5669,538197.366710667
5670,538197.383377125
5671,538197.400043625
5672,538197.416710042
5673,538197.433376542
5674,538197.450043042
5675,538197.466709459
5676,538197.483375958
5677,538197.500042375
5678,538197.516708833
5679,538197.533375375
5680,538197.550041833
5681,538197.566708292
5682,538197.583374708
5683,538197.600041167
5684,538197.616707667
5685,538197.633374125
5686,538197.650040500
5687,538197.666707000
5688,538197.683373542
5689,538197.700039958
5690,538197.716706458
5691,538197.733372958
5692,538197.750039375
5693,538197.766705833
5694,538197.783372292
