frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
965,541728.372949750,541728.373685500,541728.373722875,541728.422099708
966,541728.389036458,541728.390076667,541728.390129625,541728.438766292
967,541728.406769208,541728.407067917,541728.407105250,541728.455432875
968,541728.422873292,541728.423783542,541728.423818833,541728.472099375
969,541728.439775083,541728.440443333,541728.440475917,541728.488766042
970,541728.456373042,541728.457135084,541728.457169959,541728.505432625
971,541728.472687583,541728.473724417,541728.473758792,541728.522099208
972,541728.489368333,541728.490453667,541728.490489792,541728.538765792
973,541728.506360917,541728.507210125,541728.507245500,541728.555432375
974,541728.522629458,541728.523796167,541728.523830833,541728.572098917
975,541728.539575167,541728.540408417,541728.540444542,541728.588765458
976,541728.555992458,541728.557098625,541728.557130208,541728.605432083
977,541728.572692083,541728.573762833,541728.573798750,541728.622098667
978,541728.589440750,541728.590552334,541728.590586167,541728.638765250
979,541728.606128375,541728.607165792,541728.607204709,541728.655431792
980,541728.622357333,541728.623657458,541728.623693959,541728.672098333
981,541728.639625458,541728.640555875,541728.640598917,541728.688765042
982,541728.656065167,541728.657088292,541728.657122958,541728.705431583
983,541728.672399125,541728.673973750,541728.674016375,541728.722098125
984,541728.690862708,541728.690891083,541728.690929375,541728.738764750
985,541728.707141375,541728.707277167,541728.707324208,541728.755431292
986,541728.723426375,541728.723860708,541728.723901333,541728.772097833
987,541728.739853708,541728.740423917,541728.740455708,541728.788764417
988,541728.755860500,541728.757134917,541728.757168292,541728.805431083
989,541728.779652833,541728.779737292,541728.779846625,541728.822097583
990,541728.797965042,541728.798010958,541728.798060792,541728.838764083
991,541728.814054083,541728.814100125,541728.814144375,541728.855430708
992,541728.829473000,541728.829521625,541728.829564292,541728.872097292
993,541728.847967833,541728.848012083,541728.848057500,541728.888763875
994,541728.864435292,541728.864480042,541728.864526667,541728.905430458
995,541728.881504833,541728.881555042,541728.881606167,541728.922097042
996,541728.898609250,541728.898654042,541728.898692792,541728.938763625
997,541728.916721958,541728.916768542,541728.916841834,541728.955430167
998,541728.934152833,541728.934197000,541728.934253583,541728.972096750
999,541728.952250125,541728.952292583,541728.952347000,541728.988763333
1000,541728.971701083,541728.971761042,541728.971826083,541729.005429917
1001,541728.988720583,541728.988773958,541728.988829333,541729.022096500
1002,541729.059754958,541729.059812792,541729.059873667,541729.088762834
1003,541729.122631125,541729.122693958,541729.122758167,541729.155429125
1004,541729.176424042,541729.176488000,541729.176565458,541729.205428833
1005,541729.195752500,541729.195803958,541729.195848542,541729.222095417
1006,541729.236620417,541729.236672625,541729.236722667,541729.255428625
1007,541729.252719833,541729.252778500,541729.252819125,541729.272095125
1008,541729.268641084,541729.268691042,541729.268721667,541729.288761750
1009,541729.285212667,541729.285260084,541729.285292542,541729.305428333
1010,541729.299822125,541729.299857958,541729.299896292,541729.322094875
1011,541729.315193125,541729.315229083,541729.315255958,541729.338761458
1012,541729.330181083,541729.330219083,541729.330251583,541729.355428083
1013,541729.345590750,541729.345626708,541729.345655958,541729.372094667
1014,541729.361577417,541729.361623583,541729.361696083,541729.388761209
1015,541729.377450208,541729.377494375,541729.377524958,541729.405427750
1016,541729.393875167,541729.393913209,541729.393943917,541729.422094292
1017,541729.410528583,541729.410566333,541729.410606000,541729.438760958
1018,541729.426862667,541729.426904750,541729.426941042,541729.455427500
1019,541729.443327458,541729.443368292,541729.443406833,541729.472094083
1020,541729.459375708,541729.459410917,541729.459446708,541729.488760708
1021,541729.476094583,541729.476130167,541729.476165417,541729.505427250
1022,541729.492940167,541729.492979208,541729.493030500,541729.522093792
1023,541729.510514125,541729.510563375,541729.510607958,541729.538760417
1024,541729.526519750,541729.526558583,541729.526588500,541729.555426958
1025,541729.542024583,541729.542061833,541729.542096417,541729.572093583
1026,541729.558392084,541729.558419625,541729.558444500,541729.588760125
1027,541729.575687708,541729.575721708,541729.575751958,541729.605426750
1028,541729.591913500,541729.591947542,541729.591977542,541729.622093250
1029,541729.607708583,541729.607743833,541729.607780542,541729.638759833
1030,541729.623134208,541729.623160125,541729.623190417,541729.655426375
1031,541729.639033167,541729.639071458,541729.639102750,541729.672092958
1032,541729.654591917,541729.654630209,541729.654663500,541729.688759542
1033,541729.670166417,541729.670218958,541729.670252167,541729.705426083
1034,541729.686043417,541729.686084417,541729.686115167,541729.722092667
1035,541729.701292417,541729.701328625,541729.701361458,541729.738759334
1036,541729.716486750,541729.716529167,541729.716568792,541729.755425833
1037,541729.731866667,541729.731908583,541729.731936375,541729.772092417
1038,541729.748575417,541729.748618083,541729.748654875,541729.788759000
1039,541729.763808250,541729.763845667,541729.763875292,541729.805425625
1040,541729.779482750,541729.779527292,541729.779554417,541729.822092167
1041,541729.795061292,541729.795097792,541729.795130417,541729.838758708
1042,541729.810458083,541729.810495000,541729.810525833,541729.855425333
1043,541729.826921625,541729.826969500,541729.827012292,541729.872091834
1044,541729.846129750,541729.846171042,541729.846227250,541729.888758417
1045,541729.862181333,541729.862223667,541729.862266208,541729.905425042
1046,541729.878846833,541729.878888750,541729.878927000,541729.922091583
1047,541729.894420375,541729.894456000,541729.894484958,541729.938758250
1048,541729.910140667,541729.910184542,541729.910223542,541729.955424708
1049,541729.927153667,541729.927196500,541729.927228667,541729.972091333
1050,541729.942482917,541729.942527125,541729.942554542,541729.988757875
1051,541729.957942292,541729.957976250,541729.958008292,541730.005424458
1052,541729.973836250,541729.973869542,541729.973904542,541730.022091042
1053,541729.990006750,541729.990456750,541729.990494750,541730.038757542
1054,541730.007020917,541730.007048250,541730.007090917,541730.055424208
1055,541730.023725917,541730.023754000,541730.023797083,541730.072090792
1056,541730.040101792,541730.040514875,541730.040553250,541730.088757250
1057,541730.055554625,541730.057158625,541730.057193542,541730.105423833
1058,541730.072506667,541730.073731417,541730.073766750,541730.122090458
1059,541730.089355333,541730.090504708,541730.090550250,541730.138757000
1060,541730.106620500,541730.106779333,541730.106825125,541730.155423625
1061,541730.124307542,541730.124339334,541730.124372458,541730.172090167
1062,541730.139747625,541730.140385125,541730.140423000,541730.188756750
1063,541730.155980208,541730.156698375,541730.156745250,541730.205423250
1064,541730.172807583,541730.173864667,541730.173902833,541730.222089833
1065,541730.188532833,541730.190439542,541730.190470750,541730.238756417
1066,541730.207627250,541730.207660417,541730.207691417,541730.255423000
1067,541730.225528625,541730.225560000,541730.225591542,541730.272089583
1068,541730.242433042,541730.242468125,541730.242502667,541730.288756167
1069,541730.258924042,541730.258960333,541730.258988875,541730.305422709
1070,541730.275426083,541730.275462000,541730.275490667,541730.322089250
1071,541730.291962625,541730.292007042,541730.292047708,541730.338755833
1072,541730.309232208,541730.309272125,541730.309306875,541730.355422417
1073,541730.326427375,541730.326468458,541730.326500333,541730.372088959
1074,541730.342625750,541730.342661334,541730.342693208,541730.388755583
1075,541730.358697792,541730.358734667,541730.358770583,541730.405422125
1076,541730.374759750,541730.374794667,541730.374830500,541730.422088708
1077,541730.391184708,541730.391228292,541730.391309750,541730.438755250
1078,541730.408005834,541730.408039709,541730.408074625,541730.455421792
1079,541730.423072208,541730.423715250,541730.423751708,541730.472088375
1080,541730.442036417,541730.442075375,541730.442112292,541730.488754958
1081,541730.458498333,541730.458539958,541730.458579500,541730.505421458
1082,541730.475927875,541730.475972250,541730.476007792,541730.522088125
1083,541730.493046833,541730.493095083,541730.493174250,541730.538754667
1084,541730.509046208,541730.509084750,541730.509111833,541730.555421250
1085,541730.526360292,541730.526400125,541730.526438250,541730.572087792
1086,541730.541613667,541730.541644083,541730.541674917,541730.588754333
1087,541730.557206333,541730.557234000,541730.557272292,541730.605420875
1088,541730.573290625,541730.573762417,541730.573799000,541730.622087458
1089,541730.589983417,541730.590438208,541730.590482625,541730.638754042
1090,541730.606733292,541730.607223667,541730.607267125,541730.655420583
1091,541730.623605542,541730.623639000,541730.623688042,541730.672087208
1092,541730.639811750,541730.640451125,541730.640486667,541730.688753792
1093,541730.657693542,541730.657737792,541730.657785417,541730.705420333
1094,541730.674526750,541730.674564625,541730.674626750,541730.722086833
1095,541730.691566125,541730.691601250,541730.691640125,541730.738753417
1096,541730.708015458,541730.708052042,541730.708105417,541730.755419958
1097,541730.724392083,541730.724427458,541730.724468458,541730.772086625
1098,541730.740169125,541730.740403000,541730.740436167,541730.788753167
1099,541730.755874042,541730.757168333,541730.757213708,541730.805419708
1100,541730.772820833,541730.773788625,541730.773825375,541730.822086292
1101,541730.789386250,541730.790407917,541730.790445667,541730.838752792
1102,541730.806431375,541730.807056875,541730.807102792,541730.855419458
1103,541730.822688042,541730.823830250,541730.823872292,541730.872086000
1104,541730.839111542,541730.840464417,541730.840498417,541730.888752542
1105,541730.856319500,541730.857087625,541730.857120792,541730.905419083
1106,541730.872387750,541730.873777625,541730.873811625,541730.922085583
1107,541730.889064000,541730.890404125,541730.890456458,541730.938752208
1108,541730.906226167,541730.907186958,541730.907224458,541730.955418750
1109,541730.922971583,541730.923868542,541730.923903042,541730.972085292
1110,541730.939150083,541730.940423375,541730.940455833,541730.988751875
1111,541730.955835708,541730.957113083,541730.957150167,541731.005418458
1112,541730.972455542,541730.973836833,541730.973871417,541731.022085042
1113,541730.989336417,541730.990406833,541730.990438708,541731.038751625
1114,541731.006140792,541731.007071792,541731.007106792,541731.055418125
1115,541731.022977458,541731.023831250,541731.023875708,541731.072084708
1116,541731.038944375,541731.040425708,541731.040457458,541731.088751250
1117,541731.055498500,541731.057214542,541731.057243167,541731.105417875
1118,541731.074040917,541731.074075958,541731.074113375,541731.122084417
1119,541731.091089375,541731.091120292,541731.091150750,541731.138750958
1120,541731.107596458,541731.107624875,541731.107660708,541731.155417583
1121,541731.122972292,541731.123697125,541731.123736875,541731.172084125
1122,541731.139957042,541731.140411792,541731.140445042,541731.188750625
1123,541731.156622208,541731.157096625,541731.157129792,541731.205417208
1124,541731.172832083,541731.173853042,541731.173890458,541731.222083750
1125,541731.190086750,541731.190438000,541731.190472042,541731.238750375
1126,541731.205934292,541731.207143250,541731.207175125,541731.255416917
1127,541731.222489917,541731.223855167,541731.223890750,541731.272083583
1128,541731.239646083,541731.240549083,541731.240585958,541731.288750042
1129,541731.256024250,541731.257182958,541731.257218667,541731.305416625
1130,541731.272727083,541731.273419750,541731.273456917,541731.322083125
1131,541731.287852208,541731.290494833,541731.290521083,541731.338749667
1132,541731.307642292,541731.307674833,541731.307705500,541731.355416250
1133,541731.323414833,541731.323739167,541731.323777125,541731.372082833
1134,541731.340029042,541731.340057625,541731.340092750,541731.388749333
1135,541731.355798333,541731.357199667,541731.357235167,541731.405415958
1136,541731.371657208,541731.373655042,541731.373681750,541731.422082542
1137,541731.391882500,541731.391915458,541731.391976958,541731.438749083
1138,541731.408065542,541731.408101917,541731.408138708,541731.455415667
1139,541731.423519792,541731.423876500,541731.423926625,541731.472082208
1140,541731.440282750,541731.440418333,541731.440457000,541731.488748792
1141,541731.456089833,541731.457083750,541731.457116709,541731.505415292
1142,541731.472211458,541731.473749417,541731.473782292,541731.522081917
1143,541731.489362833,541731.490430958,541731.490462208,541731.538748458
1144,541731.505502917,541731.507122583,541731.507154417,541731.555415000
1145,541731.522029500,541731.523745708,541731.523777083,541731.572081583
1146,541731.538880167,541731.540086833,541731.540126792,541731.588748125
1147,541731.556087292,541731.556764917,541731.556805667,541731.605414667
1148,541731.573231875,541731.573454292,541731.573518667,541731.622081292
1149,541731.589916083,541731.590371208,541731.590414208,541731.638747833
1150,541731.607126625,541731.607156250,541731.607196833,541731.655414417
1151,541731.622594917,541731.623770292,541731.623807500,541731.672080958
1152,541731.639234167,541731.640373375,541731.640406667,541731.688747500
1153,541731.655644917,541731.657171167,541731.657209083,541731.705414083
1154,541731.672274833,541731.673867792,541731.673904292,541731.722080625
1155,541731.689528667,541731.690391417,541731.690425208,541731.738747167
1156,541731.705677042,541731.707182750,541731.707219875,541731.755413667
1157,541731.722012417,541731.723610458,541731.723651208,541731.772080292
1158,541731.739250333,541731.740407250,541731.740440917,541731.788746792
1159,541731.755984042,541731.756728542,541731.756769542,541731.805413375
1160,541731.771752834,541731.773794500,541731.773834000,541731.822079958
1161,541731.789744000,541731.790398042,541731.790430750,541731.838746500
1162,541731.805808667,541731.807214208,541731.807250667,541731.855413042
1163,541731.822287958,541731.823803958,541731.823840333,541731.872079625
1164,541731.839412458,541731.840033750,541731.840070375,541731.888746125
1165,541731.855489917,541731.857136083,541731.857170917,541731.905412708
1166,541731.872284333,541731.873728792,541731.873763667,541731.922079333
1167,541731.888459958,541731.890013750,541731.890062875,541731.938745792
1168,541731.907683208,541731.907716708,541731.907746833,541731.955412417
1169,541731.923234875,541731.923746417,541731.923783667,541731.972078958
1170,541731.939609667,541731.940406792,541731.940442958,541731.988745542
1171,541731.955993292,541731.957090084,541731.957129917,541732.005412042
1172,541731.972088625,541731.973834167,541731.973873917,541732.022078667
1173,541731.991337042,541731.991368625,541731.991401208,541732.038745208
1174,541732.007579250,541732.007611458,541732.007646583,541732.055411792
1175,541732.023399917,541732.023710833,541732.023748333,541732.072078333
1176,541732.039625000,541732.040427208,541732.040463958,541732.088744875
1177,541732.056387500,541732.057077667,541732.057111708,541732.105411417
1178,541732.073016750,541732.073774417,541732.073806750,541732.122078042
1179,541732.089178208,541732.090501833,541732.090538583,541732.138744583
1180,541732.105457333,541732.107172208,541732.107215625,541732.155411125
1181,541732.124128708,541732.124162042,541732.124193333,541732.172077667
1182,541732.140238458,541732.140395292,541732.140428417,541732.188744167
1183,541732.156920458,541732.157047833,541732.157079500,541732.205410750
1184,541732.173514875,541732.173820750,541732.173856958,541732.222077292
1185,541732.190019083,541732.190444792,541732.190477875,541732.238743875
1186,541732.206143875,541732.207082750,541732.207120084,541732.255410417
1187,541732.223507333,541732.223829667,541732.223863583,541732.272077000
1188,541732.239910792,541732.240423667,541732.240458667,541732.288743583
1189,541732.256202292,541732.257112042,541732.257144833,541732.305410125
1190,541732.273428417,541732.273696708,541732.273734125,541732.322076667
1191,541732.289464292,541732.290414542,541732.290448250,541732.338743208
1192,541732.306494292,541732.307059125,541732.307090958,541732.355409750
1193,541732.323549083,541732.323709250,541732.323742792,541732.372076334
1194,541732.339576000,541732.340399792,541732.340434542,541732.388742917
1195,541732.355864917,541732.357041792,541732.357086625,541732.405409458
1196,541732.373782000,541732.373808083,541732.373863042,541732.422076042
1197,541732.389890000,541732.389992083,541732.390052959,541732.438742584
1198,541732.406661917,541732.407067417,541732.407100708,541732.455409167
1199,541732.422785459,541732.423716000,541732.423744750,541732.472075708
1200,541732.438793167,541732.440319125,541732.440347292,541732.488742250
1201,541732.455593292,541732.457034958,541732.457066125,541732.505408792
1202,541732.472008917,541732.473626000,541732.473658709,541732.522075333
1203,541732.489902417,541732.489927292,541732.489956209,541732.538741875
1204,541732.504747708,541732.507012750,541732.507040333,541732.555408500
1205,541732.521744458,541732.523671708,541732.523697125,541732.572075042
1206,541732.540529208,541732.540561167,541732.540592167,541732.588741542
1207,541732.555885250,541732.557002167,541732.557032208,541732.605408125
1208,541732.572388625,541732.573685667,541732.573712917,541732.622074667
1209,541732.589294500,541732.590431917,541732.590464958,541732.638741208
1210,541732.605428333,541732.607196792,541732.607226250,541732.655407833
1211,541732.622560333,541732.623695917,541732.623726417,541732.672074292
1212,541732.638685125,541732.640332917,541732.640359000,541732.688740875
1213,541732.655462542,541732.657112500,541732.657138833,541732.705407458
1214,541732.672377458,541732.673661750,541732.673687250,541732.722074000
1215,541732.689172208,541732.690300958,541732.690330917,541732.738740583
1216,541732.704947708,541732.707170917,541732.707198708,541732.755407125
1217,541732.722355875,541732.723716375,541732.723746250,541732.772073708
1218,541732.738559708,541732.740343667,541732.740371792,541732.788740250
1219,541732.754996208,541732.757013792,541732.757040375,541732.805406792
1220,541732.772118250,541732.773765000,541732.773792208,541732.822073375
1221,541732.788922583,541732.790352750,541732.790381458,541732.838739958
1222,541732.804912958,541732.806997708,541732.807025000,541732.855406458
1223,541732.821644125,541732.823673750,541732.823697917,541732.872073000
1224,541732.839312417,541732.840300292,541732.840325917,541732.888739542
1225,541732.855042333,541732.857065625,541732.857092833,541732.905406125
1226,541732.872118625,541732.873663667,541732.873691250,541732.922072708
1227,541732.888549208,541732.890278042,541732.890329917,541732.938739209
1228,541732.905405917,541732.907131958,541732.907162458,541732.955405833
1229,541732.921787584,541732.923356792,541732.923390542,541732.972072292
1230,541732.938980750,541732.940495625,541732.940535000,541732.988738875
1231,541732.956172958,541732.957064875,541732.957099333,541733.005405417
1232,541732.972577667,541732.973776917,541732.973814500,541733.022071958
1233,541732.989764250,541732.990427250,541732.990471292,541733.038738542
1234,541733.006641667,541733.006878375,541733.006916167,541733.055405042
1235,541733.021615958,541733.023771375,541733.023802750,541733.072071667
1236,541733.040628542,541733.040658625,541733.040692125,541733.088738250
1237,541733.056634875,541733.057116417,541733.057151792,541733.105404750
1238,541733.072772542,541733.073751708,541733.073784000,541733.122071292
1239,541733.089262125,541733.090345167,541733.090384000,541733.138737833
1240,541733.106539792,541733.107129250,541733.107162458,541733.155404417
1241,541733.122046125,541733.123784708,541733.123809667,541733.172070958
1242,541733.141150125,541733.141181333,541733.141210333,541733.188737542
1243,541733.157377417,541733.157410833,541733.157443333,541733.205404042
1244,541733.173250667,541733.173837750,541733.173873542,541733.222070625
1245,541733.189590875,541733.190394250,541733.190423667,541733.238737167
1246,541733.206768542,541733.207064250,541733.207101333,541733.255403708
1247,541733.222788917,541733.223828625,541733.223864417,541733.272070333
1248,541733.239623542,541733.240394625,541733.240429292,541733.288736875
1249,541733.256612000,541733.257098250,541733.257131667,541733.305403417
1250,541733.272773375,541733.273765958,541733.273795875,541733.322070000
1251,541733.289422125,541733.290392958,541733.290426000,541733.338736500
1252,541733.306408083,541733.307123084,541733.307157833,541733.355403083
1253,541733.323075667,541733.323707667,541733.323742250,541733.372069625
1254,541733.338729542,541733.340399708,541733.340426167,541733.388736167
1255,541733.357493958,541733.357525042,541733.357557125,541733.405402750
1256,541733.373297708,541733.373708000,541733.373743083,541733.422069250
1257,541733.389733667,541733.390418583,541733.390453834,541733.438735792
1258,541733.407228500,541733.407264042,541733.407300333,541733.455402375
1259,541733.423255084,541733.423798458,541733.423829833,541733.472068875
1260,541733.439319208,541733.440471000,541733.440504208,541733.488735417
1261,541733.456689625,541733.457013750,541733.457049750,541733.505402000
1262,541733.472608917,541733.473751792,541733.473785875,541733.522068583
1263,541733.489276167,541733.490438167,541733.490470250,541733.538735083
1264,541733.506348833,541733.507117708,541733.507157458,541733.555401625
1265,541733.523288167,541733.523313833,541733.523345500,541733.572068292
1266,541733.538822708,541733.540493542,541733.540530000,541733.588734792
1267,541733.556630583,541733.557063667,541733.557098125,541733.605401333
1268,541733.572320167,541733.573512792,541733.573550458,541733.622067917
1269,541733.589481292,541733.590116000,541733.590169750,541733.638734458
1270,541733.607700917,541733.607742292,541733.607791583,541733.655401000
1271,541733.625142250,541733.625185750,541733.625247833,541733.672067625
1272,541733.642969917,541733.643012750,541733.643073750,541733.688734125
1273,541733.661805667,541733.661879167,541733.661948500,541733.705400667
1274,541733.678689542,541733.678727292,541733.678765875,541733.722067250
1275,541733.694299875,541733.694337333,541733.694371333,541733.738733750
1276,541733.710751125,541733.710792292,541733.710832167,541733.755400375
1277,541733.727433250,541733.727474708,541733.727513458,541733.772066875
1278,541733.743216208,541733.743249167,541733.743281042,541733.788733500
1279,541733.758980750,541733.759017834,541733.759060083,541733.805400042
1280,541733.774748875,541733.774780750,541733.774811208,541733.822066583
1281,541733.790663417,541733.790695125,541733.790728000,541733.838733083
1282,541733.806706292,541733.807064708,541733.807098583,541733.855399583
1283,541733.823437708,541733.823466000,541733.823515792,541733.872066250
1284,541733.838639542,541733.840373833,541733.840406917,541733.888732750
1285,541733.857667708,541733.857698042,541733.857730667,541733.905399333
1286,541733.873592667,541733.873785500,541733.873819958,541733.922065833
1287,541733.889144958,541733.890453667,541733.890582333,541733.938732417
1288,541733.909035625,541733.909076708,541733.909157250,541733.955399000
1289,541733.925715333,541733.925757125,541733.925796250,541733.972065500
1290,541733.942281458,541733.942321667,541733.942355042,541733.988732125
1291,541733.958211708,541733.958250042,541733.958286292,541734.005398625
1292,541733.973842583,541733.973874083,541733.973904417,541734.022065208
1293,541733.990171833,541733.990311250,541733.990345917,541734.038731750
1294,541734.006484000,541734.006603917,541734.006653542,541734.055398292
1295,541734.022249208,541734.023849125,541734.023888208,541734.072064875
1296,541734.040153708,541734.040378958,541734.040417833,541734.088731417
1297,541734.056889917,541734.057149875,541734.057182875,541734.105398000
1298,541734.072781125,541734.073719334,541734.073751875,541734.122064542
1299,541734.089912500,541734.090288208,541734.090319083,541734.138731042
1300,541734.105936000,541734.107044542,541734.107082042,541734.155397625
1301,541734.122586042,541734.123775083,541734.123811000,541734.172064250
1302,541734.140069208,541734.140573208,541734.140605167,541734.188730750
1303,541734.156051458,541734.157265458,541734.157311125,541734.205397333
1304,541734.172675667,541734.173754583,541734.173797125,541734.222063875
1305,541734.189873083,541734.190470500,541734.190507250,541734.238730375
1306,541734.206515208,541734.207164833,541734.207207958,541734.255396958
1307,541734.222607333,541734.223825917,541734.223864500,541734.272063542
1308,541734.241160958,541734.241192000,541734.241226750,541734.288730042
1309,541734.257228417,541734.257259417,541734.257290334,541734.305396583
1310,541734.273339625,541734.273693000,541734.273728833,541734.322063125
1311,541734.289875792,541734.290421125,541734.290452000,541734.338729750
1312,541734.306726625,541734.307112167,541734.307141750,541734.355396250
1313,541734.323283458,541734.323819583,541734.323854250,541734.372062792
1314,541734.340886667,541734.340918208,541734.340958625,541734.388729333
1315,541734.357554375,541734.357587167,541734.357624292,541734.405396000
1316,541734.374169500,541734.374200833,541734.374238708,541734.422062500
1317,541734.391109708,541734.391150208,541734.391202292,541734.438729000
1318,541734.409261125,541734.409297292,541734.409335834,541734.455395583
1319,541734.426107667,541734.426144875,541734.426178083,541734.472062167
1320,541734.443395292,541734.443426375,541734.443462500,541734.488728667
1321,541734.460096542,541734.460129375,541734.460166292,541734.505395292
1322,541734.475842083,541734.475876667,541734.475908125,541734.522061833
1323,541734.492809125,541734.492846417,541734.492882875,541734.538728333
1324,541734.509320958,541734.509353542,541734.509386625,541734.555394917
1325,541734.525185125,541734.525219583,541734.525247500,541734.572061500
1326,541734.542165125,541734.542201625,541734.542229875,541734.588728042
1327,541734.558728500,541734.558765875,541734.558795208,541734.605394583
1328,541734.574924083,541734.574954167,541734.574989583,541734.622061125
1329,541734.591436833,541734.591472208,541734.591507667,541734.638727667
1330,541734.608879125,541734.608918125,541734.608951125,541734.655394250
1331,541734.625070125,541734.625116625,541734.625163958,541734.672060708
1332,541734.641321667,541734.641352625,541734.641385500,541734.688727333
1333,541734.657789667,541734.657819917,541734.657850250,541734.705393875
1334,541734.673611708,541734.673640000,541734.673669625,541734.722060417
1335,541734.689900792,541734.690382333,541734.690417917,541734.738726958
1336,541734.706091042,541734.707207042,541734.707245542,541734.755393542
1337,541734.723352833,541734.723381458,541734.723414792,541734.772060083
1338,541734.739353292,541734.740475500,541734.740512333,541734.788726625
1339,541734.756276875,541734.756643667,541734.756683542,541734.805393167
1340,541734.772719375,541734.773809500,541734.773844542,541734.822059750
1341,541734.789887167,541734.790286167,541734.790320458,541734.838726292
1342,541734.806357667,541734.807213667,541734.807254167,541734.855392833
1343,541734.823197208,541734.823705250,541734.823738083,541734.872059417
1344,541734.839541542,541734.840455917,541734.840493250,541734.888725917
1345,541734.856257542,541734.857078250,541734.857109458,541734.905392458
1346,541734.873361375,541734.873745000,541734.873776333,541734.922059083
1347,541734.889479292,541734.890416583,541734.890459583,541734.938725542
1348,541734.906668542,541734.907065542,541734.907099167,541734.955392167
1349,541734.923358792,541734.923838500,541734.923875958,541734.972058708
1350,541734.939621458,541734.940379084,541734.940415250,541734.988725208
1351,541734.955895583,541734.957106042,541734.957139792,541735.005391833
1352,541734.973213792,541734.973718208,541734.973755333,541735.022058334
1353,541734.989323375,541734.990401125,541734.990430542,541735.038724917
1354,541735.008351333,541735.008421583,541735.008532125,541735.055391417
1355,541735.025231625,541735.025265292,541735.025295708,541735.072058042
1356,541735.041572417,541735.041609542,541735.041641792,541735.088724542
1357,541735.057414375,541735.057444750,541735.057472083,541735.105391042
1358,541735.075366417,541735.075403042,541735.075434167,541735.122057667
1359,541735.092219625,541735.092256542,541735.092287042,541735.138724208
1360,541735.109046667,541735.109081083,541735.109116458,541735.155390667
1361,541735.126271583,541735.126309833,541735.126358208,541735.172057292
1362,541735.143184083,541735.143228750,541735.143269917,541735.188723833
1363,541735.160169333,541735.160207417,541735.160240958,541735.205390458
1364,541735.176422583,541735.176457583,541735.176493375,541735.222056958
1365,541735.192519167,541735.192552000,541735.192581542,541735.238723417
1366,541735.207625125,541735.207654584,541735.207689250,541735.255390083
1367,541735.223395792,541735.223763458,541735.223799750,541735.272056583
1368,541735.238635792,541735.240541042,541735.240575625,541735.288723083
1369,541735.257089125,541735.257118708,541735.257152667,541735.305389667
1370,541735.272838375,541735.273794333,541735.273835583,541735.322056250
1371,541735.289808750,541735.290363000,541735.290394417,541735.338722792
1372,541735.305718292,541735.307125917,541735.307158500,541735.355389333
1373,541735.323433500,541735.323461167,541735.323493209,541735.372055917
1374,541735.339003292,541735.340407708,541735.340440125,541735.388722417
1375,541735.355724792,541735.357151167,541735.357187000,541735.405389000
1376,541735.373050208,541735.373260125,541735.373294375,541735.422055542
1377,541735.389238542,541735.390419292,541735.390451292,541735.438722083
1378,541735.406825583,541735.407094875,541735.407130250,541735.455388667
1379,541735.423185292,541735.423729625,541735.423761750,541735.472055208
1380,541735.439429167,541735.440470125,541735.440501667,541735.488721708
1381,541735.456308333,541735.457084375,541735.457116667,541735.505388292
1382,541735.472997375,541735.473704375,541735.473736250,541735.522054750
1383,541735.489541500,541735.490485708,541735.490519792,541735.538721333
1384,541735.506034917,541735.507100250,541735.507133250,541735.555387875
1385,541735.523232792,541735.523742917,541735.523778125,541735.572054458
1386,541735.539462125,541735.540392708,541735.540422500,541735.588720958
1387,541735.556000292,541735.557004833,541735.557040625,541735.605387542
1388,541735.573032208,541735.573832458,541735.573868083,541735.622054125
1389,541735.589689750,541735.590031792,541735.590066250,541735.638720625
1390,541735.605709292,541735.607151333,541735.607183542,541735.655387167
1391,541735.622863417,541735.623748208,541735.623784959,541735.672053750
1392,541735.639313042,541735.640401958,541735.640436792,541735.688720292
1393,541735.656296083,541735.657070958,541735.657111917,541735.705386833
1394,541735.673201292,541735.673724375,541735.673761250,541735.722053375
1395,541735.689175875,541735.690346875,541735.690393458,541735.738719875
1396,541735.706198833,541735.706989708,541735.707025500,541735.755386458
1397,541735.723335083,541735.723801958,541735.723833542,541735.772053042
1398,541735.739318500,541735.740385750,541735.740419458,541735.788719583
1399,541735.755874375,541735.756805958,541735.756840958,541735.805386167
1400,541735.772788917,541735.773722625,541735.773755917,541735.822052708
1401,541735.789433250,541735.790384917,541735.790419042,541735.838719167
1402,541735.806453042,541735.807103167,541735.807137792,541735.855385750
1403,541735.822775083,541735.823718917,541735.823752167,541735.872052292
1404,541735.839337917,541735.840392167,541735.840428625,541735.888718833
1405,541735.856411042,541735.856976417,541735.857009875,541735.905385375
1406,541735.872500458,541735.873759292,541735.873795000,541735.922051917
1407,541735.889517875,541735.890004958,541735.890072375,541735.938718500
1408,541735.906912292,541735.906943542,541735.906994917,541735.955385042
1409,541735.922951625,541735.923686125,541735.923728958,541735.972051542
1410,541735.938657875,541735.940318000,541735.940349417,541735.988718083
1411,541735.955417417,541735.957017375,541735.957047959,541736.005384708
1412,541735.971528250,541735.973663500,541735.973690917,541736.022051208
1413,541735.988669917,541735.990312583,541735.990341792,541736.038717750
1414,541736.005665750,541736.006935792,541736.006970042,541736.055384292
1415,541736.021569083,541736.023790167,541736.023820542,541736.072050875
