frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms
15155,16.809041,16.796984,0.000000,6.199875,5.996028,0.203764,0.051625,0.013375,0.953501
15156,16.713584,16.662583,0.000000,6.043499,5.832194,0.211222,0.044458,0.015458,0.608250
15157,16.657000,16.683751,0.000000,6.009334,5.824403,0.184848,0.042208,0.009917,1.125334
15158,16.571916,16.562044,0.000000,6.093875,6.052959,0.040916,0.054959,0.013333,0.591583
15159,16.892584,16.885962,0.000000,6.091415,5.903735,0.187597,0.057750,0.019958,0.290291
15160,16.685958,16.672342,0.000000,6.065083,5.907028,0.157972,0.054708,0.030042,0.936458
15161,16.709083,16.677425,0.000000,6.192292,5.967028,0.225222,0.050250,0.017500,0.310083
15162,16.211334,16.206737,0.000000,5.984749,5.800736,0.183597,0.041750,0.014708,1.256249
15163,17.252875,17.245461,0.000000,6.000291,5.789527,0.210431,0.063416,0.014084,0.640167
15164,16.442916,16.423745,0.000000,3.528666,3.527361,0.000680,0.070334,0.022833,0.595375
15165,16.520834,16.489630,0.000000,5.543291,5.431903,0.110847,0.052375,0.041750,0.680583
15166,16.858125,16.843255,0.000000,6.114791,5.910903,0.203805,0.054458,0.019625,0.331792
15167,16.775916,16.713043,0.000000,6.094500,5.861653,0.232722,0.063334,0.027166,1.321125
15168,16.588125,16.596340,0.000000,5.722959,5.592861,0.129681,0.049750,0.012417,0.642041
15169,16.715542,16.721199,0.000000,6.246958,6.048778,0.198097,0.052042,0.012083,0.973875
15170,16.476708,16.468549,0.000000,6.043791,5.840528,0.203180,0.047917,0.022875,0.314334
15171,17.008375,17.003798,0.000000,5.942543,5.764153,0.178306,0.062334,0.032958,0.945208
15172,16.564459,16.553045,0.000000,6.211958,5.997653,0.214222,0.043458,0.041708,0.609375
15173,16.582375,16.577627,0.000000,6.246251,6.049528,0.196639,0.055125,0.018791,1.170000
15174,16.924750,16.933041,0.000000,6.226999,6.049735,0.177014,0.083125,0.017583,0.943208
15175,16.546666,16.509671,0.000000,5.676583,5.554402,0.121723,0.062959,0.013666,0.315958
15176,16.687584,16.652882,0.000000,6.296041,6.094361,0.201597,0.047916,0.010334,1.274500
15177,16.638000,16.591136,0.000000,6.133666,5.950694,0.182889,0.037875,0.013166,0.290209
15178,16.676458,16.705836,0.000000,6.268583,6.261291,0.007292,0.050208,0.010084,0.934876
15179,16.637417,16.592502,0.000000,6.324667,6.127653,0.196889,0.052416,0.037667,0.606125
15180,16.783791,16.767500,0.000000,6.060959,5.860986,0.199889,0.060209,0.013250,0.935542
15181,16.546625,16.582743,0.000000,5.963583,5.960291,0.003292,0.055250,0.025417,0.963833
15182,16.889042,16.827626,0.000000,6.287125,6.082987,0.204055,0.056750,0.032833,0.636083
15183,16.512583,16.526961,0.000000,5.958459,5.781028,0.176889,0.051000,0.019334,1.317458
15184,16.427125,16.389134,0.000000,6.284874,6.076902,0.207847,0.038292,0.010958,0.304792
15185,16.961375,17.009704,0.000000,5.590625,5.470361,0.119972,0.070542,0.075792,1.306083
15186,16.628875,16.572822,0.000000,5.250416,5.214944,0.034806,0.059875,0.032500,0.303625
15187,16.675292,16.642376,0.000000,5.670125,5.545986,0.123598,0.053375,0.042458,0.959667
15188,16.697667,16.694494,0.000000,5.753833,5.615903,0.137472,0.047041,0.018042,0.655125
15189,16.744541,16.718740,0.000000,6.020833,5.812611,0.208139,0.052334,0.041000,1.222541
15190,16.555292,16.530933,0.000000,5.079292,5.072291,0.006709,0.055500,0.027875,0.901249
15191,16.786583,16.779862,0.000000,6.010001,5.803403,0.206264,0.049917,0.026333,0.623208
15192,16.672917,16.658959,0.000000,6.057709,5.853694,0.203973,0.051958,0.027625,1.090584
15193,16.702708,16.726587,0.000000,6.022791,5.830027,0.192306,0.050459,0.016250,0.641334
15194,16.638584,16.609041,0.000000,5.907209,5.739070,0.167889,0.047125,0.017958,0.783625
15195,16.890458,16.870415,0.000000,6.194167,6.010152,0.183931,0.047917,0.057041,0.607334
15196,16.475083,16.468837,0.000000,5.773458,5.633986,0.139098,0.053292,0.011417,0.910958
15197,16.700917,16.712996,0.000000,6.031500,5.825236,0.206222,0.059542,0.018791,1.243751
15198,16.596583,16.539336,0.000000,5.995750,5.983750,0.012000,0.054584,0.012333,0.611833
15199,16.768500,16.753171,0.000000,6.307874,6.110944,0.196805,0.042584,0.011291,0.922876
15200,16.818542,16.798419,0.000000,6.088749,5.907903,0.180763,0.052750,0.011875,0.291333
15201,16.511292,16.523792,0.000000,6.101167,5.907444,0.193640,0.049750,0.012041,1.125708
15202,16.582875,16.560358,0.000000,6.159708,6.017819,0.141806,0.047875,0.022166,0.547791
15203,16.746000,16.696992,0.000000,6.049834,6.041334,0.008500,0.066375,0.014375,1.118083
15204,16.649666,16.682746,0.000000,6.169875,6.151708,0.018167,0.057125,0.022834,0.907833
15205,16.894500,16.889492,0.000000,6.324834,6.116153,0.208556,0.052625,0.015084,0.303416
15206,16.467459,16.419959,0.000000,5.956582,5.956333,0.000249,0.054750,0.014000,0.905458
15207,16.949083,16.968423,0.000000,5.833000,5.678569,0.154014,0.051667,0.014416,0.612292
15208,16.396417,16.377379,0.000000,5.444959,5.367527,0.076973,0.048333,0.028500,0.989125
15209,16.780208,16.774464,0.000000,5.870791,5.707986,0.162430,0.046375,0.014042,0.605917
15210,16.840625,16.819165,0.000000,5.975125,5.795319,0.179597,0.059500,0.049000,0.946791
15211,16.550625,16.537504,0.000000,5.995666,5.811694,0.183389,0.045875,0.017417,0.652333
15212,16.706208,16.673625,0.000000,5.884833,5.722611,0.162014,0.042792,0.009542,1.217750
15213,16.760792,16.743751,0.000000,5.882457,5.721069,0.161097,0.060375,0.019458,1.010291
15214,16.428625,16.394914,0.000000,5.533000,5.441624,0.090917,0.051917,0.018333,0.291459
15215,16.813875,16.804746,0.000000,5.259500,5.237875,0.021375,0.058583,0.017500,0.901126
15216,16.724500,16.721213,0.000000,6.040291,5.850235,0.190014,0.044250,0.011292,0.291208
15217,16.755125,16.788044,0.000000,5.931293,5.743236,0.187598,0.060708,0.019917,0.947333
15218,16.605792,16.575551,0.000000,5.849167,5.693195,0.155514,0.042291,0.019459,0.608042
15219,16.751958,16.683171,0.000000,6.026458,5.831944,0.194431,0.050833,0.013334,0.775958
15220,16.511375,16.538668,0.000000,5.819459,5.663861,0.155181,0.040958,0.014125,1.080542
15221,16.710500,16.678013,0.000000,6.006793,5.814987,0.191722,0.045167,0.017375,0.480792
15222,16.701000,16.725034,0.000000,6.028790,5.835610,0.193097,0.042792,0.050500,1.098375
15223,16.722833,16.705667,0.000000,6.073708,5.873736,0.199556,0.052959,0.013666,0.609083
15224,16.580625,16.544959,0.000000,5.815124,5.665653,0.149180,0.039750,0.011792,1.270209
15225,16.801250,16.779959,0.000000,6.168626,5.970111,0.198431,0.053375,0.018625,0.399417
15226,16.612959,16.621364,0.000000,6.008333,5.819694,0.188264,0.047875,0.010333,0.948625
15227,16.590708,16.555450,0.000000,5.852458,5.848334,0.003916,0.041708,0.009709,0.634875
15228,16.813042,16.812613,0.000000,6.299668,6.101736,0.197848,0.040333,0.011583,0.607708
15229,16.320083,16.408297,0.000000,6.142625,5.940236,0.202264,0.040375,0.119542,1.350583
15230,16.968417,16.839215,0.000000,5.526000,5.434778,0.090722,0.060916,0.015209,0.609375
15231,16.555125,16.526994,0.000000,6.040751,5.847653,0.192681,0.045000,0.011375,1.021583
15232,16.818708,16.849624,0.000000,5.902915,5.734152,0.168389,0.049958,0.045375,0.606583
15233,16.782000,16.777457,0.000000,6.148375,5.950695,0.197639,0.047250,0.044875,1.252334
15234,16.612125,16.574290,0.000000,5.668084,5.667361,0.000347,0.068375,0.015500,0.290667
15235,16.790042,16.773759,0.000000,5.899916,5.735902,0.163598,0.048791,0.012709,0.964958
15236,16.617333,16.610657,0.000000,5.485000,5.400820,0.083805,0.039417,0.026416,1.089708
15237,17.006292,16.996037,0.000000,5.944501,5.770653,0.173431,0.044625,0.016625,0.661250
15238,16.613083,16.601542,0.000000,5.934791,5.763236,0.171139,0.046375,0.048792,0.945708
15239,16.607583,16.589604,0.000000,5.937416,5.765195,0.172055,0.046417,0.016292,0.613000
15240,16.767334,16.753340,0.000000,6.056625,5.851527,0.204973,0.062375,0.021500,0.984667
15241,16.483125,16.473671,0.000000,5.569875,5.470819,0.098681,0.065208,0.013500,0.618083
15242,16.715583,16.665208,0.000000,6.117376,5.920195,0.197097,0.046625,0.012500,0.966958
15243,16.656833,16.593997,0.000000,5.796624,5.776458,0.019875,0.047459,0.012916,0.913251
15244,16.712792,16.797013,0.000000,6.120458,5.933444,0.186931,0.050792,0.050041,0.347625
15245,16.596333,16.550128,0.000000,6.065375,6.056751,0.008624,0.047625,0.011417,0.598083
15246,17.035834,17.064366,0.000000,5.918750,5.749403,0.168722,0.074458,0.015875,0.608084
15247,16.524333,16.490506,0.000000,5.374416,5.364416,0.009792,0.056542,0.013291,0.970916
15248,16.648125,16.640917,0.000000,6.226791,6.022653,0.204055,0.056333,0.019292,0.291834
15249,16.674167,16.553785,0.000000,6.289875,6.081652,0.208140,0.053583,0.017792,0.997042
15250,16.654791,16.743044,0.000000,5.379083,5.298027,0.080639,0.063584,0.013708,0.581500
15251,16.824917,16.806705,0.000000,6.070584,5.885653,0.184847,0.051833,0.012834,0.650083
15252,16.386042,16.343039,0.000000,6.126500,5.923444,0.202973,0.043916,0.009875,1.096624
15253,16.834416,16.854829,0.000000,5.943666,5.943124,0.000542,0.056584,0.027916,0.308500
15254,16.900625,16.892808,0.000000,6.042750,5.872778,0.169847,0.061084,0.013666,1.371708
15255,16.456167,16.367795,0.000000,5.870042,5.707153,0.162597,0.054083,0.011834,0.313625
15256,16.385667,16.448533,0.000000,5.961999,5.784111,0.177514,0.041000,0.049583,0.990750
15257,16.858791,16.794130,0.000000,5.753208,5.613861,0.139055,0.048834,0.035291,0.665583
15258,16.673584,16.685206,0.000000,6.014749,5.883610,0.131056,0.044791,0.010250,0.963500
15259,16.709833,16.715168,0.000000,6.131209,6.130875,0.000334,0.056917,0.019583,0.918792
15260,16.853250,16.840880,0.000000,6.217667,6.029778,0.187806,0.050583,0.010667,0.655459
15261,16.542208,16.501294,0.000000,6.268083,6.066444,0.201556,0.041750,0.037000,1.248416
15262,16.432167,16.414574,0.000000,6.143166,5.953736,0.189347,0.037917,0.014708,0.311167
15263,16.819667,16.833877,0.000000,5.578166,5.474334,0.103499,0.049333,0.018333,1.362375
15264,16.384958,16.474632,0.000000,6.209584,6.012069,0.197431,0.043625,0.138333,0.613625
15265,16.887875,16.750082,0.000000,5.149918,5.137208,0.012376,0.046958,0.015917,0.949750
15266,16.862167,16.863983,0.000000,5.952499,5.776736,0.175430,0.048166,0.016667,0.290541
15267,16.458041,16.437796,0.000000,5.985126,5.799528,0.185306,0.047292,0.007792,1.180751
15268,16.795875,16.735183,0.000000,5.870791,5.709944,0.160514,0.045292,0.009625,1.258250
15269,16.935959,17.014202,0.000000,6.206250,6.035487,0.170680,0.065083,0.051875,0.650416
15270,16.525208,16.466971,0.000000,6.000333,5.812819,0.187222,0.043833,0.009084,1.234208
15271,16.714042,16.662374,0.000000,6.165792,5.977861,0.187889,0.051750,0.013500,0.289416
15272,16.766083,16.755037,0.000000,5.887541,5.721361,0.165764,0.055917,0.025166,1.211334
15273,16.573708,16.624872,0.000000,6.112917,5.915069,0.197806,0.043917,0.043667,0.663291
15274,16.462834,16.421161,0.000000,6.014709,5.825111,0.189181,0.045083,0.009250,0.970334
15275,16.856958,16.854373,0.000000,5.131750,5.115361,0.015722,0.061375,0.026083,1.136417
15276,16.777708,16.722109,0.000000,6.067082,5.857152,0.209889,0.047125,0.009375,0.373500
15277,16.713625,16.715316,0.000000,6.068375,5.867070,0.201222,0.040375,0.007584,1.287875
15278,16.571792,16.568923,0.000000,5.931291,5.930625,0.000291,0.048375,0.013208,0.607292
15279,16.586542,16.535465,0.000000,6.228084,6.032069,0.195931,0.039458,0.010167,0.919209
15280,16.825208,16.823794,0.000000,6.174291,5.986361,0.187847,0.044458,0.009750,0.497500
15281,16.728708,16.686337,0.000000,6.276000,6.078986,0.196930,0.046000,0.011459,0.946500
15282,16.836250,16.906827,0.000000,6.274207,6.063652,0.210347,0.070584,0.014958,0.897917
15283,16.557959,16.517085,0.000000,5.534959,5.438986,0.095514,0.070416,0.014584,0.291541
15284,16.418416,16.402542,0.000000,5.826042,5.675736,0.150014,0.050792,0.021333,0.899667
15285,16.805542,16.799805,0.000000,4.688333,4.687667,0.000375,0.055833,0.023250,0.610375
15286,16.738542,16.690699,0.000000,5.163333,5.142736,0.020264,0.039416,0.010834,1.260125
15287,16.731041,16.744031,0.000000,5.405541,5.336403,0.068764,0.031292,0.031750,0.619709
15288,16.631834,16.544624,0.000000,5.417042,5.346903,0.069972,0.034125,0.017250,0.913750
15289,16.637416,16.667918,0.000000,5.204500,5.177736,0.026556,0.042250,0.026209,0.608042
15290,16.687542,16.670243,0.000000,5.455041,5.380584,0.074207,0.039167,0.011208,1.109125
15291,16.661167,16.654028,0.000000,5.383458,5.314319,0.068889,0.032458,0.016208,1.227333
15292,16.815208,16.771174,0.000000,5.326792,5.274361,0.052181,0.031208,0.019750,0.614166
15293,16.621333,16.623463,0.000000,5.429458,5.354611,0.074555,0.035959,0.009500,1.222708
15294,16.550125,16.542430,0.000000,5.133124,5.118194,0.014764,0.031625,0.008917,0.608292
15295,16.793542,16.789133,0.000000,5.623710,5.535861,0.087598,0.037542,0.011250,1.261792
15296,16.348500,16.447692,0.000000,5.241875,5.206028,0.035639,0.035083,0.130792,0.612583
15297,16.879500,16.733471,0.000000,4.947334,4.946916,0.000209,0.034000,0.027958,0.751542
15298,16.825292,16.823052,0.000000,5.711917,5.573277,0.138306,0.040916,0.025334,1.215792
15299,16.580083,16.564799,0.000000,5.397376,5.339334,0.057875,0.034125,0.033458,0.617625
15300,16.750833,16.718365,0.000000,5.604457,5.503750,0.100416,0.033792,0.009792,1.229250
15301,16.758625,16.754308,0.000000,5.382292,5.316569,0.065431,0.031125,0.010542,0.607292
15302,16.628125,16.618666,0.000000,5.346126,5.289445,0.056389,0.045875,0.012500,0.986000
15303,16.659917,16.642300,0.000000,5.021041,5.020542,0.000208,0.035000,0.009208,0.608417
15304,16.719792,16.733598,0.000000,5.572917,5.471694,0.100931,0.031541,0.032584,1.228876
15305,16.730375,16.705529,0.000000,5.311166,5.259153,0.051680,0.037375,0.019125,0.607834
15306,16.385083,16.385805,0.000000,4.630084,4.629486,0.000139,0.051375,0.028292,1.239792
15307,16.855708,16.829002,0.000000,4.387417,4.382124,0.004959,0.052667,0.034875,1.212791
15308,16.797917,16.766869,0.000000,5.458583,5.374528,0.083764,0.066167,0.023000,0.618375
15309,16.756208,16.787499,0.000000,5.992292,5.805194,0.187015,0.074334,0.034083,1.230000
15310,16.445625,16.383971,0.000000,4.878292,4.877708,0.000293,0.045292,0.016917,0.608625
15311,16.642209,16.653502,0.000000,5.173166,5.144528,0.028305,0.044250,0.039458,0.753542
15312,16.875541,16.891468,0.000000,5.256251,5.218486,0.037431,0.068417,0.027875,0.350209
15313,16.577625,16.559928,0.000000,4.912500,4.912069,0.000056,0.065375,0.031417,0.911334
15314,16.567709,16.524587,0.000000,4.784918,4.784543,0.000166,0.042458,0.028583,1.217500
15315,16.753583,16.758326,0.000000,4.986832,4.986041,0.000250,0.058458,0.029584,0.445917
15316,16.607875,16.591540,0.000000,4.563543,4.559861,0.000181,0.062125,0.049250,0.936792
15317,16.733583,16.699301,0.000000,5.081126,5.080584,0.000333,0.048084,0.022916,0.630708
15318,16.609750,16.594963,0.000000,3.895624,3.895069,0.000222,0.047250,0.017500,1.255000
15319,16.674334,16.645882,0.000000,4.738916,4.732444,0.006264,0.052708,0.040458,0.303666
15320,16.698083,16.699840,0.000000,5.026375,5.026001,0.000082,0.050792,0.051166,0.944541
15321,16.788958,16.762212,0.000000,5.223082,5.176541,0.046416,0.048709,0.020541,0.599083
15322,16.541084,16.545946,0.000000,5.186791,5.179332,0.007209,0.052708,0.039083,0.635958
15323,16.621666,16.693928,0.000000,4.985668,4.953820,0.031639,0.053584,0.121333,1.117916
15324,16.860292,16.752745,0.000000,5.381875,5.311028,0.070389,0.046333,0.020459,0.289250
15325,16.652208,16.627254,0.000000,5.202291,5.154527,0.046973,0.055834,0.014500,1.252334
15326,16.637042,16.636680,0.000000,5.042126,5.037418,0.004541,0.057125,0.019333,0.612500
15327,16.753167,16.727581,0.000000,5.296917,5.254875,0.041834,0.051458,0.011375,1.249041
15328,16.612541,16.604456,0.000000,5.352834,5.300541,0.052043,0.050000,0.016292,0.615584
15329,16.826292,16.813329,0.000000,4.915375,4.914778,0.000180,0.052542,0.016791,0.888333
15330,16.596542,16.577016,0.000000,5.007625,4.995667,0.011583,0.047000,0.019208,1.106375
15331,16.569125,16.595545,0.000000,5.173208,5.145124,0.027751,0.048875,0.062666,0.642042
15332,16.757250,16.724067,0.000000,5.283375,5.282917,0.000291,0.057333,0.018375,1.266375
15333,16.756791,16.742879,0.000000,5.020000,5.019458,0.000167,0.044584,0.046125,0.304209
15334,16.598709,16.575333,0.000000,4.949500,4.947791,0.001376,0.056833,0.014583,0.772042
15335,16.751166,16.775497,0.000000,4.486583,4.479361,0.006805,0.089875,0.018000,0.375250
15336,16.753000,16.717836,0.000000,4.216832,4.216069,0.000097,0.073667,0.016167,0.593292
15337,16.778167,16.777438,0.000000,4.203083,4.198986,0.003389,0.075875,0.020208,0.618749
15338,16.650167,16.650386,0.000000,3.985791,3.980403,0.005180,0.095708,0.017083,0.307916
15339,16.616125,16.580878,0.000000,4.093500,4.092194,0.000556,0.071166,0.014334,0.799625
15340,16.488500,16.512601,0.000000,5.239000,5.226208,0.012500,0.042583,0.089667,0.610000
15341,16.699958,16.634516,0.000000,5.342000,5.335625,0.006125,0.045833,0.032792,0.651208
15342,16.819792,16.814329,0.000000,4.962460,4.961861,0.000181,0.047500,0.040000,0.290125
15343,16.594791,16.557501,0.000000,5.143500,5.143166,0.000126,0.049125,0.012584,0.957334
15344,16.671125,16.654374,0.000000,5.215001,5.167570,0.046972,0.043084,0.011458,0.650416
15345,16.809125,16.803626,0.000000,4.987459,4.984375,0.002667,0.050250,0.013209,1.078416
15346,16.478750,16.523072,0.000000,5.335167,5.292624,0.042334,0.051375,0.111959,1.136000
15347,16.615000,16.689532,0.000000,4.565334,4.564570,0.000222,0.050625,0.157750,0.607458
15348,16.677334,16.690253,0.000000,5.010292,5.009694,0.000097,0.044125,0.208291,1.089584
15349,16.831875,16.651506,0.000000,5.410583,5.410083,0.000292,0.055041,0.019000,0.590625
15350,16.631541,16.644709,0.000000,5.254792,5.235334,0.019250,0.045334,0.074750,0.750541
15351,16.701417,16.677500,0.000000,5.395418,5.334959,0.060292,0.042375,0.059750,0.359208
15352,16.717250,16.670591,0.000000,5.562541,5.461527,0.100598,0.047125,0.012917,0.783916
15353,16.622542,16.663212,0.000000,5.362084,5.360626,0.001249,0.045500,0.068750,0.896625
15354,16.718041,16.660028,0.000000,5.183501,5.161417,0.021709,0.051750,0.029750,0.465708
15355,16.746084,16.735008,0.000000,5.403166,5.328166,0.074834,0.041708,0.035625,1.080249
15356,16.620250,16.572407,0.000000,5.389375,5.338751,0.050291,0.043666,0.096000,0.465500
15357,16.614041,16.724973,0.000000,5.028750,5.028444,0.000056,0.057750,0.109625,1.091584
15358,16.882167,16.671808,0.000000,5.539500,5.446652,0.092598,0.043750,0.018667,0.646333
15359,16.594792,16.660714,0.000000,4.985084,4.984611,0.000097,0.040250,0.009250,0.776374
15360,16.923916,16.946714,0.000000,5.470416,5.389028,0.080847,0.065000,0.023292,0.670000
15361,16.683959,16.663238,0.000000,4.533917,4.507402,0.025764,0.068875,0.027541,0.960375
15362,16.540416,16.525126,0.000000,5.062125,5.061709,0.000124,0.046667,0.028250,0.637292
15363,16.839834,16.855324,0.000000,5.538041,5.431986,0.105722,0.109958,0.034375,0.643333
15364,16.588750,16.587548,0.000000,5.094207,5.093666,0.000250,0.093291,0.020792,0.981626
15365,16.737250,16.688085,0.000000,5.606375,5.499111,0.106972,0.053875,0.036583,0.609750
15366,16.582916,16.550842,0.000000,4.960376,4.930611,0.029389,0.055625,0.013125,0.969500
15367,16.810250,16.772325,0.000000,5.691876,5.680875,0.010709,0.054500,0.034500,0.655167
15368,16.399542,16.390378,0.000000,5.688500,5.565861,0.122347,0.052375,0.024208,1.047083
15369,16.961333,16.981205,0.000000,5.678959,5.678528,0.000139,0.070709,0.039250,0.906083
15370,16.715500,16.689503,0.000000,4.428750,4.425541,0.003084,0.071334,0.034333,0.646417
15371,16.700959,16.636415,0.000000,5.047709,5.047153,0.000055,0.051958,0.017875,0.630166
15372,16.680000,16.678044,0.000000,5.739750,5.716083,0.023333,0.057541,0.048250,0.610500
15373,16.496791,16.471369,0.000000,5.714043,5.568236,0.145556,0.046750,0.011250,0.921584
15374,16.744250,16.785924,0.000000,5.101125,5.082986,0.017972,0.046500,0.022250,0.607875
15375,16.835875,16.825809,0.000000,5.674209,5.553111,0.120806,0.058584,0.018666,1.082583
15376,16.222167,16.330876,0.000000,5.571750,5.471111,0.100181,0.048583,0.165875,1.056375
15377,17.076167,16.940625,0.000000,5.319126,5.313668,0.005166,0.051166,0.035209,0.470041
15378,16.574500,16.544179,0.000000,5.657042,5.540069,0.116514,0.051958,0.013292,1.286708
15379,16.538083,16.528293,0.000000,5.113043,5.112375,0.000459,0.051583,0.010750,0.531250
15380,16.854250,16.844478,0.000000,5.390001,5.389418,0.000291,0.047833,0.019709,0.774584
15381,16.976167,16.965464,0.000000,6.050668,5.856944,0.193640,0.107375,0.017958,0.457125
15382,16.451416,16.443214,0.000000,4.842750,4.841958,0.000376,0.065459,0.014375,0.596918
15383,16.599750,16.585210,0.000000,5.774166,5.771126,0.002582,0.047917,0.037375,0.920458
15384,16.768500,16.734371,0.000000,5.802333,5.796417,0.005583,0.052125,0.044834,0.640416
15385,16.756959,16.738759,0.000000,6.106375,5.885236,0.221056,0.049916,0.018709,1.226458
15386,16.606291,16.604077,0.000000,5.952292,5.917626,0.034666,0.058084,0.012041,0.291916
15387,16.667500,16.604790,0.000000,6.003417,6.000167,0.003250,0.047625,0.012750,1.224250
15388,16.823667,16.841663,0.000000,6.232208,6.041444,0.190680,0.054958,0.020417,0.292083
15389,16.604458,16.563247,0.000000,5.894709,5.730778,0.163514,0.042459,0.009458,0.926250
15390,16.793250,16.774374,0.000000,6.102583,5.899069,0.203431,0.045084,0.013000,0.449167
15391,16.507709,16.548155,0.000000,5.969292,5.969083,0.000209,0.062250,0.013500,0.976916
15392,16.740083,16.679491,0.000000,5.858000,5.700278,0.157264,0.052583,0.016167,0.980917
15393,16.702042,16.669987,0.000000,5.955459,5.767903,0.187181,0.055208,0.019000,0.697542
15394,16.348375,16.460337,0.000000,5.752167,5.743250,0.008750,0.042791,0.098084,0.939125
15395,16.885583,16.793494,0.000000,5.498334,5.492626,0.005541,0.048583,0.019000,0.656417
15396,16.810875,16.792847,0.000000,6.185208,5.984277,0.200848,0.052500,0.025042,1.143584
15397,16.713875,16.699958,0.000000,6.105668,5.903903,0.201681,0.040958,0.017584,0.609625
15398,16.570125,16.556525,0.000000,5.825251,5.675028,0.149972,0.044625,0.019958,0.943125
15399,16.842292,16.806261,0.000000,6.122501,5.911111,0.211306,0.077791,0.036084,1.225750
15400,16.447500,16.485012,0.000000,6.018999,5.808777,0.209848,0.049000,0.034625,0.611125
15401,16.791958,16.756752,0.000000,5.765583,5.627278,0.138014,0.130333,0.013834,1.256792
15402,16.829333,16.808626,0.000000,6.343625,6.117027,0.226514,0.052667,0.012083,0.625708
15403,16.566542,16.565126,0.000000,5.666793,5.664111,0.002223,0.054625,0.017667,0.931667
15404,16.322292,16.384202,0.000000,5.797834,5.793959,0.003458,0.043708,0.118083,0.445959
15405,17.128583,17.025784,0.000000,5.514792,5.426653,0.087681,0.056333,0.013542,0.756958
15406,16.777125,16.733786,0.000000,6.117292,5.927278,0.189889,0.051917,0.012791,0.610583
15407,16.502167,16.486740,0.000000,5.701375,5.574820,0.126180,0.039458,0.009708,1.177041
15408,16.743208,16.709756,0.000000,6.138541,5.939444,0.199014,0.045167,0.011916,1.260583
15409,16.725500,16.725168,0.000000,5.937625,5.764694,0.172556,0.062083,0.020042,0.634084
15410,16.708417,16.705665,0.000000,6.079209,5.891320,0.187806,0.049125,0.018291,0.766333
15411,16.482000,16.477671,0.000000,6.027208,5.921319,0.105848,0.044583,0.016292,0.412916
15412,16.708875,16.661871,0.000000,6.073209,6.039542,0.033667,0.045916,0.013542,0.900292
15413,16.533916,16.533514,0.000000,6.314126,6.121903,0.192139,0.047917,0.013208,0.545167
15414,16.851167,16.862510,0.000000,5.667667,5.530403,0.136972,0.050083,0.013125,0.950542
15415,16.752250,16.734289,0.000000,6.135585,5.924528,0.210973,0.050542,0.018500,1.278542
15416,16.717125,16.714836,0.000000,6.145958,5.957862,0.188013,0.042833,0.019250,0.640375
15417,16.664917,16.654669,0.000000,6.055334,5.856819,0.198222,0.054208,0.012708,1.246582
15418,16.689833,16.674427,0.000000,6.068500,5.878736,0.189681,0.049083,0.012459,0.309000
15419,16.602458,16.541127,0.000000,5.858541,5.849334,0.009207,0.057625,0.014167,1.301666
15420,16.605417,16.605834,0.000000,6.022125,6.021666,0.000459,0.049083,0.026500,0.289375
15421,16.799792,16.777505,0.000000,6.145251,5.962403,0.182764,0.046083,0.011708,0.928957
15422,16.640125,16.648045,0.000000,5.975750,5.948334,0.027416,0.042958,0.008792,0.585916
15423,16.754208,16.762172,0.000000,6.162292,5.952361,0.209848,0.048583,0.018625,0.635667
15424,16.633708,16.620966,0.000000,5.923667,5.737361,0.186181,0.053334,0.028458,1.296625
15425,16.399250,16.399156,0.000000,6.079167,5.898028,0.181056,0.055500,0.032000,0.638875
15426,16.905875,16.889595,0.000000,4.754750,4.754042,0.000416,0.061125,0.013500,0.933041
15427,16.794000,16.743750,0.000000,5.922166,5.747652,0.174139,0.064584,0.023458,0.633458
15428,16.396875,16.395369,0.000000,6.061959,5.881445,0.180389,0.045750,0.010292,1.251042
15429,17.517584,17.523791,0.000000,5.749251,5.581069,0.167556,0.079625,0.014625,0.966791
15430,16.086875,16.032634,0.000000,4.880126,4.879583,0.000251,0.051291,0.020917,0.640458
15431,16.691625,16.715675,0.000000,5.990626,5.809570,0.180972,0.055833,0.052625,1.257042
15432,16.631083,16.632381,0.000000,5.925083,5.914375,0.010708,0.065250,0.021958,0.637833
15433,16.735708,16.698041,0.000000,5.343958,5.283124,0.060501,0.060709,0.015833,0.935208
15434,16.751000,16.742745,0.000000,6.031167,5.839695,0.191139,0.056834,0.012208,0.623209
15435,16.573667,16.567959,0.000000,5.633708,5.633125,0.000292,0.051875,0.013708,0.926334
15436,16.740708,16.746300,0.000000,5.820125,5.800652,0.018639,0.067459,0.016291,0.512667
15437,16.752959,16.677656,0.000000,5.927542,5.755695,0.171430,0.049458,0.013958,0.928417
15438,16.380166,16.419670,0.000000,6.020916,5.811986,0.208639,0.048209,0.046833,0.613500
15439,16.950917,16.872635,0.000000,5.550959,5.452986,0.097556,0.047542,0.014000,0.859167
15440,16.648042,16.665140,0.000000,6.134291,5.926986,0.207222,0.041541,0.018125,1.300291
15441,16.684000,16.677087,0.000000,6.159584,5.911277,0.248265,0.043000,0.011333,0.609583
15442,16.897833,16.861586,0.000000,6.015876,5.827319,0.188181,0.066208,0.014417,0.953833
15443,16.440625,16.419860,0.000000,5.508625,5.486917,0.021333,0.055167,0.017416,0.631291
