frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
73304,15.686208,15.496319,13.279413,0.000000,2.151750,2.151403,0.000055,0.067042,0.016375,0.582041,637,8040176,132733,0,7210
73305,16.880833,16.780002,10.961368,0.000000,5.903376,5.758030,0.145263,0.052709,0.035208,0.379625,633,8095657,135550,0,5408
73306,16.679375,16.480289,10.617962,0.000000,5.870084,5.710070,0.159722,0.049084,0.025416,0.689542,631,8064770,133139,0,5408
73307,16.076584,16.043036,10.888278,0.000000,5.861209,5.860904,0.000221,0.041458,0.064375,0.673249,645,8116632,137373,0,7351
73308,17.278541,17.103250,11.597133,0.000000,5.501874,5.415862,0.085763,0.072459,0.018875,0.507417,628,8033856,145831,0,5408
73309,16.336334,16.232332,10.417042,0.000000,5.796874,5.652612,0.144055,0.049916,0.012084,1.330876,643,8101659,136059,0,7307
73310,16.750083,16.655481,11.506568,0.000000,5.163833,5.144001,0.019541,0.050083,0.044292,0.658209,633,8064039,144815,0,5492
73311,16.608708,16.421045,10.577332,0.000000,5.940416,5.796821,0.143512,0.048542,0.010750,1.048667,633,8099091,136579,0,5537
73312,16.898417,16.819416,10.996946,0.000000,5.836583,5.683945,0.152472,0.052542,0.018750,0.626750,639,8066885,142490,0,7210
73313,16.599667,16.472498,10.654290,0.000000,5.826750,5.673445,0.152930,0.053791,0.012417,0.952251,632,8049366,138759,0,5408
73314,16.487666,16.353758,10.476384,0.000000,6.034333,5.880238,0.154012,0.046084,0.015375,1.013083,634,8110650,134625,0,5536
73315,16.812834,16.716670,11.624072,0.000000,5.125875,5.118751,0.006916,0.042083,0.017250,0.657667,638,8055386,148042,0,7210
73316,16.651458,16.535883,11.744551,0.000000,5.472375,5.463250,0.008958,0.056208,0.010500,0.982791,632,8080212,144053,0,5408
73317,16.818542,16.685000,11.047951,0.000000,5.612750,5.502237,0.110305,0.055666,0.029125,0.609791,632,8080199,140550,0,5408
73318,16.397583,16.280164,11.202340,0.000000,5.277375,5.268418,0.008623,0.044583,0.012084,1.267208,645,8116284,146273,0,7408
73319,16.924708,16.838766,11.670577,0.000000,5.157124,5.133751,0.023207,0.057792,0.034542,0.609208,630,8033870,145841,0,5408
73320,16.696500,16.503664,10.762421,0.000000,5.758417,5.619737,0.138513,0.051375,0.030042,1.323501,628,8064771,139828,0,5408
73321,16.688917,16.621334,10.753388,0.000000,5.868834,5.710195,0.158305,0.048000,0.049542,0.611208,642,8101894,141090,0,7210
73322,16.689458,16.556847,10.733833,0.000000,5.825000,5.675320,0.149472,0.044459,0.011416,1.079376,632,8064788,137953,0,5408
73323,16.685875,16.530048,10.687789,0.000000,5.848916,5.695654,0.153179,0.048250,0.010834,1.301250,630,8064768,140157,0,5408
73324,16.686417,16.614421,10.726922,0.000000,5.904500,5.736862,0.167430,0.051208,0.012542,0.669666,644,8101896,139719,0,7210
73325,16.679958,16.517260,10.736932,0.000000,5.761917,5.623861,0.137847,0.051542,0.018375,0.947333,630,8049360,138293,0,5408
73326,16.428125,16.297427,10.465468,0.000000,5.923876,5.755905,0.167888,0.052250,0.031417,0.658333,635,8078835,140026,0,5685
73327,16.843834,16.784878,11.370381,0.000000,5.361209,5.303862,0.057222,0.044875,0.010041,0.967833,642,8117246,142712,0,7210
73328,16.767666,16.607965,10.871923,0.000000,5.727292,5.591153,0.135764,0.045542,0.011958,0.645875,630,8033896,141568,0,5408
73329,16.672792,16.562819,11.645466,0.000000,4.833042,4.819252,0.013623,0.059792,0.013291,0.581084,632,8082354,139627,0,5408
73330,16.734542,16.648964,10.726671,0.000000,5.860335,5.698237,0.161722,0.052125,0.012500,1.284417,642,8096167,135887,0,7210
73331,16.647875,16.513594,10.889293,0.000000,5.608334,5.498653,0.109389,0.046541,0.010209,0.482375,630,8052914,140889,0,5408
73332,16.652666,16.462047,10.734820,0.000000,5.810499,5.674404,0.136012,0.051459,0.012750,0.915292,631,8080225,136754,0,5408
73333,16.691917,16.605619,10.708660,0.000000,5.986377,5.813821,0.172472,0.048292,0.015208,0.289375,640,8101896,136715,0,7210
73334,16.646875,16.524626,10.681170,0.000000,5.871708,5.715154,0.156471,0.046167,0.013000,0.777001,632,8064852,139711,0,5408
73335,16.689042,16.574507,10.938213,0.000000,5.710375,5.598863,0.111429,0.047750,0.010458,0.326375,629,8064716,138076,0,5408
73336,16.719958,16.623389,11.123891,0.000000,5.909376,5.898044,0.011332,0.047250,0.040167,0.964333,640,8102141,136923,0,7210
73337,16.706167,16.576170,10.873539,0.000000,5.707585,5.580278,0.127014,0.043500,0.047500,0.642875,631,8049085,140020,0,5408
73338,16.712125,16.596159,10.683505,0.000000,6.061583,5.902738,0.158762,0.045583,0.010750,1.275458,632,8080244,137199,0,5408
73339,16.715375,16.596619,10.684389,0.000000,5.954667,5.785362,0.169222,0.045416,0.010375,0.957917,641,8101893,136180,0,7210
73340,16.570625,16.408839,11.160800,0.000000,5.591709,5.591209,0.000291,0.049458,0.010417,0.662958,630,8049336,139602,0,5408
73341,16.721375,16.637384,11.270497,0.000000,5.948000,5.941544,0.006456,0.047708,0.011250,1.328250,633,8080248,138407,0,5408
73342,16.712375,16.586169,10.650948,0.000000,6.177583,6.012862,0.164638,0.046333,0.009417,0.290834,641,8086434,134729,0,7210
73343,16.752500,16.642243,10.767297,0.000000,5.893708,5.736029,0.157596,0.048000,0.013375,0.971751,632,8064808,139966,0,5408
73344,16.510708,16.392942,10.803124,0.000000,5.811625,5.811044,0.000331,0.049125,0.015375,0.654750,632,8080193,136853,0,5408
73345,16.744375,16.619582,10.664054,0.000000,6.191125,6.024529,0.166513,0.042250,0.010375,0.968833,640,8086489,135465,0,7210
73346,16.697500,16.555826,10.697429,0.000000,5.904041,5.743029,0.160929,0.050000,0.014125,1.325208,632,8064759,139864,0,5408
73347,16.783917,16.674996,10.639401,0.000000,6.414167,6.243363,0.170721,0.044833,0.021167,0.658583,632,8080264,130625,0,5408
73348,16.679458,16.580421,10.523353,0.000000,6.487834,6.305196,0.182554,0.041875,0.010333,1.324791,644,8101842,128515,0,7210
73349,16.586583,16.439879,10.548730,0.000000,6.243666,6.093279,0.150346,0.049584,0.013500,0.315041,629,8049341,131908,0,5408
73350,16.709125,16.590793,10.512012,0.000000,6.592125,6.419612,0.172429,0.053084,0.013291,1.332959,633,8080253,129928,0,5408
73351,16.671709,16.584663,10.588743,0.000000,6.563917,6.400029,0.163805,0.052375,0.010958,0.305917,643,8101979,128906,0,7210
73352,16.646416,16.498993,10.622662,0.000000,6.412667,6.256738,0.155804,0.047167,0.009292,0.970459,630,8049240,130803,0,5408
73353,16.765584,16.657578,10.627748,0.000000,6.443417,6.272488,0.170804,0.046375,0.040500,1.309708,632,8080220,130989,0,5408
73354,16.686625,16.582913,10.462786,0.000000,6.637959,6.460112,0.177763,0.044250,0.009875,0.670917,642,8101945,127716,0,7210
73355,16.596750,16.469918,10.548192,0.000000,6.237291,6.080529,0.156679,0.050625,0.011041,1.308792,628,8049351,132520,0,5408
73356,16.671750,16.506882,10.431656,0.000000,6.525792,6.350821,0.174929,0.046500,0.008708,0.668209,633,8080200,128969,0,5408
73357,16.747458,16.646871,10.688954,0.000000,6.613292,6.450071,0.163138,0.051375,0.020542,0.932291,639,8071066,130313,0,7210
73358,16.596208,16.475192,10.598271,0.000000,6.414960,6.273988,0.140888,0.045542,0.012042,0.289500,632,8083771,130507,0,5408
73359,16.620709,16.543242,10.523002,0.000000,6.606082,6.428779,0.177220,0.043250,0.049166,0.932666,635,8106230,129924,0,5665
73360,16.753458,16.598660,10.606823,0.000000,6.555333,6.405612,0.149596,0.042500,0.011292,0.615625,638,8041476,130612,0,6953
73361,16.693708,16.590591,10.596825,0.000000,6.546624,6.380862,0.165679,0.045125,0.011750,1.158624,630,8080251,130765,0,5408
73362,16.872750,16.754490,10.655749,0.000000,6.633208,6.454904,0.178179,0.056375,0.021125,1.002250,639,8102738,130839,0,7126
73363,16.573209,16.441543,10.512788,0.000000,5.963542,5.806820,0.156597,0.051500,0.012958,0.306250,630,8048524,129378,0,5492
73364,16.546375,16.418701,10.423534,0.000000,6.552459,6.390779,0.161555,0.037750,0.015791,1.130751,632,8080339,129532,0,5408
73365,16.689250,16.602487,10.571539,0.000000,6.581166,6.423029,0.158096,0.051125,0.047458,0.291459,644,8085633,132267,0,7339
73366,16.544583,16.384582,10.497273,0.000000,5.959251,5.793612,0.165555,0.038417,0.012416,0.966625,632,8064801,136660,0,5408
73367,16.890500,16.804120,10.901989,0.000000,6.185042,6.035654,0.149304,0.044833,0.011750,0.524875,634,8117290,136731,0,5408
73368,16.851542,16.735808,10.695622,0.000000,6.522417,6.329946,0.192304,0.066958,0.014625,0.871458,640,8064836,131610,0,7210
73369,16.526583,16.404338,10.505872,0.000000,6.059501,5.902821,0.156555,0.054917,0.012291,1.258709,631,8064877,133195,0,5408
73370,16.633875,16.543057,11.527572,0.000000,6.138458,6.127751,0.010707,0.057292,0.041250,0.625541,633,8095529,131955,0,5408
73371,16.672750,16.518284,10.541002,0.000000,6.299542,6.137780,0.161720,0.039292,0.009708,0.934250,640,8071054,132844,0,7210
73372,16.747792,16.636462,10.687794,0.000000,6.367208,6.212696,0.154429,0.046916,0.011167,0.291333,632,8080400,132166,0,5408
73373,16.602250,16.473629,10.486948,0.000000,6.363334,6.195654,0.167596,0.059291,0.014959,0.616875,633,8080039,131954,0,5408
73374,16.814083,16.717657,11.701672,0.000000,5.915374,5.911696,0.003512,0.068500,0.017167,0.293667,637,8071064,133369,0,7210
73375,16.639792,16.505182,11.003559,0.000000,5.414625,5.344070,0.070305,0.067500,0.033833,1.037542,634,8080152,133593,0,5408
73376,16.754208,16.661080,10.683161,0.000000,6.161792,6.007446,0.154263,0.056167,0.051125,0.607292,634,8080218,130660,0,5408
73377,16.642625,16.472416,10.977035,0.000000,5.968125,5.962919,0.005206,0.056000,0.012958,1.349958,636,8055596,131515,0,7210
73378,16.686875,16.562283,11.423114,0.000000,5.855959,5.846627,0.009332,0.050208,0.013750,0.594376,634,8095877,132963,0,5408
73379,16.682083,16.567975,10.646577,0.000000,6.312125,6.159987,0.152013,0.043084,0.075208,0.608916,632,8079986,131259,0,5408
73380,16.569875,16.459118,10.445370,0.000000,6.397291,6.219571,0.177637,0.045375,0.047709,1.221041,640,8071014,130119,0,7210
73381,16.678959,16.533734,10.580006,0.000000,6.431792,6.264196,0.167513,0.047625,0.010333,0.308333,632,8080240,132522,0,5408
73382,16.754625,16.622174,10.657580,0.000000,6.394917,6.241529,0.153304,0.040541,0.010459,1.098708,631,8064771,132335,0,5408
73383,16.641041,16.575175,10.600088,0.000000,6.466415,6.271237,0.195095,0.059125,0.013500,0.597167,640,8086444,132690,0,7210
73384,16.719625,16.579911,10.822264,0.000000,5.905625,5.905127,0.000498,0.066500,0.016542,0.581959,631,8064808,131692,0,5408
73385,16.482042,16.348670,10.518538,0.000000,5.891417,5.743071,0.148138,0.062875,0.021417,0.900667,639,8140733,134776,0,5644
73386,16.945625,16.830623,11.146920,0.000000,5.741833,5.613654,0.128096,0.042250,0.012875,0.613792,637,8024732,136293,0,7210
73387,16.685542,16.569122,10.953301,0.000000,5.782583,5.668778,0.113680,0.039458,0.026917,1.272667,630,8054267,130426,0,5408
73388,16.865166,16.705669,11.152242,0.000000,5.602917,5.501154,0.101638,0.056000,0.021292,0.628167,632,8075237,129013,0,5408
73389,16.486042,16.353582,11.575375,0.000000,4.814000,4.813169,0.000248,0.045917,0.011791,0.950709,640,8086537,129707,0,7210
73390,16.516250,16.358493,10.742510,0.000000,5.725208,5.613903,0.111221,0.042333,0.012042,0.610209,636,8079478,132992,0,5541
73391,16.808708,16.683367,11.582243,0.000000,5.134584,5.121751,0.012500,0.040459,0.037000,0.742958,632,8064702,136323,0,5408
73392,16.883375,16.781245,11.234839,0.000000,5.806957,5.694362,0.112470,0.039542,0.029375,1.232626,661,8075915,133112,0,9251
73393,16.594500,16.429280,10.927166,0.000000,5.538833,5.432778,0.105763,0.034917,0.017625,0.450167,629,8064822,131981,0,5408
73394,16.676000,16.553761,10.839531,0.000000,5.796417,5.663071,0.133263,0.040250,0.010500,1.232417,633,8095796,130084,0,5408
73395,16.675250,16.537122,10.818256,0.000000,5.758625,5.618946,0.139595,0.038125,0.020584,0.610208,642,8070884,131012,0,7210
73396,16.703625,16.662047,11.001182,0.000000,5.671375,5.563112,0.108180,0.079834,0.017708,0.948333,631,8064739,130866,0,5408
73397,16.667209,16.476922,10.932203,0.000000,5.630251,5.517695,0.112347,0.042166,0.011084,0.443375,632,8080240,129747,0,5408
73398,16.810916,16.655699,10.947780,0.000000,5.851417,5.721530,0.129762,0.038500,0.018917,0.756375,640,8086465,128828,0,7210
73399,16.531417,16.455086,10.983457,0.000000,5.491875,5.407737,0.083930,0.037708,0.029334,0.607125,633,8080229,131664,0,5408
73400,16.807125,16.667329,10.950841,0.000000,6.052084,5.919988,0.131971,0.040167,0.020166,1.050916,632,8064779,128294,0,5408
73401,16.495292,16.310993,10.613963,0.000000,5.732833,5.602696,0.130012,0.036666,0.017250,1.131750,640,8071011,128746,0,7210
73402,16.797250,16.708088,11.130680,0.000000,5.961416,5.851987,0.109304,0.034500,0.020416,0.470208,630,8080227,130789,0,5408
73403,16.565375,16.409449,10.686942,0.000000,5.953083,5.815404,0.137554,0.031125,0.009125,1.241583,633,8080195,128772,0,5408
73404,16.724916,16.588676,10.859175,0.000000,6.136626,6.003071,0.133471,0.032750,0.016334,0.609583,641,8086449,128291,0,7210
73405,16.755917,16.676922,11.099431,0.000000,5.724166,5.618195,0.105888,0.047042,0.018583,0.756374,633,8080295,131858,0,5408
73406,16.698083,16.548369,10.842080,0.000000,6.014875,5.880904,0.133846,0.039375,0.010292,0.530167,630,8062242,127867,0,5408
73407,16.617500,16.474589,10.750716,0.000000,5.822875,5.689446,0.133304,0.030625,0.017209,0.760250,640,8073519,129273,0,7210
73408,16.663042,16.533013,10.913956,0.000000,5.927251,5.811196,0.115930,0.030458,0.011500,1.053125,631,8080233,130248,0,5408
73409,16.866000,16.725958,11.009344,0.000000,5.999793,5.864279,0.135430,0.039083,0.020625,0.463833,632,8080352,129596,0,5408
73410,16.574583,16.469165,10.824842,0.000000,5.728208,5.607571,0.120554,0.036709,0.011166,1.066959,639,8070919,130468,0,7210
73411,16.601792,16.489073,10.868590,0.000000,5.996208,5.881778,0.114346,0.038625,0.031625,0.607833,632,8095674,129889,0,5408
73412,16.726792,16.596467,10.874205,0.000000,6.174875,6.036987,0.137805,0.036416,0.034125,1.071083,631,8064778,127687,0,5408
73413,16.630000,16.503084,11.423873,0.000000,5.806666,5.806419,0.000247,0.043958,0.027917,0.611000,640,8086541,132423,0,7210
73414,16.791500,16.648921,11.055396,0.000000,6.114667,5.980071,0.134513,0.039375,0.019833,0.749916,632,8064756,128187,0,5408
73415,16.725750,16.603105,10.897991,0.000000,5.909000,5.777196,0.131679,0.038708,0.017125,1.066792,638,8087556,130431,0,7006
73416,16.468666,16.348793,10.724463,0.000000,5.891625,5.777613,0.113971,0.030500,0.030000,0.452125,632,8070076,129552,0,5612
73417,16.784542,16.654661,11.054714,0.000000,6.124958,6.015570,0.109263,0.050625,0.018292,0.798791,632,8089290,129659,0,5408
73418,16.686333,16.552828,11.363120,0.000000,5.759876,5.759502,0.000374,0.063459,0.015916,0.465208,640,8071104,127682,0,7210
73419,16.851792,16.723755,10.950665,0.000000,5.821626,5.665405,0.156096,0.075583,0.014209,0.949500,631,8064726,131126,0,5408
73420,16.559958,16.390330,10.807174,0.000000,5.568543,5.465695,0.102597,0.048959,0.029041,0.624583,631,8080243,128818,0,5408
73421,16.882792,16.786655,11.083078,0.000000,5.776541,5.646529,0.129929,0.049083,0.033084,1.276084,640,8081811,126943,0,7210
73422,16.965042,16.876521,10.826048,0.000000,6.428417,6.259821,0.168388,0.071500,0.034000,0.846499,632,8100362,119732,0,5408
73423,16.335333,16.176794,10.193837,0.000000,6.558041,6.408570,0.149346,0.052208,0.012292,0.626416,631,8064756,117867,0,5408
73424,16.682375,16.529120,10.170952,0.000000,7.162333,6.982862,0.179387,0.061875,0.031625,1.280334,638,8055602,116604,0,7210
73425,16.607167,16.478197,10.530871,0.000000,6.757333,6.602529,0.154679,0.041708,0.010000,0.611417,633,8080252,121283,0,5408
73426,16.593125,16.512252,11.195415,0.000000,6.745041,6.744862,0.000096,0.053833,0.033417,0.680375,634,8095645,119117,0,5408
73427,16.818000,16.707034,10.445127,0.000000,7.066167,6.894529,0.171555,0.047041,0.011750,0.310208,639,8071007,118899,0,7210
73428,17.040583,16.963406,10.836921,0.000000,6.992374,6.832987,0.159304,0.058750,0.051417,0.661500,632,8093732,120356,0,5408
73429,16.364042,16.224716,10.241285,0.000000,6.681917,6.507945,0.173888,0.053583,0.019500,0.300792,631,8066791,117916,0,5408
73430,16.600416,16.493332,10.452296,0.000000,6.833876,6.659654,0.174055,0.059292,0.034000,0.962541,641,8068244,118431,0,7210
73431,16.660417,16.488151,10.449518,0.000000,6.883166,6.732321,0.150804,0.054542,0.018833,1.309125,629,8072165,120759,0,5408
73432,16.708917,16.648363,10.361114,0.000000,7.106749,7.001153,0.105471,0.059333,0.020917,0.318083,633,8091037,118682,0,5410
73433,16.715833,16.565966,10.348795,0.000000,7.042292,6.832779,0.209388,0.052250,0.011167,1.328458,640,8055630,117644,0,7210
73434,16.531208,16.438080,10.728240,0.000000,6.911042,6.910821,0.000138,0.058125,0.016875,0.298333,631,8080194,119366,0,5408
73435,16.949792,16.826004,10.444309,0.000000,7.199208,7.041987,0.157096,0.049375,0.017792,0.966208,635,8095592,119463,0,5408
73436,16.631500,16.506175,10.260781,0.000000,7.083458,6.894820,0.188555,0.049708,0.017250,0.290792,639,8055615,117263,0,7210
73437,16.802292,16.742442,10.795801,0.000000,6.790666,6.650654,0.139929,0.048958,0.072208,0.601668,633,8111061,121938,0,5408
73438,16.401583,16.217426,10.925962,0.000000,6.725209,6.724779,0.000388,0.050042,0.013416,0.463875,632,8064776,117610,0,5408
73439,16.788417,16.688121,10.172576,0.000000,7.307790,7.133445,0.174262,0.056041,0.012875,0.610666,640,8071014,118469,0,7210
73440,16.585458,16.448783,10.262339,0.000000,7.003500,6.852446,0.150804,0.052625,0.021500,1.246375,632,8095721,121005,0,5408
73441,16.774000,16.673183,10.661136,0.000000,6.764542,6.610820,0.153597,0.048958,0.023875,0.315750,630,8064779,125207,0,5408
73442,16.641042,16.508166,10.184919,0.000000,7.123416,6.954320,0.168971,0.051833,0.052292,0.948167,641,8055589,117798,0,7210
73443,16.888791,16.777178,10.503170,0.000000,7.118750,6.946113,0.172554,0.059167,0.013750,0.289917,632,8095750,121521,0,5408
73444,16.536417,16.424964,10.203425,0.000000,7.029709,6.879570,0.150055,0.045292,0.018875,0.950208,634,8080150,117905,0,5408
73445,16.595375,16.473754,10.158409,0.000000,7.166083,6.991863,0.174137,0.045708,0.015625,0.293833,636,8055583,117519,0,7210
73446,16.761167,16.642200,10.280543,0.000000,7.121542,6.966738,0.154720,0.041208,0.017000,0.617541,632,8095754,120516,0,5408
73447,16.648041,16.522887,10.054178,0.000000,7.280959,7.103404,0.177430,0.039917,0.031333,1.265375,632,8080227,118044,0,5408
73448,16.661209,16.534792,10.126729,0.000000,7.226917,7.056779,0.170055,0.048291,0.023875,0.655500,641,8055494,116270,0,7210
73449,16.877333,16.784719,10.716815,0.000000,6.268000,6.113279,0.154638,0.061708,0.016750,0.903542,633,8100997,120703,0,5408
73450,16.675042,16.539751,10.414880,0.000000,6.942999,6.767445,0.175471,0.049833,0.016542,0.299750,633,8074927,116759,0,5408
73451,16.649166,16.536827,10.300321,0.000000,7.037250,6.863363,0.173804,0.049875,0.011667,1.294083,640,8070995,116958,0,7210
73452,16.548375,16.431293,10.169549,0.000000,7.051290,7.020862,0.030345,0.050959,0.012708,0.291750,632,8080283,118123,0,5408
73453,16.612834,16.494319,10.543742,0.000000,7.258791,7.258404,0.000304,0.048833,0.011667,0.951957,632,8080254,116634,0,5408
73454,16.657333,16.563633,10.583180,0.000000,7.355375,7.354877,0.000498,0.043792,0.043416,0.914875,640,8070951,114941,0,7210
73455,16.909708,16.767622,10.250631,0.000000,7.274167,7.116738,0.157387,0.052375,0.015750,0.306750,634,8081424,118521,0,5408
73456,16.668250,16.535657,9.941172,0.000000,7.375042,7.197737,0.177221,0.052667,0.011458,1.250376,630,8079058,114900,0,5408
73457,16.622959,16.516080,9.915610,0.000000,7.380374,7.202112,0.178179,0.054416,0.011417,0.646667,641,8071006,115306,0,7210
73458,16.814125,16.688304,10.092974,0.000000,7.301542,7.144238,0.157179,0.054625,0.015875,0.974626,631,8080389,115908,0,5408
73459,16.643125,16.519768,10.056465,0.000000,7.227458,7.044612,0.182763,0.049125,0.011125,0.292166,631,8080092,114928,0,5408
73460,16.579666,16.490208,10.111773,0.000000,7.275376,7.251988,0.023305,0.048334,0.029333,1.049292,639,8071120,114805,0,7210
73461,16.813167,16.674699,9.970297,0.000000,7.406209,7.242446,0.163638,0.042833,0.032292,0.382500,632,8080424,115231,0,5408
73462,16.641667,16.529316,9.984084,0.000000,7.359707,7.180695,0.178929,0.047000,0.012833,1.059332,631,8080004,113802,0,5408
73463,16.609208,16.492365,9.818715,0.000000,7.399333,7.232821,0.166429,0.048875,0.052500,1.262334,641,8071026,115953,0,7210
73464,16.770750,16.649898,9.804363,0.000000,7.551459,7.382196,0.169138,0.046167,0.012458,0.311416,631,8080307,113214,0,5408
73465,16.486458,16.372412,10.032838,0.000000,7.246083,7.245862,0.000138,0.050250,0.020250,1.268001,631,8080180,114223,0,5408
73466,16.818459,16.696093,9.864118,0.000000,7.580083,7.421279,0.158679,0.045791,0.017750,0.305833,640,8071076,115258,0,7210
73467,16.548375,16.440467,10.296546,0.000000,7.372834,7.372446,0.000304,0.053166,0.014375,0.971167,631,8080220,114355,0,5408
73468,16.831250,16.721508,9.741035,0.000000,7.690709,7.513071,0.177513,0.049208,0.010083,0.292583,638,8085150,113699,0,7126
73469,16.686375,16.566378,9.783014,0.000000,7.507833,7.344362,0.163263,0.045333,0.037750,0.950749,631,8066263,115241,0,5492
73470,16.712250,16.590404,9.837133,0.000000,7.471624,7.311529,0.160012,0.041750,0.013125,1.271791,633,8080083,113996,0,5408
73471,16.681250,16.572386,9.746281,0.000000,7.491543,7.313404,0.178055,0.045625,0.011375,0.316750,641,8070987,113997,0,7210
73472,16.620875,16.498080,9.740834,0.000000,7.433249,7.275362,0.157804,0.045833,0.011542,1.286541,631,8080264,114949,0,5408
73473,16.794000,16.695167,9.976326,0.000000,7.434541,7.260321,0.174137,0.054000,0.035541,0.306834,633,8080267,114208,0,5408
73474,16.613416,16.482637,9.722121,0.000000,7.449541,7.270070,0.179388,0.050584,0.037583,1.301041,641,8070976,112895,0,7210
73475,16.641084,16.529179,9.909342,0.000000,7.388459,7.219071,0.169304,0.044083,0.024833,0.293708,627,8080257,116235,0,5408
73476,16.730083,16.569636,9.843328,0.000000,7.436792,7.280821,0.155887,0.042958,0.010417,0.947959,632,8064793,112535,0,5408
73477,16.641667,16.535453,9.824358,0.000000,7.469124,7.290653,0.178388,0.038833,0.009208,0.517834,641,8070999,114219,0,7210
73478,16.719375,16.634917,9.817914,0.000000,7.539708,7.372487,0.167096,0.052000,0.029166,1.151250,633,8095733,115893,0,5408
73479,16.666541,16.551376,9.900004,0.000000,7.365874,7.206904,0.158887,0.051834,0.040333,0.738042,632,8080226,114080,0,5408
73480,16.221125,16.099915,9.489576,0.000000,7.364793,7.187071,0.177638,0.044334,0.012416,0.446500,646,8091919,112421,0,7667
73481,17.216250,17.079617,12.574399,0.000000,4.609000,4.608486,0.000180,0.079625,0.021125,0.663625,630,8056854,175163,0,5408
73482,16.827709,16.766877,10.922964,0.000000,6.114251,5.948821,0.165346,0.104166,0.019000,0.309917,630,8064814,126238,0,5408
73483,16.519000,16.358519,10.575036,0.000000,5.790167,5.646737,0.142888,0.086291,0.014917,0.984833,642,8086423,127761,0,7210
73484,16.489625,16.319333,11.453550,0.000000,5.809625,5.798668,0.010957,0.059791,0.018167,0.295417,628,8064856,128122,0,5408
73485,16.688583,16.606672,10.653863,0.000000,6.515125,6.450127,0.064998,0.052250,0.051042,0.909292,632,8095640,129183,0,5408
73486,16.627000,16.533478,10.781374,0.000000,6.500417,6.495835,0.004582,0.068458,0.018250,0.763875,642,8086493,127004,0,7210
73487,16.849917,16.706242,10.718289,0.000000,6.481917,6.337488,0.144304,0.047541,0.013959,0.661708,632,8064904,129846,0,5408
73488,16.775458,16.678117,10.690031,0.000000,6.612709,6.453571,0.158971,0.079833,0.025584,0.924958,631,8064624,126169,0,5408
73489,16.544125,16.397358,10.321188,0.000000,6.421085,6.227196,0.193722,0.059375,0.021917,0.654292,642,8093463,128473,0,7210
73490,16.358875,16.241036,10.254886,0.000000,6.424959,6.235362,0.189513,0.050292,0.009583,1.321792,632,8073207,130468,0,5408
73491,17.098542,16.967109,10.956437,0.000000,6.541667,6.381405,0.160179,0.051708,0.037250,0.288708,630,8064797,133804,0,5408
73492,16.576416,16.456834,10.358008,0.000000,6.576417,6.372237,0.204055,0.059250,0.017459,0.951416,641,8102070,128369,0,7210
73493,16.595834,16.495290,10.560174,0.000000,6.340000,6.178362,0.161555,0.050125,0.013583,0.288667,632,8050903,129693,0,5408
73494,16.803500,16.660705,10.590958,0.000000,6.850459,6.688321,0.162013,0.055958,0.011208,0.903875,630,8078495,126642,0,5408
73495,16.555500,16.414834,10.409009,0.000000,6.511125,6.337571,0.173471,0.045291,0.010042,0.901917,641,8086486,128763,0,7210
73496,16.752041,16.665213,10.607922,0.000000,6.720208,6.549237,0.170846,0.049292,0.010375,0.669584,632,8064785,128653,0,5408
73497,16.812125,16.716751,10.652702,0.000000,6.652418,6.479655,0.172679,0.065459,0.026500,0.967708,632,8095619,129414,0,5408
73498,16.510292,16.335966,10.393729,0.000000,6.485709,6.334279,0.151346,0.061917,0.013458,0.304791,641,8071021,125940,0,7210
73499,16.692375,16.617878,10.825671,0.000000,6.417208,6.287779,0.129346,0.046875,0.011375,0.950625,653,8069674,132869,0,7449
73500,16.637542,16.512403,11.374622,0.000000,5.834666,5.834279,0.000304,0.058791,0.019834,0.611000,632,8065006,134684,0,5408
73501,16.750375,16.653486,10.661955,0.000000,6.194084,6.015612,0.178388,0.047625,0.053458,0.959250,641,8086218,136846,0,7210
73502,16.683333,16.536088,10.614990,0.000000,5.980082,5.773195,0.206804,0.053042,0.017625,1.260999,632,8064790,136958,0,5408
73503,16.719750,16.601823,10.581885,0.000000,6.139543,5.959030,0.180429,0.054125,0.023833,0.318625,633,8095710,137168,0,5408
73504,16.509792,16.398135,11.262750,0.000000,6.155583,6.144043,0.011540,0.045583,0.014833,0.910542,640,8086423,134910,0,7210
73505,16.883458,16.756382,10.817496,0.000000,6.168791,5.994487,0.174221,0.053583,0.011125,0.314708,632,8064769,138474,0,5408
73506,16.680208,16.545451,10.524374,0.000000,6.166208,5.988696,0.177429,0.052209,0.012833,0.952667,630,8064813,134410,0,5408
73507,16.597459,16.478591,10.481899,0.000000,6.148999,5.958695,0.190179,0.045500,0.019625,0.500458,641,8086513,136564,0,7210
73508,16.763083,16.683510,10.729477,0.000000,6.114167,5.951321,0.162763,0.063458,0.026542,0.946042,631,8064712,136894,0,5408
73509,16.612625,16.486753,11.104888,0.000000,5.278167,5.218237,0.059680,0.053542,0.024375,0.962376,632,8095688,137255,0,5408
