frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other
20044,16.647875,16.511209,11.638279,0.000000,4.981251,4.974973,0.005986,0.074458,0.036125,0.860917,631,8080232,151136,0,5408,0,2,5406,0,3510,1896,0,0
20045,16.705333,16.554378,11.711391,0.000000,4.991334,4.990972,0.000112,0.065583,0.018834,0.647958,632,8064826,151025,0,5408,0,2,5406,0,3510,1896,0,0
20046,16.682792,16.567372,11.549927,0.000000,5.036708,5.036180,0.000237,0.077791,0.012875,1.267916,639,8086389,151812,0,7210,0,2,7208,0,4680,2528,0,0
20047,16.735750,16.638337,11.572962,0.000000,5.108833,5.086556,0.021902,0.075041,0.022459,0.632458,633,8080214,151615,0,5408,0,2,5406,0,3510,1896,0,0
20048,16.722041,16.584475,11.519288,0.000000,5.108958,5.107055,0.001695,0.076500,0.019917,1.108167,632,8095742,151004,0,5408,0,2,5406,0,3510,1896,0,0
20049,16.616667,16.503209,11.732084,0.000000,4.882500,4.881971,0.000196,0.078875,0.014167,0.289083,661,8044929,153514,0,9251,0,2,9249,0,4680,4569,0,0
20050,16.782125,16.652508,11.827959,0.000000,4.938415,4.917514,0.020610,0.063167,0.011875,0.900958,633,8080202,152584,0,5408,0,2,5406,0,3510,1896,0,0
20051,16.693125,16.565712,11.426902,0.000000,5.156833,5.139180,0.017278,0.062917,0.040166,1.251083,632,8080245,150455,0,5408,0,2,5406,0,3510,1896,0,0
20052,16.643917,16.545925,11.455692,0.000000,5.152958,5.137263,0.015445,0.070958,0.035167,0.633833,641,8070952,151441,0,7210,0,2,7208,0,4680,2528,0,0
20053,16.749958,16.633125,11.558048,0.000000,5.114333,5.102931,0.011194,0.079833,0.013209,1.093293,632,8080229,150854,0,5408,0,2,5406,0,3510,1896,0,0
20054,16.671000,16.550493,11.397681,0.000000,5.235041,5.197472,0.037361,0.063375,0.016958,0.614750,632,8095687,150389,0,5408,0,2,5406,0,3510,1896,0,0
20055,16.610167,16.505191,11.147296,0.000000,5.354668,5.280180,0.074112,0.070791,0.045084,1.280416,643,8070998,150437,0,7210,0,2,7208,0,4680,2528,0,0
20056,16.727625,16.571545,11.368677,0.000000,5.254042,5.229723,0.024111,0.073750,0.011083,0.637250,631,8064869,150042,0,5408,0,2,5406,0,3510,1896,0,0
20057,16.724416,16.602736,11.397455,0.000000,5.176626,5.148472,0.027862,0.070375,0.036334,0.608583,633,8080193,148562,0,5408,0,2,5406,0,3510,1896,0,0
20058,16.600125,16.503839,11.344634,0.000000,5.216167,5.196055,0.019903,0.067417,0.035250,0.911958,641,8086413,149640,0,7210,0,2,7208,0,4680,2528,0,0
20059,16.457375,16.325783,11.072661,0.000000,5.267374,5.202681,0.064319,0.061875,0.043417,0.631208,641,8155464,155623,0,5769,0,2,5767,0,3510,2257,0,0
20060,16.866584,16.722258,12.489869,0.000000,4.448792,4.448180,0.000320,0.071791,0.014167,0.907750,633,7987534,162500,0,5408,0,2,5406,0,3510,1896,0,0
20061,16.701208,16.603868,12.058100,0.000000,5.249499,5.248846,0.000445,0.082542,0.019375,0.611458,641,8071046,151060,0,7210,0,2,7208,0,4680,2528,0,0
20062,16.703875,16.590381,11.381885,0.000000,5.287000,5.255681,0.031069,0.065667,0.049166,0.938541,635,8095805,150009,0,5408,0,2,5406,0,3510,1896,0,0
20063,16.743083,16.635663,11.371421,0.000000,5.283333,5.233514,0.049486,0.074334,0.039041,0.630167,631,8080804,149303,0,5408,0,2,5406,0,3510,1896,0,0
20064,16.603875,16.456124,11.400076,0.000000,5.069083,5.068430,0.000278,0.072000,0.038125,0.770958,640,8070266,150959,0,7210,0,2,7208,0,4680,2528,0,0
20065,16.687667,16.570774,11.214023,0.000000,5.360333,5.284681,0.075319,0.074417,0.018416,0.645459,632,8080215,147907,0,5408,0,2,5406,0,3510,1896,0,0
20066,16.752417,16.622784,11.270608,0.000000,5.364458,5.300639,0.063486,0.065625,0.045625,1.021917,639,8072045,148540,0,7019,0,2,7208,0,4680,2528,0,0
20067,16.578833,16.425420,11.335302,0.000000,5.164251,5.161972,0.001779,0.067125,0.019083,1.263499,633,8063772,148747,0,5599,0,2,5406,0,3510,1896,0,0
20068,16.707875,16.628959,11.337837,0.000000,5.318959,5.268097,0.050653,0.066417,0.022916,0.298750,632,8095796,147892,0,5408,0,2,5406,0,3510,1896,0,0
20069,16.726125,16.583249,11.179335,0.000000,5.422292,5.358222,0.063820,0.077042,0.026375,1.321041,641,8070865,149066,0,7210,0,2,7208,0,4680,2528,0,0
20070,16.606500,16.517889,11.203657,0.000000,5.343667,5.296263,0.047237,0.077542,0.041000,0.638417,633,8080230,148993,0,5408,0,2,5406,0,3510,1896,0,0
20071,16.372583,16.263551,10.863180,0.000000,5.421374,5.357847,0.063360,0.062917,0.051750,0.950417,643,8186765,154141,0,5750,0,2,5748,0,3510,2238,0,0
20072,17.007125,16.851378,12.581648,0.000000,4.462792,4.435222,0.027278,0.081000,0.034709,0.553292,634,7947393,168099,0,7210,0,2,7208,0,4680,2528,0,0
20073,16.673209,16.558211,11.352215,0.000000,5.263416,5.233804,0.029403,0.065791,0.022209,0.952125,629,8080139,149875,0,5408,0,2,5406,0,3510,1896,0,0
20074,16.776416,16.650731,11.281166,0.000000,5.370916,5.307472,0.063111,0.070209,0.012958,0.647416,632,8064661,148632,0,5408,0,2,5406,0,3510,1896,0,0
20075,16.615167,16.493688,11.449055,0.000000,5.097626,5.080139,0.017237,0.076833,0.034042,1.278458,642,8086435,149721,0,7210,0,2,7208,0,4680,2528,0,0
20076,16.713625,16.571249,11.318494,0.000000,5.306333,5.266013,0.040029,0.073583,0.031500,1.295584,632,8080236,148743,0,5408,0,2,5406,0,3510,1896,0,0
20077,16.668333,16.577010,11.125452,0.000000,5.456168,5.360681,0.095194,0.070250,0.013834,0.633834,633,8084581,147525,0,5408,0,2,5406,0,3510,1896,0,0
20078,16.265250,16.169740,10.629802,0.000000,5.556625,5.458264,0.097986,0.071042,0.131417,1.261000,641,8065473,149142,0,7446,0,2,7444,0,4680,2764,0,0
20079,17.066584,16.913215,11.750951,0.000000,5.205458,5.191096,0.014029,0.071000,0.013333,0.610792,634,8095707,153267,0,5408,0,2,5406,0,3510,1896,0,0
20080,16.680875,16.537086,11.328873,0.000000,5.298667,5.296764,0.001569,0.064875,0.018041,0.927875,631,8064652,147709,0,5408,0,2,5406,0,3510,1896,0,0
20081,16.712250,16.566000,11.189629,0.000000,5.429083,5.349847,0.078986,0.061666,0.012417,0.609667,639,8055626,148162,0,7210,0,2,7208,0,4680,2528,0,0
20082,16.660791,16.591226,11.769517,0.000000,5.339459,5.339138,0.000112,0.071250,0.036084,0.902792,633,8104411,148906,0,5408,0,2,5406,0,3510,1896,0,0
20083,16.844917,16.725833,12.274097,0.000000,5.119333,5.115889,0.002986,0.089292,0.021916,0.958459,633,8086916,147641,0,5408,0,2,5406,0,3510,1896,0,0
20084,16.465000,16.304380,11.325249,0.000000,5.065458,5.039222,0.025945,0.064042,0.013750,0.631459,639,8040073,146769,0,7210,0,2,7208,0,4680,2528,0,0
20085,16.724042,16.628813,11.506853,0.000000,5.221668,5.208805,0.012446,0.060041,0.022584,1.047042,633,8101721,149337,0,5408,0,2,5406,0,3510,1896,0,0
20086,16.630916,16.518918,11.120381,0.000000,5.430375,5.365889,0.064194,0.065167,0.019250,0.617250,632,8074354,147098,0,5408,0,2,5406,0,3510,1896,0,0
20087,16.833375,16.708162,11.348598,0.000000,5.374458,5.310930,0.063195,0.066709,0.016583,1.079792,641,8070826,148775,0,7210,0,2,7208,0,4680,2528,0,0
20088,16.557834,16.434418,11.214971,0.000000,5.224542,5.180430,0.043862,0.062041,0.040625,0.297042,632,8080295,148191,0,5408,0,2,5406,0,3510,1896,0,0
20089,16.760458,16.665380,11.130798,0.000000,5.533376,5.426765,0.106319,0.067542,0.045333,0.948084,632,8095621,147661,0,5408,0,2,5406,0,3510,1896,0,0
20090,16.691625,16.545925,11.256202,0.000000,5.319125,5.268930,0.050028,0.075542,0.019708,0.986959,639,8055567,148029,0,7210,0,2,7208,0,4680,2528,0,0
20091,16.670625,16.564768,12.387876,0.000000,5.065000,5.064638,0.000196,0.067292,0.028375,0.481333,634,8095675,152256,0,5408,0,2,5406,0,3510,1896,0,0
20092,16.659958,16.512698,11.477168,0.000000,5.111249,5.110847,0.000152,0.069584,0.057291,0.939083,630,8049352,150419,0,5408,0,2,5406,0,3510,1896,0,0
20093,16.700417,16.605829,11.757915,0.000000,4.926542,4.924097,0.002112,0.069833,0.014209,0.463583,642,8101955,152891,0,7210,0,2,7208,0,4680,2528,0,0
20094,16.677583,16.569821,11.554807,0.000000,5.082752,5.078347,0.004196,0.072917,0.015250,0.786126,632,8080142,151948,0,5408,0,2,5406,0,3510,1896,0,0
20095,16.657292,16.541707,11.450082,0.000000,5.174585,5.167015,0.007278,0.067833,0.041125,0.646250,630,8080242,151476,0,5408,0,2,5406,0,3510,1896,0,0
20096,16.625458,16.503748,11.514920,0.000000,4.993334,4.992472,0.000278,0.074417,0.020125,0.778209,640,8055471,151525,0,7210,0,2,7208,0,4680,2528,0,0
20097,16.749250,16.615872,11.597383,0.000000,5.104626,5.074430,0.029904,0.069542,0.013958,0.641417,632,8080227,152770,0,5408,0,2,5406,0,3510,1896,0,0
20098,16.669500,16.533790,11.523919,0.000000,5.115876,5.115306,0.000278,0.067542,0.028542,0.943707,632,8080241,151464,0,5408,0,2,5406,0,3510,1896,0,0
20099,16.655625,16.564958,11.487338,0.000000,5.127332,5.125513,0.001528,0.077292,0.022375,0.956624,641,8071033,152569,0,7210,0,2,7208,0,4680,2528,0,0
20100,16.733000,16.618746,11.781138,0.000000,4.970749,4.970180,0.000278,0.062834,0.034458,0.635417,633,8095582,153418,0,5408,0,2,5406,0,3510,1896,0,0
20101,16.632000,16.505342,11.354139,0.000000,5.226042,5.209848,0.015902,0.072667,0.037792,0.944625,632,8080379,151018,0,5408,0,2,5406,0,3510,1896,0,0
20102,16.670459,16.550042,12.020337,0.000000,5.075291,5.074763,0.000278,0.075166,0.019459,0.307584,641,8055419,152569,0,7210,0,2,7208,0,4680,2528,0,0
20103,16.624625,16.474579,12.441900,0.000000,4.870833,4.863013,0.007529,0.076000,0.023208,0.995833,632,8064783,151726,0,5408,0,2,5406,0,3510,1896,0,0
20104,16.869125,16.805240,11.296497,0.000000,5.510167,5.427056,0.082819,0.063666,0.052167,0.608750,635,8111077,147128,0,5408,0,2,5406,0,3510,1896,0,0
20105,16.671125,16.512210,10.871533,0.000000,5.662459,5.521389,0.140695,0.063083,0.020292,0.753291,639,8055562,145647,0,7210,0,2,7208,0,4680,2528,0,0
20106,16.685916,16.585864,11.110354,0.000000,5.473291,5.393555,0.079362,0.069917,0.046583,1.097666,635,8095631,146327,0,5408,0,2,5406,0,3510,1896,0,0
20107,16.621084,16.483348,10.963344,0.000000,5.525584,5.416264,0.109069,0.064208,0.013542,0.627583,631,8064787,143775,0,5408,0,2,5406,0,3510,1896,0,0
20108,16.360958,16.315499,10.784748,0.000000,5.538792,5.443389,0.095028,0.062833,0.091209,1.106083,641,8054964,147945,0,7339,0,2,7337,0,4680,2657,0,0
20109,17.015208,16.822882,11.597834,0.000000,5.344833,5.344138,0.000362,0.073209,0.035625,0.624542,633,8095508,149171,0,5408,0,2,5406,0,3510,1896,0,0
20110,16.649292,16.508229,11.367689,0.000000,5.466833,5.462431,0.004236,0.066375,0.011250,1.113209,632,8080562,144453,0,5408,0,2,5406,0,3510,1896,0,0
20111,16.620417,16.490333,10.869376,0.000000,5.619125,5.510347,0.108445,0.072541,0.022917,0.628375,639,8086117,143693,0,7210,0,2,7208,0,4680,2528,0,0
20112,16.747458,16.677332,12.201787,0.000000,5.375750,5.375096,0.000362,0.084417,0.013958,0.757959,632,8080487,148076,0,5408,0,2,5406,0,3510,1896,0,0
20113,16.708292,16.569071,10.867676,0.000000,5.712666,5.581514,0.130778,0.064041,0.013209,1.104334,632,8079973,144479,0,5408,0,2,5406,0,3510,1896,0,0
20114,16.726625,16.635075,10.930324,0.000000,5.729874,5.599014,0.130486,0.072333,0.041417,0.463042,639,8071034,146116,0,7210,0,2,7208,0,4680,2528,0,0
20115,16.624583,16.491516,11.259294,0.000000,5.262833,5.234096,0.028487,0.069792,0.043833,1.131917,633,8080527,145208,0,5408,0,2,5406,0,3510,1896,0,0
20116,16.701333,16.563785,11.101750,0.000000,5.510208,5.434806,0.075152,0.070250,0.014250,0.646458,630,8064783,144501,0,5408,0,2,5406,0,3510,1896,0,0
20117,16.745875,16.611949,11.503158,0.000000,5.059168,5.058639,0.000195,0.064167,0.015583,1.045625,641,8070795,147357,0,7210,0,2,7208,0,4680,2528,0,0
20118,16.669167,16.605385,11.252602,0.000000,5.544625,5.544013,0.000320,0.073500,0.037917,0.637708,634,8095588,147199,0,5408,0,2,5406,0,3510,1896,0,0
20119,16.812458,16.659379,11.033274,0.000000,5.643708,5.508889,0.134361,0.085209,0.018750,1.076416,638,8056811,141482,0,7006,0,2,7004,0,4536,2468,0,0
20120,16.672875,16.519473,10.624885,0.000000,5.960834,5.796875,0.163875,0.076625,0.028084,0.610917,633,8078987,137289,0,5612,0,2,5610,0,3654,1956,0,0
20121,16.773875,16.660247,10.720663,0.000000,6.134749,5.975916,0.158750,0.072584,0.036958,0.816999,631,8080265,135632,0,5408,0,2,5406,0,3510,1896,0,0
20122,16.600209,16.473253,10.517955,0.000000,5.984499,5.805291,0.179125,0.062416,0.018542,1.240418,640,8070963,135710,0,7210,0,2,7208,0,4680,2528,0,0
20123,16.259958,16.184786,10.253699,0.000000,6.067543,5.879791,0.187668,0.071625,0.021125,0.353542,645,8146238,141925,0,6056,0,2,6054,0,3510,2544,0,0
20124,17.183833,17.085424,12.519571,0.000000,4.969500,4.968847,0.000070,0.123625,0.019167,0.898750,626,8026226,148559,0,5408,0,2,5406,0,3510,1896,0,0
20125,16.547750,16.373833,11.281987,0.000000,5.097042,5.091306,0.005569,0.074459,0.014625,0.292959,640,8055534,136334,0,7210,0,2,7208,0,4680,2528,0,0
20126,16.852834,16.732535,11.054642,0.000000,5.851376,5.729125,0.122168,0.054666,0.018917,0.584208,631,8080301,138657,0,5408,0,2,5406,0,3510,1896,0,0
20127,16.540333,16.396035,11.235630,0.000000,5.192583,5.170013,0.022487,0.054583,0.011209,0.295500,631,8064712,136180,0,5408,0,2,5406,0,3510,1896,0,0
20128,16.634083,16.497796,11.230818,0.000000,5.293457,5.252097,0.041194,0.055417,0.016750,0.585625,641,8071007,137567,0,7210,0,2,7208,0,4680,2528,0,0
20129,16.735250,16.630282,11.474165,0.000000,5.207041,5.189222,0.017736,0.050417,0.026542,0.581251,633,8095818,138676,0,5408,0,2,5406,0,3510,1896,0,0
20130,16.810209,16.679611,11.173995,0.000000,5.528749,5.438013,0.090403,0.054666,0.009292,0.628583,630,8082918,136657,0,5408,0,2,5406,0,3510,1896,0,0
20131,16.469125,16.346090,10.947302,0.000000,5.419667,5.351223,0.068277,0.044250,0.029291,1.232792,640,8068175,136314,0,7210,0,2,7208,0,4680,2528,0,0
20132,16.745666,16.593861,11.140913,0.000000,5.473416,5.393430,0.079695,0.060709,0.011833,0.608458,634,8080218,138065,0,5408,0,2,5406,0,3510,1896,0,0
20133,16.824375,16.709967,11.217869,0.000000,5.503458,5.413430,0.089820,0.063667,0.037917,1.046500,631,8080224,136442,0,5408,0,2,5406,0,3510,1896,0,0
20134,16.734459,16.613539,11.215214,0.000000,5.422125,5.352097,0.069778,0.061416,0.028542,0.609833,642,8071059,136562,0,7210,0,2,7208,0,4680,2528,0,0
20135,16.569000,16.428880,11.287809,0.000000,5.160333,5.142389,0.017611,0.053583,0.011292,0.932458,631,8080190,138199,0,5408,0,2,5406,0,3510,1896,0,0
20136,16.643666,16.525837,10.938095,0.000000,5.593459,5.489263,0.104070,0.049375,0.025875,0.585833,633,8080346,137216,0,5408,0,2,5406,0,3510,1896,0,0
20137,16.612667,16.456417,10.898385,0.000000,5.580584,5.479639,0.100694,0.043792,0.009541,0.446042,640,8055443,136017,0,7210,0,2,7208,0,4680,2528,0,0
20138,16.829333,16.719866,11.494128,0.000000,5.235625,5.203139,0.032111,0.074500,0.014125,0.923250,635,8095662,138208,0,5408,0,2,5406,0,3510,1896,0,0
20139,16.607125,16.481089,11.402274,0.000000,5.086333,5.083680,0.002487,0.054167,0.039250,0.607333,633,8080318,135908,0,5408,0,2,5406,0,3510,1896,0,0
20140,16.674709,16.526956,10.883749,0.000000,5.661292,5.543681,0.117319,0.055333,0.017875,1.227250,638,8055473,135817,0,7210,0,2,7208,0,4680,2528,0,0
20141,16.731291,16.635407,11.176445,0.000000,5.478208,5.394180,0.083778,0.060042,0.017958,0.349291,633,8095675,137622,0,5408,0,2,5406,0,3510,1896,0,0
20142,16.608292,16.491832,11.042966,0.000000,5.451209,5.409263,0.041737,0.057375,0.026167,1.229875,632,8080221,135791,0,5408,0,2,5406,0,3510,1896,0,0
20143,16.952458,16.808130,11.231611,0.000000,5.541126,5.444472,0.096278,0.067167,0.028417,0.514250,641,8071039,135085,0,7210,0,2,7208,0,4680,2528,0,0
20144,16.515542,16.372551,11.408942,0.000000,5.009960,5.008264,0.001320,0.072542,0.038416,1.087499,633,8080212,137530,0,5408,0,2,5406,0,3510,1896,0,0
20145,16.668292,16.541288,11.090495,0.000000,5.466916,5.386972,0.079653,0.071916,0.014292,1.231168,630,8080250,135284,0,5408,0,2,5406,0,3510,1896,0,0
20146,16.586083,16.462005,11.275705,0.000000,5.357125,5.356681,0.000277,0.063333,0.015125,0.619667,641,8071015,135309,0,7210,0,2,7208,0,4680,2528,0,0
20147,16.767958,16.622121,11.110164,0.000000,5.524583,5.432222,0.091861,0.056167,0.009083,1.259751,633,8080236,136789,0,5408,0,2,5406,0,3510,1896,0,0
20148,16.755584,16.598549,11.064922,0.000000,5.542666,5.446472,0.096028,0.051125,0.011291,0.610584,630,8064728,134751,0,5408,0,2,5406,0,3510,1896,0,0
20149,16.567458,16.456709,10.979299,0.000000,5.493500,5.407181,0.086153,0.043458,0.010834,0.908541,639,8071025,134756,0,7210,0,2,7208,0,4680,2528,0,0
20150,16.798958,16.687909,11.091383,0.000000,5.610167,5.500347,0.109361,0.067209,0.012541,0.608458,632,8095674,136849,0,5408,0,2,5406,0,3510,1896,0,0
20151,16.695042,16.565321,10.900713,0.000000,5.677585,5.554472,0.122945,0.073375,0.019417,0.988417,634,8080286,133997,0,5408,0,2,5406,0,3510,1896,0,0
20152,16.602208,16.491172,11.012322,0.000000,5.492542,5.403806,0.088361,0.077792,0.014333,1.269875,639,8071076,134711,0,7210,0,2,7208,0,4680,2528,0,0
20153,16.691167,16.542867,11.155206,0.000000,5.405416,5.338430,0.066736,0.056042,0.012625,0.622167,632,8054603,133731,0,5408,0,2,5406,0,3510,1896,0,0
20154,16.626625,16.460826,10.728304,0.000000,5.795876,5.664166,0.131626,0.057375,0.011625,1.263666,632,8074972,132064,0,5408,0,2,5406,0,3510,1896,0,0
20155,16.749958,16.651833,10.918493,0.000000,5.927542,5.791625,0.135792,0.049209,0.009875,0.617917,644,8099137,132818,0,7723,0,2,7721,0,4680,3041,0,0
20156,16.603584,16.444996,11.061586,0.000000,5.403208,5.337388,0.065737,0.056541,0.012292,0.762666,649,8041449,135840,0,6936,0,2,6934,0,3510,3424,0,0
20157,16.796708,16.702895,10.992625,0.000000,5.954583,5.823916,0.130584,0.054417,0.017875,0.446042,633,8095644,132463,0,5408,0,2,5406,0,3510,1896,0,0
20158,16.902708,16.778792,11.067125,0.000000,5.791666,5.653875,0.137708,0.082709,0.021583,0.921625,641,8086492,131400,0,7210,0,2,7208,0,4680,2528,0,0
20159,16.395417,16.223892,10.969674,0.000000,5.273125,5.232930,0.039861,0.074167,0.017375,0.610209,629,8049276,132338,0,5408,0,2,5406,0,3510,1896,0,0
20160,16.869458,16.765090,11.114847,0.000000,5.665542,5.543555,0.121612,0.076834,0.015291,1.011958,633,8080242,132089,0,5408,0,2,5406,0,3510,1896,0,0
20161,16.589125,16.470955,11.161416,0.000000,5.325375,5.274931,0.050069,0.070125,0.020417,1.161626,642,8101874,131641,0,7210,0,2,7208,0,4680,2528,0,0
20162,17.198209,17.122161,11.641525,0.000000,5.331791,5.275389,0.055986,0.139708,0.019958,0.350500,632,8064802,133079,0,5408,0,2,5406,0,3510,1896,0,0
20163,16.040041,15.896137,10.941905,0.000000,4.898459,4.896430,0.001737,0.085375,0.035209,0.955583,633,8080316,130855,0,5408,0,2,5406,0,3510,1896,0,0
20164,16.833125,16.664429,10.631103,0.000000,6.321376,6.142750,0.178542,0.069250,0.038209,0.296458,637,8086570,131815,0,7210,0,2,7208,0,4680,2528,0,0
20165,16.531834,16.442719,11.509798,0.000000,6.072792,6.066416,0.006376,0.073708,0.020458,0.929293,631,8064606,133018,0,5408,0,2,5406,0,3510,1896,0,0
20166,16.698291,16.594791,10.709817,0.000000,6.486250,6.426875,0.059292,0.084042,0.014250,0.492333,632,8080242,130992,0,5408,0,2,5406,0,3510,1896,0,0
20167,16.665292,16.449809,10.774354,0.000000,6.308999,6.308583,0.000416,0.077625,0.020208,0.934125,637,8055626,131100,0,7210,0,2,7208,0,4680,2528,0,0
20168,16.810625,16.747838,10.807499,0.000000,6.442083,6.280791,0.161209,0.065833,0.023084,1.243292,633,8080180,132896,0,5408,0,2,5406,0,3510,1896,0,0
20169,16.722792,16.613423,10.567719,0.000000,6.328541,6.095291,0.233125,0.068750,0.021500,0.608833,632,8080228,131191,0,5408,0,2,5406,0,3510,1896,0,0
20170,16.600833,16.536403,10.705805,0.000000,6.125459,6.044041,0.081334,0.077292,0.048916,1.277499,640,8102047,134274,0,7210,0,2,7208,0,4680,2528,0,0
20171,16.744958,16.533812,10.567841,0.000000,6.501749,6.337624,0.164042,0.072125,0.020542,0.292416,630,8049245,129511,0,5408,0,2,5406,0,3510,1896,0,0
20172,16.710084,16.603705,10.595870,0.000000,6.457333,6.274833,0.182459,0.067375,0.014250,1.220041,633,8079134,131953,0,5615,0,2,7004,0,4536,2468,0,0
20173,16.726750,16.652654,10.679926,0.000000,6.390583,6.218875,0.171625,0.074041,0.026417,0.291209,640,8095233,134183,0,7003,0,2,5610,0,3654,1956,0,0
20174,16.600250,16.474883,10.539078,0.000000,6.288084,6.123916,0.164126,0.079708,0.020833,0.901959,628,8057172,130783,0,5408,0,2,5406,0,3510,1896,0,0
20175,16.661833,16.520976,10.470614,0.000000,6.238250,6.032749,0.205417,0.065792,0.040750,0.290291,643,8101835,132246,0,7210,0,2,7208,0,4680,2528,0,0
20176,16.763792,16.644496,10.722802,0.000000,6.225500,6.048083,0.177333,0.066083,0.012958,1.235457,630,8064994,134319,0,5408,0,2,5406,0,3510,1896,0,0
20177,16.718708,16.607466,10.568971,0.000000,6.151083,5.975166,0.175834,0.066958,0.022250,1.227250,631,8080055,131350,0,5408,0,2,5406,0,3510,1896,0,0
20178,16.206000,16.109818,10.019694,0.000000,6.158375,5.973541,0.184751,0.082375,0.014292,0.649625,648,8114938,130783,0,7667,0,2,7665,0,4680,2985,0,0
20179,16.882125,16.775054,13.198061,0.000000,3.879292,3.871348,0.007694,0.085042,0.020333,1.290208,632,8064885,193142,0,5408,0,2,5406,0,3510,1896,0,0
20180,16.725708,16.554341,10.942366,0.000000,5.628917,5.517264,0.111278,0.067292,0.016458,0.638458,631,8064658,145422,0,5408,0,2,5406,0,3510,1896,0,0
20181,16.676875,16.573580,10.952508,0.000000,5.626375,5.496055,0.130070,0.064000,0.019542,1.297833,641,8071055,146082,0,7210,0,2,7208,0,4680,2528,0,0
20182,16.732917,16.632677,11.093104,0.000000,5.553626,5.457431,0.095861,0.070625,0.015208,0.637875,634,8095633,147016,0,5408,0,2,5406,0,3510,1896,0,0
20183,16.671708,16.563184,10.934313,0.000000,5.620750,5.512097,0.108236,0.062959,0.035208,0.900333,634,8087122,145646,0,5408,0,3,5406,0,3510,1896,0,0
20184,16.598167,16.451051,10.796159,0.000000,5.674374,5.553513,0.120528,0.062917,0.010833,1.267208,636,8048655,144862,0,7210,0,1,7208,0,4680,2528,0,0
20185,16.769667,16.668638,11.138177,0.000000,5.536125,5.443181,0.092569,0.074375,0.025541,0.449000,635,8095892,147867,0,5410,0,4,5406,0,3510,1896,0,0
20186,16.676750,16.569910,11.398171,0.000000,5.612542,5.592847,0.019528,0.074625,0.035791,0.751541,631,8079975,145258,0,5408,0,2,5406,0,3510,1896,0,0
20187,16.634583,16.457583,10.894891,0.000000,5.576792,5.476180,0.100195,0.070875,0.027417,0.641750,637,8045509,145005,0,7208,0,2,7208,0,4680,2528,0,0
20188,16.722750,16.664260,11.137551,0.000000,5.533083,5.440972,0.091611,0.075958,0.036084,1.093334,632,8095751,147348,0,5410,0,2,5406,0,3510,1896,0,0
20189,16.783917,16.620248,11.095124,0.000000,5.521959,5.493014,0.028653,0.069500,0.013875,0.610625,632,8074864,145034,0,5408,0,2,5406,0,3510,1896,0,0
20190,16.572708,16.459424,10.841797,0.000000,5.626002,5.515347,0.110112,0.067792,0.029500,0.927291,638,8055444,144785,0,7210,0,2,7208,0,4680,2528,0,0
20191,16.649375,16.514430,11.148998,0.000000,5.359291,5.279597,0.079361,0.065292,0.014958,0.608125,633,8080228,146655,0,5408,0,2,5406,0,3510,1896,0,0
20192,16.725792,16.773278,11.531180,0.000000,5.167499,5.155972,0.011069,0.103500,0.170875,1.097209,635,8126443,146968,0,5408,0,2,5406,0,3510,1896,0,0
20193,16.732166,16.448702,11.700908,0.000000,4.566834,4.550596,0.016029,0.072834,0.037416,0.642624,635,8040141,144363,0,7210,0,2,7208,0,4680,2528,0,0
20194,16.811959,16.725500,11.361708,0.000000,5.366417,5.292306,0.073528,0.091291,0.017000,0.656709,635,8111100,147278,0,5408,0,2,5406,0,3510,1896,0,0
20195,16.536166,16.384082,11.379535,0.000000,4.979710,4.974806,0.004570,0.078334,0.013916,0.778459,632,8064952,145200,0,5408,0,2,5406,0,3510,1896,0,0
20196,16.652167,16.512542,10.935793,0.000000,5.546959,5.452138,0.094487,0.066500,0.013958,0.618584,639,8055439,145268,0,7210,0,2,7208,0,4680,2528,0,0
20197,16.753708,16.628742,10.970496,0.000000,5.679668,5.559056,0.120278,0.071042,0.014458,1.022458,631,8080279,146831,0,5408,0,2,5406,0,3510,1896,0,0
20198,16.613584,16.509555,12.285349,0.000000,5.063998,5.054555,0.008986,0.065333,0.033208,0.297000,635,8095575,153992,0,5408,0,2,5406,0,3510,1896,0,0
20199,16.762166,16.640374,11.827096,0.000000,4.920583,4.907263,0.012904,0.075834,0.036583,1.177417,640,8070987,154353,0,7210,0,2,7208,0,4680,2528,0,0
20200,16.606500,16.466583,11.788670,0.000000,4.784125,4.783473,0.000235,0.072375,0.022834,0.972541,633,8080201,155664,0,5408,0,2,5406,0,3510,1896,0,0
20201,16.697792,16.589504,12.295842,0.000000,4.870043,4.851431,0.018320,0.085958,0.015334,0.643500,632,8080228,153747,0,5408,0,2,5406,0,3510,1896,0,0
20202,16.605542,16.466824,11.635417,0.000000,4.899749,4.899096,0.000195,0.069416,0.040292,0.957749,640,8055543,153684,0,7210,0,2,7208,0,4680,2528,0,0
20203,16.744833,16.607430,12.471911,0.000000,4.244834,4.241139,0.000403,0.071750,0.013708,0.304750,631,8064790,154936,0,5408,0,2,5406,0,3510,1896,0,0
