frame,emulated_frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
80,377,12.265916,12.147836,7.598702,0.000000,3.180710,3.129805,0.050029,0.071584,0.025625,0.314959,650,8107228,127406,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,378,22.953334,22.822626,19.790987,0.000000,0.000874,0.000000,0.000000,0.056083,0.022958,0.614167,659,8102677,137908,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,379,11.169125,11.046593,8.154617,0.000000,1.781334,1.467847,0.312903,0.080500,0.031083,0.310917,659,8107066,121508,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,380,22.960583,22.834587,19.962774,0.000000,0.000708,0.000000,0.000000,0.040208,0.014709,0.614666,659,8102570,137868,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,381,10.509625,10.354628,8.136859,0.000000,0.001542,0.000000,0.000000,0.061167,0.016750,0.319833,651,8107283,124789,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,382,21.483167,21.364996,19.148246,0.000000,0.000456,0.000000,0.000000,0.049333,0.013250,0.599792,665,8102460,129727,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,383,9.124625,9.020568,7.152630,0.000000,2.492583,2.491679,0.000321,0.031291,0.061959,0.352958,651,8107236,123951,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,384,20.185500,20.064734,18.265468,0.000000,0.000790,0.000000,0.000000,0.053125,0.015833,0.592958,659,8102626,135383,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,385,14.470666,14.361843,8.120586,0.000000,6.468041,6.183832,0.283793,0.080042,0.018417,0.308833,659,8107104,117570,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,386,20.811250,20.691595,19.324305,0.000000,0.000291,0.000000,0.000000,0.059667,0.014375,0.593625,660,8102555,132894,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,387,12.410792,12.281917,7.575007,0.000000,4.475750,4.417430,0.053528,0.080000,0.020000,0.582124,651,8107258,121464,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,388,21.791625,21.669817,19.831786,0.000000,0.000499,0.000000,0.000000,0.068583,0.026375,0.644584,666,8102480,125789,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,389,11.459167,11.349453,7.506821,0.000000,3.461126,3.434888,0.025404,0.056458,0.020000,0.297292,652,8107228,120224,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,390,20.692958,20.575959,18.812127,0.000000,0.000501,0.000000,0.000000,0.058250,0.016542,0.592375,659,8102622,129080,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,391,12.459208,12.343042,7.239789,0.000000,4.890417,4.866680,0.022987,0.074084,0.016875,0.308167,657,8107086,114359,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,392,20.265917,20.141008,19.552832,0.000000,0.000708,0.000000,0.000000,0.050250,0.014042,0.611875,660,8102598,127901,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,393,12.830958,12.731034,7.108705,0.000000,5.674876,5.580874,0.093751,0.044584,0.039583,0.298667,650,8107257,116949,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,394,20.577125,20.460653,18.622434,0.000000,0.000543,0.000000,0.000000,0.052625,0.017292,0.603458,668,8102498,121871,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,395,13.521292,13.410844,7.210311,0.000000,5.853499,5.574624,0.278251,0.067667,0.019458,0.304708,649,8107182,115643,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,396,21.078583,20.963854,18.910011,0.000000,0.000417,0.000000,0.000000,0.044792,0.020750,0.611708,660,8102664,125426,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,397,13.262792,13.147168,7.435046,0.000000,4.783459,4.339472,0.443153,0.073333,0.017000,0.452667,659,8107017,111867,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,398,20.761333,20.650123,18.708390,0.000000,0.000543,0.000000,0.000000,0.048375,0.018250,0.586791,659,8102614,123854,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,399,10.573584,10.465465,7.020582,0.000000,3.629960,3.627847,0.001070,0.050875,0.014791,0.317792,650,8107271,113032,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,400,20.902083,20.775323,19.011325,0.000000,0.000584,0.000000,0.000000,0.106583,0.016125,0.615583,646,8102989,65871,0,282,0,282,0,0,0,0,0,0,7208,0,4680,2528,0
104,401,12.371167,12.258866,8.276248,0.000000,4.167582,4.166846,0.000445,0.040500,0.019666,0.297167,673,8106669,91159,0,22,0,22,0,0,0,0,0,0,21276,14400,3510,3366,0
105,402,19.828708,19.645105,18.991107,0.000000,0.000458,0.000000,0.000000,0.098458,0.028959,0.645875,639,8102852,64953,0,302,0,302,0,0,0,0,0,0,8106,2700,3510,1896,0
106,403,28.996083,28.864614,10.945588,0.000000,14.543542,5.678582,8.864418,0.110750,0.024709,0.882792,682,8106852,104488,0,2,0,2,0,0,0,0,0,0,20393,11700,4680,4013,0
107,404,45.559750,45.370878,27.377167,0.000000,0.001542,0.000000,0.000000,0.042500,0.054459,1.170167,658,8102659,65625,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,405,6.700542,6.590372,6.566746,0.000000,0.001084,0.000000,0.000000,0.034250,0.007625,0.301958,653,8107178,111185,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,406,18.421625,18.297991,18.271819,0.000000,0.000249,0.000000,0.000000,0.042792,0.017791,0.603166,649,8102723,63215,0,302,0,302,0,0,0,0,0,0,20280,13072,4680,2528,0
110,407,7.517042,7.405410,7.392676,0.000000,0.000543,0.000000,0.000000,0.047458,0.018583,0.000000,671,8106969,111895,0,2,0,2,0,0,0,0,0,0,8304,1328,3510,3466,0
111,408,33.137208,32.987382,21.380380,0.000000,0.000582,0.000000,0.000000,0.050083,0.019875,0.927542,656,8102669,70185,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,409,18.211083,16.736785,10.033620,0.000000,0.002498,0.000000,0.000000,0.111209,0.040125,0.759541,658,8107087,105738,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,410,31.189667,30.845532,23.053919,0.000000,0.001751,0.000000,0.000000,0.047000,0.017500,0.886458,656,8102599,73613,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,411,10.051625,9.935379,7.206303,0.000000,0.000334,0.000000,0.000000,0.035458,0.012167,0.293958,650,8107269,111765,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,412,23.187583,23.025500,20.861421,0.000000,0.000708,0.000000,0.000000,0.039000,0.015167,0.921834,662,8102451,79511,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,413,16.389459,16.254756,8.901875,0.000000,0.001042,0.000000,0.000000,0.059250,0.050833,0.655834,650,8107305,110267,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,414,29.406958,29.262317,22.337993,0.000000,0.001333,0.000000,0.000000,0.250083,0.082959,0.769542,660,8102516,97240,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,415,12.449250,12.321352,8.811470,0.000000,0.001041,0.000000,0.000000,0.054125,0.016250,0.605624,666,8106892,104241,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,416,22.467125,22.334997,20.772550,0.000000,0.000625,0.000000,0.000000,0.046875,0.017000,0.920375,657,8102615,94867,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,417,6.662292,6.552822,6.522072,0.000000,0.000666,0.000000,0.000000,0.090625,0.016500,0.000000,651,8107243,107676,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
121,418,43.868083,42.225309,24.725731,0.000000,0.001125,0.000000,0.000000,0.108333,0.022875,1.173916,664,8102466,100097,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
122,419,9.681542,9.568162,8.381158,0.000000,0.000791,0.000000,0.000000,0.088375,0.014250,0.298833,651,8107280,106334,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,420,22.160083,22.033583,20.424223,0.000000,0.000460,0.000000,0.000000,0.047667,0.025833,0.656250,654,8102656,113373,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
124,421,6.673833,6.562316,6.545063,0.000000,0.001082,0.000000,0.000000,0.107292,0.020750,0.290417,657,8107042,99532,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
125,422,32.956250,32.804616,23.017820,0.000000,0.000959,0.000000,0.000000,0.118334,0.040458,0.892208,657,8102677,113110,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,423,15.408834,15.287501,8.197395,0.000000,0.000457,0.000000,0.000000,0.051375,0.012958,0.617959,659,8107342,100429,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
127,424,30.859750,30.689903,22.688564,0.000000,0.000501,0.000000,0.000000,0.052041,0.017667,0.585167,662,8102348,108273,0,302,0,302,0,0,0,0,0,0,21565,14400,3654,3511,0
128,425,10.490791,10.328580,7.573008,0.000000,0.001250,0.000000,0.000000,0.040834,0.020666,0.300000,652,8107217,101800,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,426,22.821875,22.685110,20.845905,0.000000,0.000375,0.000000,0.000000,0.050125,0.019084,1.071916,668,8102467,104204,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,427,10.016250,9.886567,7.392473,0.000000,0.000917,0.000000,0.000000,0.039750,0.014042,0.000000,652,8107218,100901,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
131,428,26.152334,25.994366,22.227911,0.000000,0.000709,0.000000,0.000000,0.124041,0.028834,0.907708,665,8102610,107869,0,302,0,302,0,0,0,0,0,0,22917,14400,3510,5007,0
132,429,10.765750,10.660343,7.703843,0.000000,0.000292,0.000000,0.000000,0.037250,0.013166,0.306833,659,8107095,93829,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,430,29.009958,28.849912,23.778903,0.000000,0.001418,0.000000,0.000000,0.065500,0.046708,1.067959,665,8102558,106481,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
134,431,6.967250,6.843889,6.747162,0.000000,0.001043,0.000000,0.000000,0.039750,0.018583,0.000000,651,8107267,98184,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
135,432,32.149667,31.960907,24.806207,0.000000,0.001168,0.000000,0.000000,0.052166,0.015834,0.898959,670,8102442,100074,0,302,0,302,0,0,0,0,0,0,24644,14400,4680,5564,0
